Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,Malampus lineatus,Malampus lineatus,771,788,6.98,2,NO_ANNOT,,,Fuzzy,1,"Melampus lineatus Say, 1822",Melampus lineatus,3Z58Y,1,Catalogue of Life,
1,Acteon,Acteon,794,800,3.27,1,NO_ANNOT,,,Exact,0,"Acteon Montfort, 1810",Acteon,7NMTH,1,Catalogue of Life,
2,Acteocina canaliculata,Acteocina canaliculata,828,850,12.36,2,NO_ANNOT,,,Exact,0,"Acteocina canaliculata (Say, 1826)",Acteocina canaliculata,64NWX,1,Catalogue of Life,
3,Acteocina,Acteocina,858,867,4.13,1,NO_ANNOT,,,Exact,0,"Acteocina Gray, 1847",Acteocina,7NMTG,1,Catalogue of Life,
4,Volvula oxytata,Volvula oxytata,884,899,12.14,2,NO_ANNOT,,,Exact,0,Volvula oxytata (Bush 1885),Volvula oxytata,107150,172,PaleoBioDB,
5,Terebra caroHnensis,Terebra carohnensis,906,925,7.51,2,NO_ANNOT,,,PartialExact,0,"Terebra Bruguière, 1789",Terebra,7PJ77,1,Catalogue of Life,
6,Terebra negleda,Terebra negleda,936,951,8.96,2,NO_ANNOT,,,PartialExact,0,"Terebra Bruguière, 1789",Terebra,7PJ77,1,Catalogue of Life,
7,Terebra dislocata,Terebra dislocata,960,977,12.51,2,NO_ANNOT,,,Exact,0,"Terebra dislocata (Say, 1822)",Terebra dislocata,7TBYY,1,Catalogue of Life,
8,Terebra indenta,Terebra indenta,983,998,10.62,2,NO_ANNOT,,,PartialExact,0,"Terebra Bruguière, 1789",Terebra,7PJ77,1,Catalogue of Life,
9,Terebra concava,Terebra concava,1007,1022,10.21,2,NO_ANNOT,,,Exact,0,"Terebra concava (Say, 1826)",Terebra concava,7TBY9,1,Catalogue of Life,
10,Conus marylandicus,Conus marylandicus,1028,1046,12.39,2,NO_ANNOT,,,Exact,0,"Conus marylandicus Green, 1830",Conus marylandicus,urn:lsid:marinespecies.org:taxname:1350019,9,WoRMS,
11,Conus adversarius,Conus adversarius,1054,1071,12.32,2,NO_ANNOT,,,Exact,0,Conus (Contraconus) adversarius (Conrad 1840),Conus adversarius,116722,172,PaleoBioDB,
12,DrilUa tricatenaria,Drilua tricatenaria,1080,1099,3.49,2,NO_ANNOT,,,NoMatch,,,,,,,,
13,Drillia,Drillia,1108,1115,4.14,1,NO_ANNOT,,,Exact,0,"Drillia Gray, 1838",Drillia,7NXKT,1,Catalogue of Life,
14,Drillia elegans,Drillia elegans,1132,1147,9.33,2,NO_ANNOT,,,Exact,0,Drillia elegans Whitfield 1894,Drillia elegans,97407,172,PaleoBioDB,
15,Drillia tuberculata,Drillia tuberculata,1156,1175,12.47,2,NO_ANNOT,,,PartialExact,0,"Drillia Gray, 1838",Drillia,7NXKT,1,Catalogue of Life,
16,Drillia aphanitoma subsp.␤oxia,Drillia aphanitoma subsp. oxia,1184,1214,15.15,3,SP_NOV,,,Exact,0,Drillia aphanitoma oxia,Drillia aphanitoma oxia,47007041,12,EOL,
17,Drillia precursor,Drillia precursor,1221,1238,5.36,2,SP_NOV,,,Exact,0,Drillia precursor,Drillia precursor,7952829,179,Open Tree of Life,
18,Drillia,Drillia,1246,1253,4.14,1,SP_NOV,,,Exact,0,"Drillia Gray, 1838",Drillia,7NXKT,1,Catalogue of Life,
19,Drillia limatula,Drillia limatula,1274,1290,10.98,2,NO_ANNOT,,,Exact,0,Drillia limatula (Conrad 1830),Drillia limatula,97410,172,PaleoBioDB,
20,Drillia perpolita,Drillia perpolita,1296,1313,10.57,2,NO_ANNOT,,,Exact,0,Drillia perpolita (Dall 1890),Drillia perpolita,120670,172,PaleoBioDB,
21,Drillia polygonalis,Drillia polygonalis,1320,1339,11.86,2,NO_ANNOT,,,Exact,0,Drillia polygonalis Gardner 1948,Drillia polygonalis,108764,172,PaleoBioDB,
