Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,"Pinnipedia,",Pinnipedia,3974,3985,2.64,1,NO_ANNOT,,,Exact,0,Pinnipedia,Pinnipedia,4F3,1,Catalogue of Life,
1,Fissipede,Fissipede,4136,4145,1.77,1,NO_ANNOT,,,Exact,0,Fissipede Carnivora,Fissipede,3973715,168,ION,
2,"Pinnipedia,",Pinnipedia,4702,4713,2.64,1,NO_ANNOT,,,Exact,0,Pinnipedia,Pinnipedia,4F3,1,Catalogue of Life,
3,Cete,Cete,4866,4870,2.96,1,NO_ANNOT,,,Exact,0,"Cete Schneider, 1795",Cete,urn:lsid:irmng.org:taxname:1192392,181,IRMNG,
4,"Basilosauridae,",Basilosauridae,4917,4932,5.12,1,NO_ANNOT,,,Exact,0,"Basilosauridae Cope, 1868",Basilosauridae,urn:lsid:irmng.org:taxname:102208,181,IRMNG,
5,Cete,Cete,5009,5013,2.96,1,NO_ANNOT,,,Exact,0,"Cete Schneider, 1795",Cete,urn:lsid:irmng.org:taxname:1192392,181,IRMNG,
6,Pinniped avus.,Pinniped avus,5021,5035,0.18,2,NO_ANNOT,,,NoMatch,,,,,,,,
7,Pinnipedia.,Pinnipedia,5272,5283,2.64,1,NO_ANNOT,,,Exact,0,Pinnipedia,Pinnipedia,4F3,1,Catalogue of Life,
8,"Proboscideans,",Proboscideans,7374,7388,1.12,1,NO_ANNOT,,,Exact,0,Proboscideans,Proboscideans,4257328,168,ION,
9,Pachydermata,Pachydermata,7477,7489,3.65,1,NO_ANNOT,,,Exact,0,Pachydermata,Pachydermata,4215506,168,ION,
10,Manatus,Manatus,8874,8881,5.03,1,NO_ANNOT,,,Exact,0,"Manatus Storr, 1780",Manatus,urn:lsid:irmng.org:taxname:1378597,181,IRMNG,
11,Sirenia,Sirenia,10319,10326,3.62,1,NO_ANNOT,,,Exact,0,"Sirenia Illiger, 1811",Sirenia,43T,1,Catalogue of Life,
12,Mustelina,Mustelina,10604,10613,4.13,1,NO_ANNOT,,,Exact,0,"Mustelina Bogdanow, 1871",Mustelina,urn:lsid:irmng.org:taxname:1446885,181,IRMNG,
13,Enhydris,Enhydris,10633,10641,4.89,1,NO_ANNOT,,,Exact,0,Enhydris,Enhydris,633W6,1,Catalogue of Life,
14,Sirenia,Sirenia,10661,10668,3.62,1,NO_ANNOT,,,Exact,0,"Sirenia Illiger, 1811",Sirenia,43T,1,Catalogue of Life,
15,Sirenia,Sirenia,10696,10703,3.62,1,NO_ANNOT,,,Exact,0,"Sirenia Illiger, 1811",Sirenia,43T,1,Catalogue of Life,
16,"Sirenia,",Sirenia,10742,10750,3.62,1,NO_ANNOT,,,Exact,0,"Sirenia Illiger, 1811",Sirenia,43T,1,Catalogue of Life,
17,Sirenia,Sirenia,10776,10783,3.62,1,NO_ANNOT,,,Exact,0,"Sirenia Illiger, 1811",Sirenia,43T,1,Catalogue of Life,
18,Sirenia potius,Sirenia potius,10808,10822,9.97,2,NO_ANNOT,,,PartialExact,0,"Sirenia Illiger, 1811",Sirenia,43T,1,Catalogue of Life,
19,Cetacea,Cetacea,10926,10933,2.95,1,NO_ANNOT,,,Exact,0,"Cetacea Brisson, 1762",Cetacea,WP,1,Catalogue of Life,
