Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,Abacocrinus.,Abacocrinus,42,54,6.05,1,NO_ANNOT,,,Exact,0,"Abacocrinus Angelin, 1878",Abacocrinus,urn:lsid:irmng.org:taxname:1309230,181,IRMNG,
1,"Archaeocrinus306,",Archaeocrinus,82,99,6.38,1,NO_ANNOT,,,Exact,0,"Archaeocrinus Wachsmuth & Springer, 1881",Archaeocrinus,urn:lsid:irmng.org:taxname:1272528,181,IRMNG,
2,Aceratherium,Aceratherium,109,121,5.81,1,NO_ANNOT,,,Exact,0,"Aceratherium Kaup, 1832",Aceratherium,urn:lsid:irmng.org:taxname:1194937,181,IRMNG,
3,Acherontia,Acherontia,144,154,5.46,1,NO_ANNOT,,,Exact,0,Acherontia,Acherontia,MQX,1,Catalogue of Life,
4,Arctostaphylos,Arctostaphylos,158,172,5.12,1,NO_ANNOT,,,Exact,0,Arctostaphylos Adans.,Arctostaphylos,62CT9,1,Catalogue of Life,
5,Acontia,Acontia,177,184,4.87,1,NO_ANNOT,,,Exact,0,Acontia,Acontia,N5P,1,Catalogue of Life,
6,Acrocrinidae,Acrocrinidae,185,197,4.81,1,NO_ANNOT,,,Exact,0,"Acrocrinidae Wachsmut & Springer, 1885",Acrocrinidae,urn:lsid:irmng.org:taxname:117973,181,IRMNG,
7,"Acrocrinus.229,",Acrocrinus,202,217,5.93,1,NO_ANNOT,,,Exact,0,"Acrocrinus Yandell, 1855",Acrocrinus,urn:lsid:irmng.org:taxname:1364231,181,IRMNG,
8,Actinocrinidae,Actinocrinidae,241,255,5.12,1,NO_ANNOT,,,Exact,0,Actinocrinidae,Actinocrinidae,3164808,168,ION,
9,Actinocrinus.,Actinocrinus,260,273,6.29,1,NO_ANNOT,,,Exact,0,"Actinocrinus Sowerby in Murchison, 1839",Actinocrinus,urn:lsid:irmng.org:taxname:1278750,181,IRMNG,
10,Argynnis,Argynnis,364,372,5.23,1,NO_ANNOT,,,Exact,0,Argynnis,Argynnis,32PN,1,Catalogue of Life,
11,Ascaris,Ascaris,403,410,4.64,1,NO_ANNOT,,,Exact,0,"Ascaris Linnaeus, 1758",Ascaris,87DGY,1,Catalogue of Life,
12,Asternotremia,Asternotremia,424,437,5.40,1,NO_ANNOT,,,Exact,0,"Asternotremia Nelson in Jordan, 1877",Asternotremia,urn:lsid:marinespecies.org:taxname:1422667,9,WoRMS,
13,Asteroblastus,Asteroblastus,442,455,6.06,1,NO_ANNOT,,,Exact,0,"Asteroblastus Eichwald, 1862",Asteroblastus,urn:lsid:irmng.org:taxname:1365173,181,IRMNG,
14,Agaricocrinus,Agaricocrinus,473,486,6.38,1,NO_ANNOT,,,Exact,0,"Agaricocrinus Austin, 1851",Agaricocrinus,urn:lsid:irmng.org:taxname:1199156,181,IRMNG,
15,Agassizocrinus,Agassizocrinus,496,510,6.60,1,NO_ANNOT,,,Exact,0,"Agassizocrinus Owen & Shumard, 1852",Agassizocrinus,urn:lsid:irmng.org:taxname:1022901,181,IRMNG,
16,Agelacrinus,Agelacrinus,520,531,6.05,1,NO_ANNOT,,,Exact,0,"Agelacrinus Hall, 1858",Agelacrinus,urn:lsid:irmng.org:taxname:1374425,181,IRMNG,
17,Agrias,Agrias,536,542,4.79,1,NO_ANNOT,,,Exact,0,Agrias,Agrias,QXC,1,Catalogue of Life,
18,Alces,Alces,547,552,2.44,1,NO_ANNOT,,,Exact,0,"Alces Gray, 1821",Alces,RKW,1,Catalogue of Life,
19,Allagecrinus,Allagecrinus,567,579,6.29,1,NO_ANNOT,,,Exact,0,"Allagecrinus Etheridge & Carpenter, 1881",Allagecrinus,urn:lsid:irmng.org:taxname:1065184,181,IRMNG,
20,Alloprosallocrinus,Alloprosallocrinus,597,615,6.40,1,NO_ANNOT,,,Exact,0,"Alloprosallocrinus Casseday & Lyon, 1862",Alloprosallocrinus,urn:lsid:irmng.org:taxname:1211085,181,IRMNG,
21,Ambloplites,Ambloplites,620,631,3.67,1,NO_ANNOT,,,Exact,0,Ambloplites,Ambloplites,TF7,1,Catalogue of Life,
22,Amia,Amia,649,653,3.28,1,NO_ANNOT,,,Exact,0,Amia,Amia,TT8,1,Catalogue of Life,
23,Amiurus,Amiurus,658,665,5.01,1,NO_ANNOT,,,Exact,0,"Amiurus Agassiz, 1846",Amiurus,urn:lsid:irmng.org:taxname:1431331,181,IRMNG,
24,Anisocrinus,Anisocrinus,719,730,6.05,1,NO_ANNOT,,,Exact,0,"Anisocrinus Angelin, 1878",Anisocrinus,urn:lsid:irmng.org:taxname:1343254,181,IRMNG,
25,Anomalocrinus.,Anomalocrinus,735,749,6.38,1,NO_ANNOT,,,Exact,0,"Anomalocrinus Meek & Worthen, 1868",Anomalocrinus,urn:lsid:irmng.org:taxname:1201594,181,IRMNG,
26,Anota,Anota,754,759,2.82,1,NO_ANNOT,,,Exact,0,"Anota Hallowell, 1852",Anota,87DCQ,1,Catalogue of Life,
27,"Antedon.248,",Antedon,771,783,3.76,1,NO_ANNOT,,,Exact,0,"Antedon de Fréminville, 1811",Antedon,87DCS,1,Catalogue of Life,
