Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,GRYLLUS,Gryllus,10,17,5.50,1,NO_ANNOT,,,Exact,0,Gryllus,Gryllus,636FR,1,Catalogue of Life,
1,(ORTHOPTERA),Orthoptera,18,30,5.31,1,NO_ANNOT,,,Exact,0,Orthoptera,Orthoptera,62294,1,Catalogue of Life,
2,Gryllus,Gryllus,149,156,5.50,1,NO_ANNOT,,,Exact,0,Gryllus,Gryllus,636FR,1,Catalogue of Life,
3,Gryllus,Gryllus,2284,2291,5.50,1,NO_ANNOT,,,Exact,0,Gryllus,Gryllus,636FR,1,Catalogue of Life,
4,"Gryllus domesticus,",Gryllus domesticus,2534,2553,12.78,2,NO_ANNOT,,,Exact,0,"Gryllus (Acheta) domesticus Linnaeus, 1758",Gryllus domesticus,6KTPM,1,Catalogue of Life,
5,"Gryllus assimilis,",Gryllus assimilis,2654,2672,12.80,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) assimilis (Fabricius, 1775)",Gryllus assimilis,3HGKX,1,Catalogue of Life,
6,Gryllus.,Gryllus,3560,3568,5.50,1,NO_ANNOT,,,Exact,0,Gryllus,Gryllus,636FR,1,Catalogue of Life,
7,Orthoptera.,Orthoptera,3762,3773,5.31,1,NO_ANNOT,,,Exact,0,Orthoptera,Orthoptera,62294,1,Catalogue of Life,
8,Gryllus,Gryllus,3963,3970,5.50,1,NO_ANNOT,,,Exact,0,Gryllus,Gryllus,636FR,1,Catalogue of Life,
9,"Gryllus,",Gryllus,5042,5050,5.50,1,NO_ANNOT,,,Exact,0,Gryllus,Gryllus,636FR,1,Catalogue of Life,
10,Gryllus assimilis,Gryllus assimilis,5554,5571,12.80,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) assimilis (Fabricius, 1775)",Gryllus assimilis,3HGKX,1,Catalogue of Life,
11,[Acheta],Acheta,5591,5599,4.48,1,NO_ANNOT,,,Exact,0,Acheta,Acheta,MR7,1,Catalogue of Life,
12,Gryllus luduosus,Gryllus luduosus,5760,5776,7.41,2,NO_ANNOT,,,PartialExact,0,Gryllus,Gryllus,636FR,1,Catalogue of Life,
13,Gryllus abhreviatus,Gryllus abhreviatus,5850,5869,8.62,2,NO_ANNOT,,,Fuzzy,1,"Gryllus abbreviatus Serville, 1838",Gryllus abbreviatus,3HGSP,1,Catalogue of Life,
14,Achela nigra,Achela nigra,5923,5935,2.66,2,NO_ANNOT,,,Fuzzy,1,"Acheta nigra Harris, T.W., 1841",Acheta nigra,96ZB,1,Catalogue of Life,
15,Gryllus lineaticeps,Gryllus lineaticeps,6118,6137,12.32,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) lineaticeps Stål, 1861",Gryllus lineaticeps,3HGM3,1,Catalogue of Life,
16,Gryllus septenlrionalis,Gryllus septenlrionalis,6749,6772,13.80,2,NO_ANNOT,,,Fuzzy,1,"Gryllus septentrionalis Walker, F., 1869",Gryllus septentrionalis,3HH8V,1,Catalogue of Life,
17,Gryllus luridus,Gryllus luridus,6898,6913,11.90,2,NO_ANNOT,,,Exact,0,"Gryllus luridus Fabricius, 1781",Gryllus luridus,3HH3Y,1,Catalogue of Life,
18,Gryllus,Gryllus,6968,6975,5.50,1,NO_ANNOT,,,Exact,0,Gryllus,Gryllus,636FR,1,Catalogue of Life,
19,Gryllus parilis,Gryllus parilis,7062,7077,12.45,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) parilis Walker, F., 1869",Gryllus parilis,3HGMM,1,Catalogue of Life,
20,Gryllus similaris,Gryllus similaris,7133,7150,12.74,2,NO_ANNOT,,,Exact,0,"Gryllus similaris Walker, F., 1869",Gryllus similaris,3HH98,1,Catalogue of Life,
21,Gryllus augustulus,Gryllus augustulus,7199,7217,12.75,2,NO_ANNOT,,,Fuzzy,1,"Gryllus angustulus Walker, F., 1871",Gryllus angustulus,3HGTD,1,Catalogue of Life,
22,Gryllus contingens,Gryllus contingens,7278,7296,12.05,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) contingens Walker, F., 1869",Gryllus contingens,3HGLK,1,Catalogue of Life,
23,Gryllus signatipes,Gryllus signatipes,7353,7371,11.91,2,NO_ANNOT,,,Exact,0,"Gryllus signatipes Walker, F., 1869",Gryllus signatipes,3HH94,1,Catalogue of Life,
24,Gryllus cofuptus,Gryllus cofuptus,7430,7446,8.04,2,NO_ANNOT,,,PartialExact,0,Gryllus,Gryllus,636FR,1,Catalogue of Life,
25,Gryllus,Gryllus,7498,7505,5.50,1,NO_ANNOT,,,Exact,0,Gryllus,Gryllus,636FR,1,Catalogue of Life,
26,Gryllus assimilis,Gryllus assimilis,7754,7771,12.80,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) assimilis (Fabricius, 1775)",Gryllus assimilis,3HGKX,1,Catalogue of Life,
27,Atlanticus,Atlanticus,8077,8087,6.34,1,NO_ANNOT,,,Exact,0,Atlanticus,Atlanticus,354N,1,Catalogue of Life,
28,Atlanticus pachymerus,Atlanticus pachymerus,8317,8338,13.42,2,NO_ANNOT,,,Exact,0,"Atlanticus (Atlanticus) pachymerus (Burmeister, H., 1838)",Atlanticus pachymerus,JGX6,1,Catalogue of Life,
29,Atlanticus,Atlanticus,8582,8592,6.34,1,NO_ANNOT,,,Exact,0,Atlanticus,Atlanticus,354N,1,Catalogue of Life,
30,Gryllus assimilis.,Gryllus assimilis,8880,8898,12.80,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) assimilis (Fabricius, 1775)",Gryllus assimilis,3HGKX,1,Catalogue of Life,
31,Gryllus.,Gryllus,8991,8999,5.50,1,NO_ANNOT,,,Exact,0,Gryllus,Gryllus,636FR,1,Catalogue of Life,
32,Gryllus mundus,Gryllus mundus,9159,9173,11.62,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) mundus Walker, F., 1869",Gryllus mundus,6KTPL,1,Catalogue of Life,
33,Gryllus signatus,Gryllus signatus,9217,9233,13.06,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) signatus Walker, F., 1869",Gryllus signatus,3HGMW,1,Catalogue of Life,
34,Gryllus vicarius,Gryllus vicarius,9280,9296,12.34,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) vicarius Walker, F., 1869",Gryllus vicarius,3HGN4,1,Catalogue of Life,
35,Gryllus debilis,Gryllus debilis,9346,9361,12.45,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) debilis Walker, F., 1871",Gryllus debilis,3HGLM,1,Catalogue of Life,
36,Gryllus argentinus,Gryllus argentinus,9454,9472,12.87,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) argentinus Saussure, 1874",Gryllus argentinus,6L5PP,1,Catalogue of Life,
37,Gryllus scudderianus,Gryllus scudderianus,9648,9668,13.07,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) scudderianus Saussure, 1874",Gryllus scudderianus,3HGMV,1,Catalogue of Life,
38,Gryllus capitatus,Gryllus capitatus,9726,9743,13.23,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) capitatus Saussure, 1874",Gryllus capitatus,3HGLB,1,Catalogue of Life,
39,Gryllus bicolor,Gryllus bicolor,9795,9810,8.43,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) bicolor Saussure, 1874",Gryllus bicolor,3HGL4,1,Catalogue of Life,
40,Gryllus peruviensis,Gryllus peruviensis,9872,9891,13.43,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) peruviensis Saussure, 1874",Gryllus peruviensis,3HGMQ,1,Catalogue of Life,
41,Gryllus,Gryllus,9947,9954,5.50,1,NO_ANNOT,,,Exact,0,Gryllus,Gryllus,636FR,1,Catalogue of Life,
42,Gryllus insularis,Gryllus insularis,10016,10033,12.74,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) insularis Scudder, S.H., 1876",Gryllus insularis,6KTPK,1,Catalogue of Life,
43,Gryllus miopteryx,Gryllus miopteryx,10144,10161,10.61,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) miopteryx Saussure, 1877",Gryllus miopteryx,3HGMC,1,Catalogue of Life,
44,Gryllus galapageius,Gryllus galapageius,10226,10245,12.92,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) galapageius Scudder, S.H., 1893",Gryllus galapageius,3HGLS,1,Catalogue of Life,
45,Galapagos,Galapagos,10316,10325,2.37,1,NO_ANNOT,,,Exact,0,Galapagos,Galapagos,3059652,168,ION,
46,Gryllus assimilis variety pallida,Gryllus assimilis variety pallida,10342,10375,20.19,3,NO_ANNOT,,,Exact,0,Gryllus assimilis var. pallida Saussure 1897,Gryllus assimilis pallida,1037013,168,ION,
47,Gryllus chichimecus,Gryllus chichimecus,10487,10506,13.09,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) chichimecus Saussure, 1897",Gryllus chichimecus,3HGLG,1,Catalogue of Life,
48,Gryllus barretti,Gryllus barretti,10585,10601,11.05,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) barretti Rehn, J.A.G., 1901",Gryllus barretti,3HGKZ,1,Catalogue of Life,
49,Gryllus vocalis,Gryllus vocalis,10691,10706,12.45,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) vocalis Scudder, S.H., 1901",Gryllus vocalis,3HGN5,1,Catalogue of Life,
50,Gryllus integer,Gryllus integer,10808,10823,6.94,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) integer Scudder, S.H., 1901",Gryllus integer,3HGLV,1,Catalogue of Life,
51,Gryllus,Gryllus,10911,10918,5.50,1,NO_ANNOT,,,Exact,0,Gryllus,Gryllus,636FR,1,Catalogue of Life,
52,Gryllus rubens,Gryllus rubens,11028,11042,7.80,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) rubens Scudder, S.H., 1902",Gryllus rubens,6L5PL,1,Catalogue of Life,
53,Gryllus firmus,Gryllus firmus,11104,11118,11.48,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) firmus Scudder, S.H., 1902",Gryllus firmus,3HGLP,1,Catalogue of Life,
54,Gryllus alogus,Gryllus alogus,11282,11296,10.67,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) alogus Rehn, J.A.G., 1902",Gryllus alogus,3HGKQ,1,Catalogue of Life,
55,Gryllus bermudensis,Gryllus bermudensis,11393,11412,13.43,2,NO_ANNOT,,,Exact,0,"Gryllus (Gryllus) bermudensis Caudell, 1903",Gryllus bermudensis,3HGL3,1,Catalogue of Life,
56,Gryllus americanus,Gryllus americanus,11495,11513,12.87,2,NO_ANNOT,,,Exact,0,"Gryllus americanus Blatchley, 1903",Gryllus americanus,3HGTB,1,Catalogue of Life,
