Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,Colu- ␤␤ ber eximius,Coluber eximius,1861,1881,8.73,2,NO_ANNOT,,,Exact,0,"Coluber eximius Harlan, 1827",Coluber eximius,5ZQBK,1,Catalogue of Life,
1,"Mammalia,",Mammalia,2477,2486,2.77,1,NO_ANNOT,,,Exact,0,"Mammalia Linnaeus, 1758",Mammalia,6224G,1,Catalogue of Life,
2,"Mammalia,",Mammalia,2643,2652,2.77,1,NO_ANNOT,,,Exact,0,"Mammalia Linnaeus, 1758",Mammalia,6224G,1,Catalogue of Life,
3,In- ␤␤ fusoria,Infusoria,3327,3341,4.85,1,NO_ANNOT,,,Exact,0,Infusoria Ciliata,Infusoria,4085954,168,ION,
4,Polythalamia,Polythalamia,3346,3358,5.31,1,NO_ANNOT,,,Exact,0,"Polythalamia Debrenne & Wood, 1990",Polythalamia,urn:lsid:irmng.org:taxname:1448323,181,IRMNG,
5,Loxia ␤␤ leticoptera,Loxia leticoptera,4698,4718,6.53,2,NO_ANNOT,,,PartialExact,0,"Loxia Linnaeus, 1758",Loxia,5GX7,1,Catalogue of Life,
6,"Carpophaga,",Carpophaga,4795,4806,5.26,1,NO_ANNOT,,,Exact,0,"Carpophaga Selby, 1835",Carpophaga,urn:lsid:irmng.org:taxname:1356210,181,IRMNG,
7,"Falconidae,",Falconidae,5105,5116,4.45,1,NO_ANNOT,,,Exact,0,"Falconidae Leach, 1820",Falconidae,623R8,1,Catalogue of Life,
8,"Salmonidae,",Salmonidae,6611,6622,4.45,1,NO_ANNOT,,,Exact,0,Salmonidae,Salmonidae,FWM,1,Catalogue of Life,
9,"Bufonides,",Bufonides,6656,6666,4.93,1,NO_ANNOT,,,Exact,0,Bufonides,Bufonides,3DVM,1,Catalogue of Life,
10,Parapholas,Parapholas,7685,7695,3.67,1,NO_ANNOT,,,Exact,0,"Parapholas Conrad, 1848",Parapholas,7PBVL,1,Catalogue of Life,
11,"Penicilla,",Penicilla,7700,7710,6.20,1,NO_ANNOT,,,Exact,0,"Penicilla Ellis in Krueniz, 1767",Penicilla,urn:lsid:irmng.org:taxname:1405421,181,IRMNG,
12,"Mela- ␤␤ nia,",Melania,8188,8201,3.62,1,NO_ANNOT,,,Exact,0,"Melania Caziot, 1910",Melania,urn:lsid:irmng.org:taxname:1384483,181,IRMNG,
13,"Vespertilio leporinus,",Vespertilio leporinus,8528,8550,12.30,2,NO_ANNOT,,,Exact,0,"Vespertilio leporinus Linnaeus, 1758",Vespertilio leporinus,7FR5G,1,Catalogue of Life,
14,"Kinoster- ␤␤ num,",Kinosternum,8596,8613,5.25,1,NO_ANNOT,,,Exact,0,"Kinosternum Bonaparte, 1830",Kinosternum,urn:lsid:irmng.org:taxname:1046780,181,IRMNG,
15,Astacus,Astacus,8656,8663,5.75,1,NO_ANNOT,,,Exact,0,"Astacus Fabricius, 1775",Astacus,7NPWV,1,Catalogue of Life,
16,Gelasimus,Gelasimus,8702,8711,5.32,1,NO_ANNOT,,,Exact,0,"Gelasimus Latreille, 1817",Gelasimus,7PGNL,1,Catalogue of Life,
17,"Hesperomys,",Hesperomys,8888,8899,5.41,1,NO_ANNOT,,,Exact,0,"Hesperomys Waterhouse, 1839",Hesperomys,4W42,1,Catalogue of Life,
18,Coleoptera,Coleoptera,9204,9214,3.70,1,NO_ANNOT,,,Exact,0,Coleoptera,Coleoptera,C2L,1,Catalogue of Life,
19,"Amblychila,",Amblychila,9349,9360,4.33,1,NO_ANNOT,,,Exact,0,"Amblychila Agassiz, 1846",Amblychila,urn:lsid:irmng.org:taxname:1232237,181,IRMNG,
20,Platynus,Platynus,9398,9406,5.59,1,NO_ANNOT,,,Exact,0,Platynus,Platynus,63NR9,1,Catalogue of Life,
21,In- ␤␤ sects,Insects,9543,9555,0.51,1,NO_ANNOT,,,Exact,0,Insects,Insects,3747023,168,ION,
22,Dermestida?,Dermestida,9636,9647,4.15,1,NO_ANNOT,,,Exact,0,"Dermestida Leach, 1815",Dermestida,urn:lsid:irmng.org:taxname:1463390,181,IRMNG,
23,Byrrhidae,Byrrhidae,9691,9700,5.90,1,NO_ANNOT,,,Exact,0,Byrrhidae,Byrrhidae,7HC,1,Catalogue of Life,
24,Trox,Trox,9814,9818,2.48,1,NO_ANNOT,,,Exact,0,"Trox Fabricius, 1775",Trox,836J,1,Catalogue of Life,
25,Omorgus,Omorgus,9826,9833,5.17,1,NO_ANNOT,,,Exact,0,"Omorgus Erichson, 1847",Omorgus,63FX3,1,Catalogue of Life,
