Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,Semotilus,Semotilus,1226,1235,5.92,1,NO_ANNOT,,,Exact,0,Semotilus,Semotilus,7FHQ,1,Catalogue of Life,
1,Pimephales,Pimephales,1356,1366,3.50,1,NO_ANNOT,,,Exact,0,Pimephales,Pimephales,6QKS,1,Catalogue of Life,
2,Aphredoderus,Aphredoderus,1387,1399,5.96,1,NO_ANNOT,,,Exact,0,Aphredoderus,Aphredoderus,YH8,1,Catalogue of Life,
3,Lepidoptera,Lepidoptera,1479,1490,3.82,1,NO_ANNOT,,,Exact,0,Lepidoptera,Lepidoptera,LP,1,Catalogue of Life,
4,Cyano- ␤␤␤␤corax,Cyanocorax,1858,1874,5.30,1,NO_ANNOT,,,Exact,0,"Cyanocorax F. Boie, 1826",Cyanocorax,3XNP,1,Catalogue of Life,
5,Phrynosoma,Phrynosoma,1904,1914,5.28,1,NO_ANNOT,,,Exact,0,"Phrynosoma Cope, 1878",Phrynosoma,87JPS,1,Catalogue of Life,
6,"Partula,",Partula,2086,2094,4.59,1,NO_ANNOT,,,Exact,0,"Partula A. Férussac, 1821",Partula,7PBZ7,1,Catalogue of Life,
7,Esox,Esox,2438,2442,2.08,1,NO_ANNOT,,,Exact,0,Esox,Esox,62RD5,1,Catalogue of Life,
8,Notes,Notes,2640,2645,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
9,"Americanus,",Americanus,2758,2769,5.93,1,NO_ANNOT,,,Exact,0,Americanus,Americanus,30472096-2,167,IPNI,
10,Notes,Notes,3019,3024,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
11,Lanius robustus,Lanius robustus,3089,3104,11.83,2,NO_ANNOT,,,Exact,0,Lanius robustus,Lanius robustus,333329,183,Sherborn Index Animalium,
12,Colias,Colias,3208,3214,4.79,1,NO_ANNOT,,,Exact,0,Colias,Colias,3S9M,1,Catalogue of Life,
13,Samia,Samia,3283,3288,3.93,1,NO_ANNOT,,,Exact,0,Samia,Samia,7C3J,1,Catalogue of Life,
14,Cecropia,Cecropia,3293,3301,5.13,1,NO_ANNOT,,,Exact,0,Cecropia Loefl.,Cecropia,3JWC,1,Catalogue of Life,
15,Lepidoptera,Lepidoptera,3339,3350,3.82,1,NO_ANNOT,,,Exact,0,Lepidoptera,Lepidoptera,LP,1,Catalogue of Life,
16,Palaeo- ␤␤ crinoidea.,Palaeocrinoidea,3412,3433,4.68,1,NO_ANNOT,,,Exact,0,Palaeocrinoidea Wachsmuth,Palaeocrinoidea,4320024,168,ION,
17,"Semotilus,""",Semotilus,3924,3935,5.92,1,NO_ANNOT,,,Exact,0,Semotilus,Semotilus,7FHQ,1,Catalogue of Life,
18,"Junco ␤␤ hyemalis,",Junco hyemalis,4397,4415,8.49,2,NO_ANNOT,,,Exact,0,"Junco hyemalis (Linnaeus, 1758)",Junco hyemalis,6NFHF,1,Catalogue of Life,
