Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,Antrozous,Antrozous,529,538,2.81,1,NO_ANNOT,,,Exact,0,"Antrozous H. Allen, 1862",Antrozous,XV5,1,Catalogue of Life,
1,Notes,Notes,562,567,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
2,"(Fraxinus,)",Fraxinus,596,607,5.59,1,NO_ANNOT,,,Exact,0,Fraxinus,Fraxinus,4L2N,1,Catalogue of Life,
3,Quercus heterophylla,Quercus heterophylla,755,775,13.19,2,NO_ANNOT,,,Exact,0,Quercus heterophylla F.Michx.,Quercus heterophylla,4R559,1,Catalogue of Life,
4,Holcosus,Holcosus,1204,1212,4.14,1,NO_ANNOT,,,Exact,0,Holcosus,Holcosus,4XVD,1,Catalogue of Life,
5,"Ameiva,",Ameiva,1217,1224,3.27,1,NO_ANNOT,,,Exact,0,"Ameiva Reinhardt & Lütken, 1863",Ameiva,87D7Y,1,Catalogue of Life,
6,Colubridae,Colubridae,1278,1288,6.06,1,NO_ANNOT,,,Exact,0,Colubridae,Colubridae,8G9,1,Catalogue of Life,
7,Anura,Anura,1334,1339,4.63,1,NO_ANNOT,,,Exact,0,"Anura Agassiz, 1846",Anura,PX,1,Catalogue of Life,
8,Neosorex,Neosorex,1400,1408,5.40,1,NO_ANNOT,,,Exact,0,"Neosorex Baird, 1857",Neosorex,urn:lsid:irmng.org:taxname:1247786,181,IRMNG,
9,Lacerta echinata,Lacerta echinata,1431,1447,10.78,2,NO_ANNOT,,,Exact,0,"Lacerta (Zootoca) echinata Cope, 1862",Lacerta echinata,3RMN9,1,Catalogue of Life,
10,Tiliqua dura,Tiliqua dura,1452,1464,8.13,2,NO_ANNOT,,,Exact,0,"Tiliqua dura Cope, 1862",Tiliqua dura,56WYX,1,Catalogue of Life,
11,Notes,Notes,1473,1478,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
12,Colymbidae,Colymbidae,1959,1969,4.45,1,NO_ANNOT,,,Exact,0,Colymbidae,Colymbidae,urn:lsid:irmng.org:taxname:114603,181,IRMNG,
13,Lepidoptera,Lepidoptera,2096,2107,3.82,1,NO_ANNOT,,,Exact,0,Lepidoptera,Lepidoptera,LP,1,Catalogue of Life,
14,"Pediocaetes,",Pediocaetes,2276,2288,3.67,1,NO_ANNOT,,,Exact,0,"Pediocaetes Baird, 1858",Pediocaetes,urn:lsid:irmng.org:taxname:1250525,181,IRMNG,
15,Hemilepidotus,Hemilepidotus,2470,2483,6.06,1,NO_ANNOT,,,Exact,0,Hemilepidotus,Hemilepidotus,4V77,1,Catalogue of Life,
16,Notes,Notes,2654,2659,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
17,Cirrhitus,Cirrhitus,2775,2784,5.45,1,NO_ANNOT,,,Exact,0,Cirrhitus,Cirrhitus,3Q65,1,Catalogue of Life,
18,Priacanthus,Priacanthus,2937,2948,5.11,1,NO_ANNOT,,,Exact,0,Priacanthus,Priacanthus,6VM9,1,Catalogue of Life,
19,Hemichromis,Hemichromis,3023,3034,5.74,1,NO_ANNOT,,,Exact,0,Hemichromis,Hemichromis,4V2D,1,Catalogue of Life,
20,Aulorhynchus,Aulorhynchus,3277,3289,5.35,1,NO_ANNOT,,,Exact,0,Aulorhynchus,Aulorhynchus,35SY,1,Catalogue of Life,
21,Hubbard,Hubbard,3532,3539,0.24,1,NO_ANNOT,,,Exact,0,Hubbard,Hubbard,3615731,168,ION,
22,Etelis,Etelis,3964,3970,3.58,1,NO_ANNOT,,,Exact,0,Etelis,Etelis,62RGG,1,Catalogue of Life,
23,Notes,Notes,4181,4186,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
24,Lepi- ␤␤␤␤doptera,Lepidoptera,4541,4558,3.82,1,NO_ANNOT,,,Exact,0,Lepidoptera,Lepidoptera,LP,1,Catalogue of Life,
25,"Trogosita,",Trogosita,4791,4801,4.89,1,NO_ANNOT,,,Exact,0,"Trogosita Fabricius, 1792",Trogosita,urn:lsid:irmng.org:taxname:1302424,181,IRMNG,
26,Unionida?,Unionida,4888,4897,2.20,1,NO_ANNOT,,,Exact,0,"Unionida Gray, 1854",Unionida,7NGC9,1,Catalogue of Life,
27,(Trypanostoma),Trypanostoma,4957,4971,5.63,1,NO_ANNOT,,,Exact,0,"Trypanostoma Lea, 1862",Trypanostoma,urn:lsid:irmng.org:taxname:1432557,181,IRMNG,
28,Melanidae,Melanidae,5171,5180,4.28,1,NO_ANNOT,,,Exact,0,Melanidae,Melanidae,urn:lsid:irmng.org:taxname:117611,181,IRMNG,
29,Melanidae,Melanidae,5257,5266,4.28,1,NO_ANNOT,,,Exact,0,Melanidae,Melanidae,urn:lsid:irmng.org:taxname:117611,181,IRMNG,
30,Mordellidae,Mordellidae,5425,5436,6.19,1,NO_ANNOT,,,Exact,0,Mordellidae,Mordellidae,CXS,1,Catalogue of Life,
