Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,(Bassaricyon),Bassaricyon,1156,1169,3.90,1,NO_ANNOT,,,Exact,0,"Bassaricyon J. A. Allen, 1876",Bassaricyon,62F8L,1,Catalogue of Life,
1,Rica,Rica,1200,1204,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
2,"Barcena,",Barcena,1212,1220,5.06,1,NO_ANNOT,,,Exact,0,Barcena Duges,Barcena,33408-1,167,IPNI,
3,Meteorites,Meteorites,1249,1259,3.55,1,NO_ANNOT,,,Exact,0,Meteorites,Meteorites,5QRR,1,Catalogue of Life,
4,"Carelia,",Carelia,1374,1382,4.14,1,NO_ANNOT,,,Exact,0,"Carelia H. Adams & A. Adams, 1855",Carelia,7NZVL,1,Catalogue of Life,
5,"Onchidella,",Onchidella,1383,1394,6.37,1,NO_ANNOT,,,Exact,0,"Onchidella J.E. Gray, 1850",Onchidella,7PB89,1,Catalogue of Life,
6,Cetacea,Cetacea,1832,1839,2.95,1,NO_ANNOT,,,Exact,0,"Cetacea Brisson, 1762",Cetacea,WP,1,Catalogue of Life,
7,Batrachia,Batrachia,1964,1973,4.42,1,NO_ANNOT,,,Exact,0,Conophytum sect. Batrachia Opel & S.A.Hammer,Batrachia,1008552-1,167,IPNI,
8,Faunal,Faunal,2063,2069,1.19,1,NO_ANNOT,,,NoMatch,,,,,,,,
9,Notes,Notes,2463,2468,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
10,Notes,Notes,2597,2602,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
11,Notes,Notes,2715,2720,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
12,"Pomoxys,",Pomoxys,2772,2780,4.41,1,NO_ANNOT,,,Exact,0,"Pomoxys Gill, 1865",Pomoxys,urn:lsid:irmng.org:taxname:1199026,181,IRMNG,
13,Notes,Notes,2923,2928,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
14,"Gems,",Gems,2949,2954,2.48,1,NO_ANNOT,,,NoMatch,,,,,,,,
15,"LeConte,",Leconte,2966,2974,3.57,1,NO_ANNOT,,,Exact,0,Hypaetha (Leconte ),Leconte,4247785,168,ION,
