Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,Passalus.,Passalus,964,973,5.75,1,NO_ANNOT,,,Exact,0,"Passalus Fabricius, 1792",Passalus,63LCS,1,Catalogue of Life,
1,Julus.,Julus,993,999,5.07,1,NO_ANNOT,,,Exact,0,"Julus Linnaeus, 1758",Julus,7P7L5,1,Catalogue of Life,
2,Sigillaria.,Sigillaria,1393,1404,5.02,1,NO_ANNOT,,,Exact,0,"Sigillaria A.T. Brongniart, 1822",Sigillaria,urn:lsid:irmng.org:taxname:1383281,181,IRMNG,
3,"Becker,",Becker,1807,1814,0.75,1,NO_ANNOT,,,Exact,0,"Becker 1905 Schoettellodes Becker, 1905 Schoettellodes Becker, 1905",Becker,62F2M,1,Catalogue of Life,
4,"Vireosylvia,",Vireosylvia,2319,2331,4.77,1,NO_ANNOT,,,Exact,0,"Vireosylvia Bonaparte, 1850",Vireosylvia,urn:lsid:irmng.org:taxname:1146160,181,IRMNG,
5,Galbula,Galbula,2358,2365,4.59,1,NO_ANNOT,,,Exact,0,"Galbula Brisson, 1760",Galbula,4LT7,1,Catalogue of Life,
6,"Bucco,",Bucco,2370,2376,2.28,1,NO_ANNOT,,,Exact,0,"Bucco Brisson, 1760",Bucco,3DRM,1,Catalogue of Life,
7,"Ca- ␤␤ primulgidaE,",Caprimulgidae,2423,2442,4.90,1,NO_ANNOT,,,Exact,0,Caprimulgidae,Caprimulgidae,7PQ,1,Catalogue of Life,
8,Ephialtes naevia,Ephialtes naevia,2467,2483,2.97,2,NO_ANNOT,,,PartialExact,0,Ephialtes,Ephialtes,62S8J,1,Catalogue of Life,
9,"E. asio,",E. asio,2488,2496,2.97,2,NO_ANNOT,,,NoMatch,,,,,,,,
10,"C. septendecim,",C. septendecim,2567,2582,4.80,2,NO_ANNOT,,,NoMatch,,,,,,,,
11,Caprimulgidae,Caprimulgidae,2605,2618,4.90,1,NO_ANNOT,,,Exact,0,Caprimulgidae,Caprimulgidae,7PQ,1,Catalogue of Life,
12,"Laniarius,",Laniarius,2704,2714,4.98,1,NO_ANNOT,,,Exact,0,"Laniarius Vieillot, 1816",Laniarius,639MH,1,Catalogue of Life,
13,"Dicrurus,",Dicrurus,2715,2724,5.26,1,NO_ANNOT,,,Exact,0,"Dicrurus Vieillot, 1816",Dicrurus,44WV,1,Catalogue of Life,
14,"Graucalus,",Graucalus,2725,2735,5.92,1,NO_ANNOT,,,Exact,0,"Graucalus G.R. Gray, 1841",Graucalus,urn:lsid:irmng.org:taxname:1326832,181,IRMNG,
15,"Becker,",Becker,4017,4024,0.75,1,NO_ANNOT,,,Exact,0,"Becker 1905 Schoettellodes Becker, 1905 Schoettellodes Becker, 1905",Becker,62F2M,1,Catalogue of Life,
16,"Ornithorynchus paradoxus,",Ornithorynchus paradoxus,4842,4867,5.50,2,NO_ANNOT,,,Fuzzy,1,"Ornithorhynchus paradoxus Blumenbach, 1800",Ornithorhynchus paradoxus,56,174,Mammal Species of the World,
17,"Cicada septendecim,",Cicada septendecim,4979,4998,5.86,2,NO_ANNOT,,,Exact,0,"Cicada septendecim Linnaeus, 1758",Cicada septendecim,5Z4NP,1,Catalogue of Life,
18,"Vidua,",Vidua,5295,5301,2.73,1,NO_ANNOT,,,Exact,0,"Vidua Cuvier, 1816",Vidua,86PV,1,Catalogue of Life,
19,"Atticora,",Atticora,5302,5311,5.89,1,NO_ANNOT,,,Exact,0,"Atticora F. Boie, 1844",Atticora,35FX,1,Catalogue of Life,
20,"Hirundo,",Hirundo,5312,5320,3.27,1,NO_ANNOT,,,Exact,0,"Hirundo Linnaeus, 1758",Hirundo,6376D,1,Catalogue of Life,
21,"Para- ␤␤ disea,",Paradisea,5363,5378,4.76,1,NO_ANNOT,,,Exact,0,Paradisea,Paradisea,63KFM,1,Catalogue of Life,
22,"Buceros,",Buceros,5390,5398,4.68,1,NO_ANNOT,,,Exact,0,"Buceros Linnaeus, 1758",Buceros,3DSB,1,Catalogue of Life,
23,"Parus,",Parus,5439,5445,4.57,1,NO_ANNOT,,,Exact,0,"Parus Linnaeus, 1758",Parus,6J9Z,1,Catalogue of Life,
24,"Carduelis,",Carduelis,5461,5471,4.29,1,NO_ANNOT,,,Exact,0,"Carduelis Brisson, 1760",Carduelis,62KHQ,1,Catalogue of Life,
25,Oidemia fusca,Oidemia fusca,5544,5557,9.43,2,NO_ANNOT,,,Exact,0,Oidemia fusca,Oidemia fusca,183611,183,Sherborn Index Animalium,
26,"Vireosylvia,",Vireosylvia,5616,5628,4.77,1,NO_ANNOT,,,Exact,0,"Vireosylvia Bonaparte, 1850",Vireosylvia,urn:lsid:irmng.org:taxname:1146160,181,IRMNG,
27,Galbula,Galbula,5655,5662,4.59,1,NO_ANNOT,,,Exact,0,"Galbula Brisson, 1760",Galbula,4LT7,1,Catalogue of Life,
28,"Bucco,",Bucco,5667,5673,2.28,1,NO_ANNOT,,,Exact,0,"Bucco Brisson, 1760",Bucco,3DRM,1,Catalogue of Life,
29,"E. asio,",E. asio,5785,5793,2.97,2,NO_ANNOT,,,NoMatch,,,,,,,,
30,"C. septendecim,",C. septendecim,5863,5878,4.80,2,NO_ANNOT,,,NoMatch,,,,,,,,
31,Caprimulgidae,Caprimulgidae,5901,5914,4.90,1,NO_ANNOT,,,Exact,0,Caprimulgidae,Caprimulgidae,7PQ,1,Catalogue of Life,
32,"Laniarius,",Laniarius,6000,6010,4.98,1,NO_ANNOT,,,Exact,0,"Laniarius Vieillot, 1816",Laniarius,639MH,1,Catalogue of Life,
33,"Dicrurus,",Dicrurus,6011,6020,5.26,1,NO_ANNOT,,,Exact,0,"Dicrurus Vieillot, 1816",Dicrurus,44WV,1,Catalogue of Life,
34,"Graucalus,",Graucalus,6021,6031,5.92,1,NO_ANNOT,,,Exact,0,"Graucalus G.R. Gray, 1841",Graucalus,urn:lsid:irmng.org:taxname:1326832,181,IRMNG,
35,"Orni- ␤␤ thorynchus paradoxus,",Ornithorynchus paradoxus,6585,6615,5.50,2,NO_ANNOT,,,Fuzzy,1,"Ornithorhynchus paradoxus Blumenbach, 1800",Ornithorhynchus paradoxus,56,174,Mammal Species of the World,
36,Crustacea,Crustacea,6759,6768,4.98,1,NO_ANNOT,,,Exact,0,"Crustacea Brünnich, 1772",Crustacea,83677,3,ITIS,
37,Anne ␤␤ lida,Anne lida,6967,6979,,2,NO_ANNOT,,,NoMatch,,,,,,,,
38,"Vidua,",Vidua,7028,7034,2.73,1,NO_ANNOT,,,Exact,0,"Vidua Cuvier, 1816",Vidua,86PV,1,Catalogue of Life,
39,"Hirundo,",Hirundo,7035,7043,3.27,1,NO_ANNOT,,,Exact,0,"Hirundo Linnaeus, 1758",Hirundo,6376D,1,Catalogue of Life,
40,"Buceros,",Buceros,7161,7169,4.68,1,NO_ANNOT,,,Exact,0,"Buceros Linnaeus, 1758",Buceros,3DSB,1,Catalogue of Life,
