Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,"Mammalia,",Mammalia,2347,2356,2.77,1,NO_ANNOT,,,Exact,0,"Mammalia Linnaeus, 1758",Mammalia,6224G,1,Catalogue of Life,
1,"Mammalia,",Mammalia,2515,2524,2.77,1,NO_ANNOT,,,Exact,0,"Mammalia Linnaeus, 1758",Mammalia,6224G,1,Catalogue of Life,
2,In- ␤␤ fusoria,Infusoria,3200,3214,4.85,1,NO_ANNOT,,,Exact,0,Infusoria Ciliata,Infusoria,4085954,168,ION,
3,Polythalamia,Polythalamia,3219,3231,5.31,1,NO_ANNOT,,,Exact,0,"Polythalamia Debrenne & Wood, 1990",Polythalamia,urn:lsid:irmng.org:taxname:1448323,181,IRMNG,
4,Loxia ␤␤ leucoptera,Loxia leucoptera,4581,4600,11.25,2,NO_ANNOT,,,Exact,0,"Loxia leucoptera J. F. Gmelin, 1789",Loxia leucoptera,3W8WT,1,Catalogue of Life,
5,"Falcon idae,",Falcon idae,4989,5001,2.17,2,NO_ANNOT,,,PartialExact,0,"Falcon Swainson, 1837",Falcon,urn:lsid:irmng.org:taxname:1124109,181,IRMNG,
6,"Cam's an- ␤␤ tarciicus,",Cam�s antarciicus,5058,5081,4.45,2,NO_ANNOT,,,NoMatch,,,,,,,,
7,"Salmonidae,",Salmonidae,6498,6509,4.45,1,NO_ANNOT,,,Exact,0,Salmonidae,Salmonidae,FWM,1,Catalogue of Life,
8,"Bufonides,",Bufonides,6543,6553,4.93,1,NO_ANNOT,,,Exact,0,Bufonides,Bufonides,3DVM,1,Catalogue of Life,
9,Parapholas,Parapholas,7577,7587,3.67,1,NO_ANNOT,,,Exact,0,"Parapholas Conrad, 1848",Parapholas,7PBVL,1,Catalogue of Life,
10,"Penicilla,",Penicilla,7592,7602,6.20,1,NO_ANNOT,,,Exact,0,"Penicilla Ellis in Krueniz, 1767",Penicilla,urn:lsid:irmng.org:taxname:1405421,181,IRMNG,
11,"Unio,",Unio,7775,7780,2.35,1,NO_ANNOT,,,Exact,0,"Unio Philipsson, 1788",Unio,7PKHN,1,Catalogue of Life,
12,"Mela- ␤␤ nia,",Melania,8086,8099,3.62,1,NO_ANNOT,,,Exact,0,"Melania Caziot, 1910",Melania,urn:lsid:irmng.org:taxname:1384483,181,IRMNG,
13,"Pentamerus,",Pentamerus,8276,8287,5.60,1,NO_ANNOT,,,Exact,0,"Pentamerus Sowerby, 1813",Pentamerus,urn:lsid:irmng.org:taxname:1281772,181,IRMNG,
14,"Vespertilio leporinus,",Vespertilio leporinus,8420,8442,12.30,2,NO_ANNOT,,,Exact,0,"Vespertilio leporinus Linnaeus, 1758",Vespertilio leporinus,7FR5G,1,Catalogue of Life,
15,"Kinoster- ␤␤ num,",Kinosternum,8488,8505,5.25,1,NO_ANNOT,,,Exact,0,"Kinosternum Bonaparte, 1830",Kinosternum,urn:lsid:irmng.org:taxname:1046780,181,IRMNG,
16,Astacus,Astacus,8548,8555,5.75,1,NO_ANNOT,,,Exact,0,"Astacus Fabricius, 1775",Astacus,7NPWV,1,Catalogue of Life,
17,Gelasimus,Gelasimus,8594,8603,5.32,1,NO_ANNOT,,,Exact,0,"Gelasimus Latreille, 1817",Gelasimus,7PGNL,1,Catalogue of Life,
18,"Hesperomys,",Hesperomys,8780,8791,5.41,1,NO_ANNOT,,,Exact,0,"Hesperomys Waterhouse, 1839",Hesperomys,4W42,1,Catalogue of Life,
19,Coleoptera,Coleoptera,9097,9107,3.70,1,NO_ANNOT,,,Exact,0,Coleoptera,Coleoptera,C2L,1,Catalogue of Life,
