Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,Arachnida,Arachnida,4193,4202,2.37,1,NO_ANNOT,,,Exact,0,Arachnida,Arachnida,RC,1,Catalogue of Life,
1,Lolliguncula.,Lolliguncula,4287,4300,5.53,1,NO_ANNOT,,,Exact,0,"Lolliguncula Steenstrup, 1881",Lolliguncula,7P7SF,1,Catalogue of Life,
2,Trias,Trias,4420,4425,4.65,1,NO_ANNOT,,,Exact,0,Trias Lindl.,Trias,145106283,165,,
3,Pleurodonte.,Pleurodonte,4500,4512,4.27,1,NO_ANNOT,,,Exact,0,"Pleurodonte Fischer von Waldheim, 1807",Pleurodonte,7PCW8,1,Catalogue of Life,
4,Sarcocystis,Sarcocystis,4855,4866,6.10,1,NO_ANNOT,,,Exact,0,"Sarcocystis Lankester, 1882",Sarcocystis,63RQ7,1,Catalogue of Life,
5,Notes,Notes,4995,5000,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
6,Notes,Notes,5114,5119,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
7,Goniadidae.,Goniadidae,5480,5491,4.45,1,NO_ANNOT,,,Exact,0,"Goniadidae Kinberg, 1866",Goniadidae,84K8M,1,Catalogue of Life,
8,Scaphopoda,Scaphopoda,5569,5579,3.74,1,NO_ANNOT,,,Exact,0,"Scaphopoda Bronn, 1862",Scaphopoda,7NF4V,1,Catalogue of Life,
9,Ecphora,Ecphora,5683,5690,5.65,1,NO_ANNOT,,,Exact,0,"Ecphora Conrad, 1843",Ecphora,8FSYF,1,Catalogue of Life,
10,Notes,Notes,5725,5730,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
11,Omphalina,Omphalina,5782,5791,4.13,1,NO_ANNOT,,,Exact,0,Omphalina,Omphalina,684D,1,Catalogue of Life,
12,Mesomphix.,Mesomphix,5796,5806,3.58,1,NO_ANNOT,,,Exact,0,"Mesomphix Rafinesque, 1819",Mesomphix,7P8RD,1,Catalogue of Life,
13,Euciroa,Euciroa,5867,5874,3.87,1,NO_ANNOT,,,Exact,0,"Euciroa Dall, 1881",Euciroa,7NZ9X,1,Catalogue of Life,
14,Notes,Notes,5885,5890,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
15,Mantidae,Mantidae,6347,6355,5.73,1,NO_ANNOT,,,Exact,0,Mantidae,Mantidae,CDT,1,Catalogue of Life,
16,(Orthoptera),Orthoptera,6370,6382,5.31,1,NO_ANNOT,,,Exact,0,Orthoptera,Orthoptera,62294,1,Catalogue of Life,
17,Stilosoma exten- ␤␤␤␤uatum,Stilosoma extenuatum,6543,6569,12.62,2,NO_ANNOT,,,Exact,0,"Stilosoma extenuatum Brown, 1890",Stilosoma extenuatum,52QBT,1,Catalogue of Life,
18,"Mugil,",Mugil,8847,8853,3.43,1,NO_ANNOT,,,Exact,0,Mugil,Mugil,5VL8,1,Catalogue of Life,
19,Trachinotus,Trachinotus,8854,8865,5.74,1,NO_ANNOT,,,Exact,0,Trachinotus,Trachinotus,7Y9M,1,Catalogue of Life,
20,Menticirrhus.,Menticirrhus,8870,8883,5.35,1,NO_ANNOT,,,Exact,0,Menticirrhus,Menticirrhus,5P5S,1,Catalogue of Life,
21,"Crustacea,",Crustacea,8884,8894,4.98,1,NO_ANNOT,,,Exact,0,"Crustacea Brünnich, 1772",Crustacea,83677,3,ITIS,
22,"Ocypode albicans,",Ocypode albicans,8906,8923,6.53,2,NO_ANNOT,,,Exact,0,"Ocypode albicans Bosc, 1801",Ocypode albicans,48LVY,1,Catalogue of Life,
23,"Callinectes sapidus,",Callinectes sapidus,8924,8944,10.06,2,NO_ANNOT,,,Exact,0,"Callinectes sapidus Rathbun, 1896",Callinectes sapidus,PQYN,1,Catalogue of Life,
24,Ovalipes ocellatus,Ovalipes ocellatus,8945,8963,11.49,2,NO_ANNOT,,,Exact,0,"Ovalipes ocellatus (Herbst, 1799)",Ovalipes ocellatus,4B9KM,1,Catalogue of Life,
25,"Emerita ␤␤ talpoida,",Emerita talpoida,8968,8988,11.33,2,NO_ANNOT,,,Exact,0,"Emerita talpoida (Say, 1817)",Emerita talpoida,98134,3,ITIS,
26,"Palcemonetes vulgaris,",Palcemonetes vulgaris,9786,9808,4.67,2,NO_ANNOT,,,Fuzzy,1,"Palaemonetes vulgaris (Say, 1818)",Palaemonetes vulgaris,96391,3,ITIS,
27,"Acipenser sturio,",Acipenser sturio,10117,10134,8.15,2,NO_ANNOT,,,Exact,0,"Acipenser sturio Linnaeus, 1758",Acipenser sturio,9C7Q,1,Catalogue of Life,
