Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
12,Prophysaon,Prophysaon,3496,3506,4.15,1,NO_ANNOT,,,Exact,0,"Prophysaon Bland & W.G. Binney, 1873",Prophysaon,7PDHH,1,Catalogue of Life,
13,Ariolimax,Ariolimax,3712,3721,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
14,Arion.,Arion,3725,3731,2.08,1,NO_ANNOT,,,Exact,0,"Arion A. Férussac, 1819",Arion,7NPPK,1,Catalogue of Life,
15,Anadenulus.,Anadenulus,3818,3829,6.09,1,NO_ANNOT,,,Exact,0,"Anadenulus Cockerell, 1890",Anadenulus,7NNYS,1,Catalogue of Life,
16,Prophysaon,Prophysaon,3924,3934,4.15,1,NO_ANNOT,,,Exact,0,"Prophysaon Bland & W.G. Binney, 1873",Prophysaon,7PDHH,1,Catalogue of Life,
17,Hemphillia,Hemphillia,3935,3945,4.73,1,NO_ANNOT,,,Exact,0,"Hemphillia Bland & W. G. Binney, 1872",Hemphillia,7P52T,1,Catalogue of Life,
18,Binneya,Binneya,4051,4058,4.52,1,NO_ANNOT,,,Exact,0,"Binneya J.G. Cooper, 1863",Binneya,7NQRM,1,Catalogue of Life,
19,Hemphillia,Hemphillia,4077,4087,4.73,1,NO_ANNOT,,,Exact,0,"Hemphillia Bland & W. G. Binney, 1872",Hemphillia,7P52T,1,Catalogue of Life,
20,Binneya,Binneya,5271,5278,4.52,1,NO_ANNOT,,,Exact,0,"Binneya J.G. Cooper, 1863",Binneya,7NQRM,1,Catalogue of Life,
21,Hemphillia,Hemphillia,5283,5293,4.73,1,NO_ANNOT,,,Exact,0,"Hemphillia Bland & W. G. Binney, 1872",Hemphillia,7P52T,1,Catalogue of Life,
22,Ariolimax,Ariolimax,5831,5840,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
23,Prophysaon,Prophysaon,5978,5988,4.15,1,NO_ANNOT,,,Exact,0,"Prophysaon Bland & W.G. Binney, 1873",Prophysaon,7PDHH,1,Catalogue of Life,
24,Prophysaon fasciatum,Prophysaon fasciatum,6487,6507,11.55,2,NO_ANNOT,,,Exact,0,"Prophysaon fasciatum Cockerell in W.G. Binney, 1890",Prophysaon fasciatum,7ST8F,1,Catalogue of Life,
25,P. humile,P. humile,6665,6674,4.68,2,NO_ANNOT,,,NoMatch,,,,,,,,
26,Pyramidula,Pyramidula,6746,6756,5.17,1,NO_ANNOT,,,Exact,0,"Pyramidula Fitzinger, 1833",Pyramidula,7P75B,1,Catalogue of Life,
27,Flammulina.,Flammulina,7446,7457,4.30,1,NO_ANNOT,,,Exact,0,"Flammulina E. von Martens, 1873",Flammulina,7P3ZD,1,Catalogue of Life,
28,Arion,Arion,7458,7463,2.08,1,NO_ANNOT,,,Exact,0,"Arion A. Férussac, 1819",Arion,7NPPK,1,Catalogue of Life,
29,Arion,Arion,8017,8022,2.08,1,NO_ANNOT,,,Exact,0,"Arion A. Férussac, 1819",Arion,7NPPK,1,Catalogue of Life,
30,Ariolimax,Ariolimax,8242,8251,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
31,Aphallarion,Aphallarion,8252,8263,3.23,1,NO_ANNOT,,,Exact,0,"Aphallarion Pilsbry & Vanatta, 1896",Aphallarion,urn:lsid:irmng.org:taxname:1213403,181,IRMNG,
32,Hespe arion,Hespe arion,8268,8279,,2,NO_ANNOT,,,Fuzzy,1,"Hesperarion Simroth, 1891",Hesperarion,7P54B,1,Catalogue of Life,
33,Prophysaon,Prophysaon,8334,8344,4.15,1,NO_ANNOT,,,Exact,0,"Prophysaon Bland & W.G. Binney, 1873",Prophysaon,7PDHH,1,Catalogue of Life,
34,Anadenulus,Anadenulus,8368,8378,6.09,1,NO_ANNOT,,,Exact,0,"Anadenulus Cockerell, 1890",Anadenulus,7NNYS,1,Catalogue of Life,
35,Hemphillia,Hemphillia,8387,8397,4.73,1,NO_ANNOT,,,Exact,0,"Hemphillia Bland & W. G. Binney, 1872",Hemphillia,7P52T,1,Catalogue of Life,
36,Binneya,Binneya,8410,8417,4.52,1,NO_ANNOT,,,Exact,0,"Binneya J.G. Cooper, 1863",Binneya,7NQRM,1,Catalogue of Life,
37,Anadenulus,Anadenulus,8626,8636,6.09,1,NO_ANNOT,,,Exact,0,"Anadenulus Cockerell, 1890",Anadenulus,7NNYS,1,Catalogue of Life,
38,Hemphillia,Hemphillia,8637,8647,4.73,1,NO_ANNOT,,,Exact,0,"Hemphillia Bland & W. G. Binney, 1872",Hemphillia,7P52T,1,Catalogue of Life,
39,Binneya there,Binneya there,8652,8665,2.83,2,NO_ANNOT,,,PartialExact,0,"Binneya J.G. Cooper, 1863",Binneya,7NQRM,1,Catalogue of Life,
40,Ariolimax,Ariolimax,8746,8755,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
41,Ariolimax,Ariolimax,9062,9071,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
42,Hesperarion,Hesperarion,9072,9083,3.23,1,NO_ANNOT,,,Exact,0,"Hesperarion Simroth, 1891",Hesperarion,7P54B,1,Catalogue of Life,
43,Binneya,Binneya,9103,9110,4.52,1,NO_ANNOT,,,Exact,0,"Binneya J.G. Cooper, 1863",Binneya,7NQRM,1,Catalogue of Life,
44,Hemphillia,Hemphillia,9111,9121,4.73,1,NO_ANNOT,,,Exact,0,"Hemphillia Bland & W. G. Binney, 1872",Hemphillia,7P52T,1,Catalogue of Life,
45,Anadenus.,Anadenus,9146,9155,5.59,1,NO_ANNOT,,,Exact,0,"Anadenus Heynemann, 1863",Anadenus,87DG4,1,Catalogue of Life,
46,Hemphillia,Hemphillia,9365,9375,4.73,1,NO_ANNOT,,,Exact,0,"Hemphillia Bland & W. G. Binney, 1872",Hemphillia,7P52T,1,Catalogue of Life,
47,Ariolimax.,Ariolimax,9424,9434,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
48,Aphallarion there,Aphallarion there,9464,9481,1.54,2,NO_ANNOT,,,PartialExact,0,"Aphallarion Pilsbry & Vanatta, 1896",Aphallarion,urn:lsid:irmng.org:taxname:1213403,181,IRMNG,
49,Geomalacus,Geomalacus,9695,9705,6.34,1,NO_ANNOT,,,Exact,0,"Geomalacus Allman, 1843",Geomalacus,7P48R,1,Catalogue of Life,
50,Prophysaon,Prophysaon,9706,9716,4.15,1,NO_ANNOT,,,Exact,0,"Prophysaon Bland & W.G. Binney, 1873",Prophysaon,7PDHH,1,Catalogue of Life,
51,Aphallarion,Aphallarion,9721,9732,3.23,1,NO_ANNOT,,,Exact,0,"Aphallarion Pilsbry & Vanatta, 1896",Aphallarion,urn:lsid:irmng.org:taxname:1213403,181,IRMNG,
52,Hesperarion,Hesperarion,10111,10122,3.23,1,NO_ANNOT,,,Exact,0,"Hesperarion Simroth, 1891",Hesperarion,7P54B,1,Catalogue of Life,
53,Prophysaon,Prophysaon,10127,10137,4.15,1,NO_ANNOT,,,Exact,0,"Prophysaon Bland & W.G. Binney, 1873",Prophysaon,7PDHH,1,Catalogue of Life,
54,Caracolus,Caracolus,11030,11039,5.92,1,NO_ANNOT,,,Exact,0,"Caracolus Montfort, 1810",Caracolus,7NRVB,1,Catalogue of Life,
55,Pleurodonte,Pleurodonte,11044,11055,4.27,1,NO_ANNOT,,,Exact,0,"Pleurodonte Fischer von Waldheim, 1807",Pleurodonte,7PCW8,1,Catalogue of Life,
56,Hesperarion,Hesperarion,11186,11197,3.23,1,NO_ANNOT,,,Exact,0,"Hesperarion Simroth, 1891",Hesperarion,7P54B,1,Catalogue of Life,
57,Arion,Arion,11925,11930,2.08,1,NO_ANNOT,,,Exact,0,"Arion A. Férussac, 1819",Arion,7NPPK,1,Catalogue of Life,
58,Geomalacus,Geomalacus,11999,12009,6.34,1,NO_ANNOT,,,Exact,0,"Geomalacus Allman, 1843",Geomalacus,7P48R,1,Catalogue of Life,
59,Prophysaon,Prophysaon,12030,12040,4.15,1,NO_ANNOT,,,Exact,0,"Prophysaon Bland & W.G. Binney, 1873",Prophysaon,7PDHH,1,Catalogue of Life,
60,Aphallarion,Aphallarion,12045,12056,3.23,1,NO_ANNOT,,,Exact,0,"Aphallarion Pilsbry & Vanatta, 1896",Aphallarion,urn:lsid:irmng.org:taxname:1213403,181,IRMNG,
61,Arion,Arion,12396,12401,2.08,1,NO_ANNOT,,,Exact,0,"Arion A. Férussac, 1819",Arion,7NPPK,1,Catalogue of Life,
62,Binneya,Binneya,14011,14018,4.52,1,NO_ANNOT,,,Exact,0,"Binneya J.G. Cooper, 1863",Binneya,7NQRM,1,Catalogue of Life,
63,Hemphillia,Hemphillia,14019,14029,4.73,1,NO_ANNOT,,,Exact,0,"Hemphillia Bland & W. G. Binney, 1872",Hemphillia,7P52T,1,Catalogue of Life,
64,Ariolimax,Ariolimax,14030,14039,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
65,Prophysaon,Prophysaon,14256,14266,4.15,1,NO_ANNOT,,,Exact,0,"Prophysaon Bland & W.G. Binney, 1873",Prophysaon,7PDHH,1,Catalogue of Life,
66,Ariolimax,Ariolimax,14419,14428,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
67,Ariolimax,Ariolimax,15017,15026,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
68,Hemphillia,Hemphillia,15027,15037,4.73,1,NO_ANNOT,,,Exact,0,"Hemphillia Bland & W. G. Binney, 1872",Hemphillia,7P52T,1,Catalogue of Life,
69,Ariolimax,Ariolimax,15313,15322,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
70,Geomalacus,Geomalacus,16663,16673,6.34,1,NO_ANNOT,,,Exact,0,"Geomalacus Allman, 1843",Geomalacus,7P48R,1,Catalogue of Life,
71,Ariolimax,Ariolimax,17903,17912,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
72,Aphallarion,Aphallarion,17913,17924,3.23,1,NO_ANNOT,,,Exact,0,"Aphallarion Pilsbry & Vanatta, 1896",Aphallarion,urn:lsid:irmng.org:taxname:1213403,181,IRMNG,
73,Hesperarion,Hesperarion,17925,17936,3.23,1,NO_ANNOT,,,Exact,0,"Hesperarion Simroth, 1891",Hesperarion,7P54B,1,Catalogue of Life,
74,Prophysaon.,Prophysaon,17981,17992,4.15,1,NO_ANNOT,,,Exact,0,"Prophysaon Bland & W.G. Binney, 1873",Prophysaon,7PDHH,1,Catalogue of Life,
75,Aphallarion,Aphallarion,18912,18923,3.23,1,NO_ANNOT,,,Exact,0,"Aphallarion Pilsbry & Vanatta, 1896",Aphallarion,urn:lsid:irmng.org:taxname:1213403,181,IRMNG,
76,Pulmonata,Pulmonata,19292,19301,4.74,1,NO_ANNOT,,,Exact,0,"Pulmonata Cuvier, 1814",Pulmonata,51473,2,Wikispecies,
77,Arionidae,Arionidae,20004,20013,4.28,1,NO_ANNOT,,,Exact,0,"Arionidae Gray, 1840",Arionidae,7NFZC,1,Catalogue of Life,
78,Hemphillia.,Hemphillia,21469,21480,4.73,1,NO_ANNOT,,,Exact,0,"Hemphillia Bland & W. G. Binney, 1872",Hemphillia,7P52T,1,Catalogue of Life,
79,Aphallarion.,Aphallarion,22182,22194,3.23,1,NO_ANNOT,,,Exact,0,"Aphallarion Pilsbry & Vanatta, 1896",Aphallarion,urn:lsid:irmng.org:taxname:1213403,181,IRMNG,
80,Ariolimax.,Ariolimax,22344,22354,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
81,Hesperarion.,Hesperarion,22544,22556,3.23,1,NO_ANNOT,,,Exact,0,"Hesperarion Simroth, 1891",Hesperarion,7P54B,1,Catalogue of Life,
82,Arion.,Arion,23682,23688,2.08,1,NO_ANNOT,,,Exact,0,"Arion A. Férussac, 1819",Arion,7NPPK,1,Catalogue of Life,
83,BINNEYA,Binneya,24693,24700,4.52,1,NO_ANNOT,,,Exact,0,"Binneya J.G. Cooper, 1863",Binneya,7NQRM,1,Catalogue of Life,
84,Binneya,Binneya,24720,24727,4.52,1,NO_ANNOT,,,Exact,0,"Binneya J.G. Cooper, 1863",Binneya,7NQRM,1,Catalogue of Life,
85,B. notabilis,B. notabilis,25836,25848,6.97,2,NO_ANNOT,,,NoMatch,,,,,,,,
86,B. notabilis,B. notabilis,27042,27054,6.97,2,NO_ANNOT,,,NoMatch,,,,,,,,
87,Salleana,Salleana,27101,27109,3.59,1,NO_ANNOT,,,Exact,0,"Salleana Clench, 1962",Salleana,7PG6B,1,Catalogue of Life,
88,Binneya,Binneya,27174,27181,4.52,1,NO_ANNOT,,,Exact,0,"Binneya J.G. Cooper, 1863",Binneya,7NQRM,1,Catalogue of Life,
89,Xanthonyx,Xanthonyx,27186,27195,4.46,1,NO_ANNOT,,,Exact,0,"Xanthonyx Crosse & P. Fischer, 1867",Xanthonyx,7PL52,1,Catalogue of Life,
90,Binneya,Binneya,27215,27222,4.52,1,NO_ANNOT,,,Exact,0,"Binneya J.G. Cooper, 1863",Binneya,7NQRM,1,Catalogue of Life,
91,Xanthonyx,Xanthonyx,27264,27273,4.46,1,NO_ANNOT,,,Exact,0,"Xanthonyx Crosse & P. Fischer, 1867",Xanthonyx,7PL52,1,Catalogue of Life,
92,Xanthonyx there,Xanthonyx there,27295,27310,2.77,2,NO_ANNOT,,,PartialExact,0,"Xanthonyx Crosse & P. Fischer, 1867",Xanthonyx,7PL52,1,Catalogue of Life,
93,Binneya none,Binneya none,27337,27349,3.53,2,NO_ANNOT,,,PartialExact,0,"Binneya J.G. Cooper, 1863",Binneya,7NQRM,1,Catalogue of Life,
94,Xanthonyx,Xanthonyx,27724,27733,4.46,1,NO_ANNOT,,,Exact,0,"Xanthonyx Crosse & P. Fischer, 1867",Xanthonyx,7PL52,1,Catalogue of Life,
95,Binneya,Binneya,27807,27814,4.52,1,NO_ANNOT,,,Exact,0,"Binneya J.G. Cooper, 1863",Binneya,7NQRM,1,Catalogue of Life,
96,Hemphillia,Hemphillia,27827,27837,4.73,1,NO_ANNOT,,,Exact,0,"Hemphillia Bland & W. G. Binney, 1872",Hemphillia,7P52T,1,Catalogue of Life,
97,Hemphillia,Hemphillia,28121,28131,4.73,1,NO_ANNOT,,,Exact,0,"Hemphillia Bland & W. G. Binney, 1872",Hemphillia,7P52T,1,Catalogue of Life,
98,Hemphillia,Hemphillia,28390,28400,4.73,1,NO_ANNOT,,,Exact,0,"Hemphillia Bland & W. G. Binney, 1872",Hemphillia,7P52T,1,Catalogue of Life,
99,Binneya.,Binneya,28452,28460,4.52,1,NO_ANNOT,,,Exact,0,"Binneya J.G. Cooper, 1863",Binneya,7NQRM,1,Catalogue of Life,
100,Cryptostrakon,Cryptostrakon,28461,28474,3.56,1,NO_ANNOT,,,Exact,0,"Cryptostrakon W.G. Binney, 1879",Cryptostrakon,7P2K6,1,Catalogue of Life,
101,Binneya,Binneya,28506,28513,4.52,1,NO_ANNOT,,,Exact,0,"Binneya J.G. Cooper, 1863",Binneya,7NQRM,1,Catalogue of Life,
102,B. notabilis,B. notabilis,28622,28634,6.97,2,NO_ANNOT,,,NoMatch,,,,,,,,
103,Binneya notabilis,Binneya notabilis,28694,28711,11.82,2,NO_ANNOT,,,Exact,0,"Binneya notabilis Cooper, 1863",Binneya notabilis,5WKLQ,1,Catalogue of Life,
104,HEMPHILLIA,Hemphillia,29888,29898,4.73,1,NO_ANNOT,,,Exact,0,"Hemphillia Bland & W. G. Binney, 1872",Hemphillia,7P52T,1,Catalogue of Life,
105,Hemphillia,Hemphillia,29919,29929,4.73,1,NO_ANNOT,,,Exact,0,"Hemphillia Bland & W. G. Binney, 1872",Hemphillia,7P52T,1,Catalogue of Life,
106,Hemphillia,Hemphillia,31941,31951,4.73,1,NO_ANNOT,,,Exact,0,"Hemphillia Bland & W. G. Binney, 1872",Hemphillia,7P52T,1,Catalogue of Life,
107,Hesperarion,Hesperarion,32067,32078,3.23,1,NO_ANNOT,,,Exact,0,"Hesperarion Simroth, 1891",Hesperarion,7P54B,1,Catalogue of Life,
108,Ariolimax,Ariolimax,32292,32301,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
109,Hemphillia,Hemphillia,32742,32752,4.73,1,NO_ANNOT,,,Exact,0,"Hemphillia Bland & W. G. Binney, 1872",Hemphillia,7P52T,1,Catalogue of Life,
110,Binneya,Binneya,32764,32771,4.52,1,NO_ANNOT,,,Exact,0,"Binneya J.G. Cooper, 1863",Binneya,7NQRM,1,Catalogue of Life,
111,Binneya,Binneya,32903,32910,4.52,1,NO_ANNOT,,,Exact,0,"Binneya J.G. Cooper, 1863",Binneya,7NQRM,1,Catalogue of Life,
112,Hemphillia,Hemphillia,32995,33005,4.73,1,NO_ANNOT,,,Exact,0,"Hemphillia Bland & W. G. Binney, 1872",Hemphillia,7P52T,1,Catalogue of Life,
113,Binneya may,Binneya may,33011,33022,2.76,2,NO_ANNOT,,,PartialExact,0,"Binneya J.G. Cooper, 1863",Binneya,7NQRM,1,Catalogue of Life,
114,Binneya,Binneya,33101,33108,4.52,1,NO_ANNOT,,,Exact,0,"Binneya J.G. Cooper, 1863",Binneya,7NQRM,1,Catalogue of Life,
115,Binneya,Binneya,33207,33214,4.52,1,NO_ANNOT,,,Exact,0,"Binneya J.G. Cooper, 1863",Binneya,7NQRM,1,Catalogue of Life,
116,Hemphillia there,Hemphillia there,33325,33341,3.04,2,NO_ANNOT,,,PartialExact,0,"Hemphillia Bland & W. G. Binney, 1872",Hemphillia,7P52T,1,Catalogue of Life,
117,Hemphillia.,Hemphillia,33529,33540,4.73,1,NO_ANNOT,,,Exact,0,"Hemphillia Bland & W. G. Binney, 1872",Hemphillia,7P52T,1,Catalogue of Life,
118,H. glandulosa.,H. glandulosa,33879,33893,7.25,2,NO_ANNOT,,,NoMatch,,,,,,,,
119,H. glandulosa,H. glandulosa,34176,34189,7.25,2,NO_ANNOT,,,NoMatch,,,,,,,,
120,Hemphillia glandulosa,Hemphillia glandulosa,34241,34262,12.31,2,NO_ANNOT,,,Exact,0,"Hemphillia glandulosa Bland & W. G. Binney, 1872",Hemphillia glandulosa,3KTYB,1,Catalogue of Life,
121,Prophysaon.,Prophysaon,35335,35346,4.15,1,NO_ANNOT,,,Exact,0,"Prophysaon Bland & W.G. Binney, 1873",Prophysaon,7PDHH,1,Catalogue of Life,
122,H. camelus,H. camelus,35959,35969,6.44,2,NO_ANNOT,,,NoMatch,,,,,,,,
123,H. camelus,H. camelus,36207,36217,6.44,2,NO_ANNOT,,,NoMatch,,,,,,,,
124,H. glandulosa,H. glandulosa,36271,36284,7.25,2,NO_ANNOT,,,NoMatch,,,,,,,,
125,H. camelus,H. camelus,36381,36391,6.44,2,NO_ANNOT,,,NoMatch,,,,,,,,
126,H. camelus,H. camelus,36542,36552,6.44,2,NO_ANNOT,,,NoMatch,,,,,,,,
127,Henphillia camelus,Henphillia camelus,36626,36644,5.19,2,NO_ANNOT,,,Fuzzy,1,"Hemphillia camelus Pilsbry & Vanatta, 1897",Hemphillia camelus,7RNV4,1,Catalogue of Life,
128,H. glandulosa,H. glandulosa,37324,37337,7.25,2,NO_ANNOT,,,NoMatch,,,,,,,,
129,H. glandulosa,H. glandulosa,38042,38055,7.25,2,NO_ANNOT,,,NoMatch,,,,,,,,
130,H. glandulosa,H. glandulosa,38562,38575,7.25,2,NO_ANNOT,,,NoMatch,,,,,,,,
131,H. glandulosa.,H. glandulosa,38860,38874,7.25,2,NO_ANNOT,,,NoMatch,,,,,,,,
132,ARIOLIMAX,Ariolimax,38881,38890,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
133,Ariolimax,Ariolimax,38903,38912,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
134,A. columbianus,A. columbianus,39241,39255,7.34,2,NO_ANNOT,,,NoMatch,,,,,,,,
135,A. columbianus,A. columbianus,39640,39654,7.34,2,NO_ANNOT,,,NoMatch,,,,,,,,
136,A. columbianus,A. columbianus,39700,39714,7.34,2,NO_ANNOT,,,NoMatch,,,,,,,,
137,Ariolimax,Ariolimax,39873,39882,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
138,Aphallarion,Aphallarion,39909,39920,3.23,1,NO_ANNOT,,,Exact,0,"Aphallarion Pilsbry & Vanatta, 1896",Aphallarion,urn:lsid:irmng.org:taxname:1213403,181,IRMNG,
139,APHALLARION,Aphallarion,39958,39969,3.23,1,NO_ANNOT,,,Exact,0,"Aphallarion Pilsbry & Vanatta, 1896",Aphallarion,urn:lsid:irmng.org:taxname:1213403,181,IRMNG,
140,Aphallarion,Aphallarion,39993,40004,3.23,1,NO_ANNOT,,,Exact,0,"Aphallarion Pilsbry & Vanatta, 1896",Aphallarion,urn:lsid:irmng.org:taxname:1213403,181,IRMNG,
141,Ariolimax.,Ariolimax,40065,40075,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
142,Ariolimax,Ariolimax,40125,40134,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
143,Ariolimax,Ariolimax,40450,40459,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
144,Aphallarion,Aphallarion,40562,40573,3.23,1,NO_ANNOT,,,Exact,0,"Aphallarion Pilsbry & Vanatta, 1896",Aphallarion,urn:lsid:irmng.org:taxname:1213403,181,IRMNG,
145,Ariolimax,Ariolimax,40599,40608,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
146,Ariolimax,Ariolimax,40926,40935,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
147,Aphallarion.,Aphallarion,41263,41275,3.23,1,NO_ANNOT,,,Exact,0,"Aphallarion Pilsbry & Vanatta, 1896",Aphallarion,urn:lsid:irmng.org:taxname:1213403,181,IRMNG,
148,HESPERARION,Hesperarion,41282,41293,3.23,1,NO_ANNOT,,,Exact,0,"Hesperarion Simroth, 1891",Hesperarion,7P54B,1,Catalogue of Life,
149,Hesperarion,Hesperarion,41309,41320,3.23,1,NO_ANNOT,,,Exact,0,"Hesperarion Simroth, 1891",Hesperarion,7P54B,1,Catalogue of Life,
150,Ariolimax niger,Ariolimax niger,41374,41389,4.21,2,NO_ANNOT,,,Exact,0,"Ariolimax niger J. G. Cooper, 1872",Ariolimax niger,7Q7ZX,1,Catalogue of Life,
151,Ariolimax.,Ariolimax,42156,42166,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
152,Ariolimax,Ariolimax,43544,43553,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
153,Aphallarion,Aphallarion,43558,43569,3.23,1,NO_ANNOT,,,Exact,0,"Aphallarion Pilsbry & Vanatta, 1896",Aphallarion,urn:lsid:irmng.org:taxname:1213403,181,IRMNG,
154,Hesperarion,Hesperarion,43849,43860,3.23,1,NO_ANNOT,,,Exact,0,"Hesperarion Simroth, 1891",Hesperarion,7P54B,1,Catalogue of Life,
155,Ariolimax,Ariolimax,44028,44037,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
156,Aphallarion,Aphallarion,44042,44053,3.23,1,NO_ANNOT,,,Exact,0,"Aphallarion Pilsbry & Vanatta, 1896",Aphallarion,urn:lsid:irmng.org:taxname:1213403,181,IRMNG,
157,Ariolimax,Ariolimax,44230,44239,3.58,1,NO_ANNOT,,,Exact,0,"Ariolimax Mörch, 1859",Ariolimax,7NPPJ,1,Catalogue of Life,
158,Binneya,Binneya,44471,44478,4.52,1,NO_ANNOT,,,Exact,0,"Binneya J.G. Cooper, 1863",Binneya,7NQRM,1,Catalogue of Life,
159,Hesperarion,Hesperarion,44534,44545,3.23,1,NO_ANNOT,,,Exact,0,"Hesperarion Simroth, 1891",Hesperarion,7P54B,1,Catalogue of Life,
