Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,Ochotona princeps,Ochotona princeps,685,702,6.59,2,NO_ANNOT,,,Exact,0,"Ochotona (Pika) princeps (Richardson, 1828)",Ochotona princeps,7W4C4,1,Catalogue of Life,
1,Fiber zibethicus,Fiber zibethicus,736,752,7.56,2,NO_ANNOT,,,Exact,0,Fiber zibethicus (Linnaeus 1766),Fiber zibethicus,46539,172,PaleoBioDB,
2,Oryzomys,Oryzomys,901,909,5.07,1,NO_ANNOT,,,Exact,0,"Oryzomys Baird, 1857",Oryzomys,63GKJ,1,Catalogue of Life,
3,Felis concolor oregonensis,Felis concolor oregonensis,1029,1055,16.29,3,NO_ANNOT,,,Exact,0,"Felis concolor oregonensis Rafinesque, 1832",Felis concolor oregonensis,5HBZK,1,Catalogue of Life,
4,Ovibos moschatus wardi,Ovibos moschatus wardi,1071,1093,13.81,3,NO_ANNOT,,,Exact,0,"Ovibos moschatus wardi Lydekker, 1900",Ovibos moschatus wardi,gn_2974,186,MCZbase,
5,Ovis canadensis cremnobates,Ovis canadensis cremnobates,1115,1142,12.44,3,NO_ANNOT,,,Exact,0,"Ovis canadensis cremnobates Elliot, 1904",Ovis canadensis cremnobates,5K3WQ,1,Catalogue of Life,
6,Bubalis mindorensis,Bubalis mindorensis,1163,1182,11.80,2,NO_ANNOT,,,Fuzzy,1,"Bubalus mindorensis Heude, 1888",Bubalus mindorensis,NKLR,1,Catalogue of Life,
7,Bison bison.,Bison bison,1194,1206,2.98,2,NO_ANNOT,,,Exact,0,"Bison bison (Linnaeus, 1758)",Bison bison,LWY6,1,Catalogue of Life,
8,Lepus floridanus,Lepus floridanus,1277,1293,11.03,2,NO_ANNOT,,,Exact,0,Lepus floridanus (Allen 1890),Lepus floridanus,47646,172,PaleoBioDB,
9,Fiber zibethicus,Fiber zibethicus,1352,1368,7.56,2,NO_ANNOT,,,Exact,0,Fiber zibethicus (Linnaeus 1766),Fiber zibethicus,46539,172,PaleoBioDB,
10,Fiber zibethicus,Fiber zibethicus,1563,1579,7.56,2,NO_ANNOT,,,Exact,0,Fiber zibethicus (Linnaeus 1766),Fiber zibethicus,46539,172,PaleoBioDB,
11,Peromyscus leucopus,Peromyscus leucopus,1630,1649,12.58,2,NO_ANNOT,,,Exact,0,"Peromyscus leucopus (Rafinesque, 1818)",Peromyscus leucopus,4F7KK,1,Catalogue of Life,
12,Felis planiceps,Felis planiceps,1769,1784,9.82,2,NO_ANNOT,,,Exact,0,Felis planiceps (Vigors and Horsfield 1827),Felis planiceps,224058,172,PaleoBioDB,
13,Sciurus niger,Sciurus niger,1798,1811,5.64,2,NO_ANNOT,,,Exact,0,"Sciurus (Sciurus) niger Linnaeus, 1758",Sciurus niger,7WTG9,1,Catalogue of Life,
