Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
18,Bombus vancouverensis.,Bombus vancouverensis,12891,12913,11.68,2,NO_ANNOT,,,Exact,0,"Bombus vancouverensis Cresson, 1879",Bombus vancouverensis,MFXK,1,Catalogue of Life,
19,Bombus mexicanus.,Bombus mexicanus,13562,13579,11.01,2,NO_ANNOT,,,Exact,0,"Bombus mexicanus Cresson, 1879",Bombus mexicanus,MFPP,1,Catalogue of Life,
20,Antbophora capistrata,Antbophora capistrata,13956,13977,7.94,2,NO_ANNOT,,,Fuzzy,1,"Anthophora capistrata Cresson, 1879",Anthophora capistrata,67FXY,1,Catalogue of Life,
21,Anthophora urbana.,Anthophora urbana,15225,15243,12.68,2,NO_ANNOT,,,Exact,0,"Anthophora urbana Cresson, 1879",Anthophora urbana,67FFR,1,Catalogue of Life,
22,Anthophora,Anthophora,16173,16183,6.23,1,NO_ANNOT,,,Exact,0,"Anthophora Latreille, 1803",Anthophora,XF5,1,Catalogue of Life,
23,Anthophora affabilis.,Anthophora affabilis,17243,17264,13.53,2,NO_ANNOT,,,Exact,0,"Anthophora affabilis Cresson, 1879",Anthophora affabilis,67FXN,1,Catalogue of Life,
24,Anthophora simillima.,Anthophora simillima,18327,18348,12.94,2,NO_ANNOT,,,Exact,0,"Anthophora simillima Cresson, 1879",Anthophora simillima,5VG6B,1,Catalogue of Life,
25,Anthophora pacifica.,Anthophora pacifica,19428,19448,13.49,2,NO_ANNOT,,,Exact,0,"Anthophora pacifica Cresson, 1879",Anthophora pacifica,67FS4,1,Catalogue of Life,
26,Anthophora,Anthophora,20414,20424,6.23,1,NO_ANNOT,,,Exact,0,"Anthophora Latreille, 1803",Anthophora,XF5,1,Catalogue of Life,
27,Anthophora mucida.,Anthophora mucida,21491,21509,12.61,2,NO_ANNOT,,,Exact,0,"Anthophora mucida Gribodo, 1873",Anthophora mucida,67FQX,1,Catalogue of Life,
28,Authophora miserabilis.,Authophora miserabilis,22285,22308,7.65,2,NO_ANNOT,,,Fuzzy,1,"Anthophora miserabilis Cresson, 1879",Anthophora miserabilis,67G2T,1,Catalogue of Life,
29,Anthophora,Anthophora,22874,22884,6.23,1,NO_ANNOT,,,Exact,0,"Anthophora Latreille, 1803",Anthophora,XF5,1,Catalogue of Life,
30,Anthophora,Anthophora,23602,23612,6.23,1,NO_ANNOT,,,Exact,0,"Anthophora Latreille, 1803",Anthophora,XF5,1,Catalogue of Life,
31,Melissodes caliginosa.,Melissodes caliginosa,24315,24337,12.68,2,NO_ANNOT,,,Exact,0,"Melissodes caliginosa Cresson, 1879",Melissodes caliginosa,3ZJLZ,1,Catalogue of Life,
32,Melissodes morosa.,Melissodes morosa,26480,26498,11.92,2,NO_ANNOT,,,Exact,0,"Melissodes morosa Cresson, 1879",Melissodes morosa,3ZJSB,1,Catalogue of Life,
33,Mhrit palo,Mhrit palo,27666,27676,,2,NO_ANNOT,,,NoMatch,,,,,,,,
34,KelisBodes dubitata.,Kelisbodes dubitata,29071,29091,6.53,2,NO_ANNOT,,,NoMatch,,,,,,,,
35,Melissodes nigrifrons.,Melissodes nigrifrons,30425,30447,9.64,2,NO_ANNOT,,,Exact,0,"Melissodes nigrifrons Cresson, 1879",Melissodes nigrifrons,3ZJSN,1,Catalogue of Life,
36,Melissodes,Melissodes,31130,31140,5.09,1,NO_ANNOT,,,Exact,0,"Melissodes Latreille, 1829",Melissodes,5NRV,1,Catalogue of Life,
37,Melissodes califoruica.,Melissodes califoruica,32218,32241,7.91,2,NO_ANNOT,,,Fuzzy,1,"Melissodes californica Cresson, 1879",Melissodes californica,3ZJLX,1,Catalogue of Life,
38,Melissodes fulvitarsis.,Melissodes fulvitarsis,33669,33692,13.02,2,NO_ANNOT,,,Exact,0,"Melissodes fulvitarsis Cresson, 1879",Melissodes fulvitarsis,3ZJPD,1,Catalogue of Life,
39,Melissodes frater.,Melissodes frater,35236,35254,5.49,2,NO_ANNOT,,,Exact,0,"Melissodes frater Cresson, 1879",Melissodes frater,3ZJPB,1,Catalogue of Life,
40,MelisBOdes lepida.,Melisbodes lepida,36510,36528,5.16,2,NO_ANNOT,,,Fuzzy,1,"Melissodes lepida Cresson, 1879",Melissodes lepida,3ZJQT,1,Catalogue of Life,
41,Uelissodes epeciosa.,Uelissodes epeciosa,37766,37786,6.09,2,NO_ANNOT,,,NoMatch,,,,,,,,
42,Melissodes dilecta.,Melissodes dilecta,38897,38916,11.56,2,NO_ANNOT,,,Exact,0,"Melissodes dilecta Cresson, 1879",Melissodes dilecta,3ZJNC,1,Catalogue of Life,
43,Melissodes compta.,Melissodes compta,40071,40089,10.41,2,NO_ANNOT,,,Exact,0,"Melissodes compta Cresson, 1879",Melissodes compta,3ZJMN,1,Catalogue of Life,
44,Melissodes georgica.,Melissodes georgica,41540,41560,12.36,2,NO_ANNOT,,,Exact,0,"Melissodes georgica Cresson, 1879",Melissodes georgica,3ZJPM,1,Catalogue of Life,
45,Melissodes coloradensis.,Melissodes coloradensis,42982,43006,12.92,2,NO_ANNOT,,,Exact,0,"Melissodes coloradensis Cresson, 1879",Melissodes coloradensis,3ZJMF,1,Catalogue of Life,
46,Melissodes petulca,Melissodes petulca,44866,44884,9.85,2,NO_ANNOT,,,Exact,0,"Melissodes petulca Cresson, 1879",Melissodes petulca,72XTD,1,Catalogue of Life,
47,Melissodes montana.,Melissodes montana,45988,46007,8.34,2,NO_ANNOT,,,Exact,0,"Melissodes montana Cresson, 1879",Melissodes montana,3ZJS7,1,Catalogue of Life,
48,Melissodes suffusa.,Melissodes suffusa,47955,47974,11.17,2,NO_ANNOT,,,Exact,0,"Melissodes suffusa Cresson, 1879",Melissodes suffusa,3ZJVV,1,Catalogue of Life,
49,Melissodes fimbriata.,Melissodes fimbriata,49754,49775,13.00,2,NO_ANNOT,,,Exact,0,"Melissodes fimbriata Cresson, 1879",Melissodes fimbriata,3ZJP5,1,Catalogue of Life,
50,Kelissodes agilis.,Kelissodes agilis,51152,51170,5.44,2,NO_ANNOT,,,Fuzzy,1,"Melissodes agilis Cresson, 1879",Melissodes agilis,3ZJKD,1,Catalogue of Life,
51,Uelissodes communis.,Uelissodes communis,52096,52116,5.81,2,NO_ANNOT,,,Fuzzy,1,"Melissodes communis Cresson, 1879",Melissodes communis,3ZJMK,1,Catalogue of Life,
52,Melissodes confusa.,Melissodes confusa,53794,53813,11.17,2,NO_ANNOT,,,Exact,0,"Melissodes confusa Cresson, 1879",Melissodes confusa,3ZJMR,1,Catalogue of Life,
53,Uelissodes perplexa.,Uelissodes perplexa,55536,55556,4.43,2,NO_ANNOT,,,Fuzzy,1,"Melissodes perplexa Cresson, 1879",Melissodes perplexa,3ZJTS,1,Catalogue of Life,
54,Melissodes condigna.,Melissodes condigna,56996,57016,10.64,2,NO_ANNOT,,,Exact,0,"Melissodes condigna Cresson, 1879",Melissodes condigna,3ZJMQ,1,Catalogue of Life,
55,Melissodes,Melissodes,58453,58463,5.09,1,NO_ANNOT,,,Exact,0,"Melissodes Latreille, 1829",Melissodes,5NRV,1,Catalogue of Life,
56,Melissodes actuosa.,Melissodes actuosa,59398,59417,12.21,2,NO_ANNOT,,,Exact,0,"Melissodes actuosa Cresson, 1879",Melissodes actuosa,3ZJK9,1,Catalogue of Life,
57,Melissodes donata.,Melissodes donata,60247,60265,12.35,2,NO_ANNOT,,,Exact,0,"Melissodes donata Cresson, 1879",Melissodes donata,72Y5H,1,Catalogue of Life,
58,Melissodes trifasciata.,Melissodes trifasciata,61192,61215,13.42,2,NO_ANNOT,,,Exact,0,"Melissodes trifasciata Cresson, 1879",Melissodes trifasciata,3ZJWQ,1,Catalogue of Life,
59,Melissodes albilabris.,Melissodes albilabris,62193,62215,12.45,2,NO_ANNOT,,,Exact,0,"Melissodes albilabris Cresson, 1879",Melissodes albilabris,3ZJKF,1,Catalogue of Life,
60,Melissodes otomita.,Melissodes otomita,63102,63121,11.17,2,NO_ANNOT,,,Exact,0,"Melissodes otomita Cresson, 1879",Melissodes otomita,3ZJT7,1,Catalogue of Life,
61,Melissodes tepida.,Melissodes tepida,63991,64009,11.47,2,NO_ANNOT,,,Exact,0,"Melissodes tepida Cresson, 1879",Melissodes tepida,3ZJW4,1,Catalogue of Life,
62,Melissodes suavis.,Melissodes suavis,64696,64714,10.90,2,NO_ANNOT,,,Exact,0,"Melissodes suavis Cresson, 1879",Melissodes suavis,3ZJVP,1,Catalogue of Life,
63,Melissodes lupina.,Melissodes lupina,65649,65667,11.60,2,NO_ANNOT,,,Exact,0,"Melissodes lupina Cresson, 1879",Melissodes lupina,3ZJQX,1,Catalogue of Life,
64,Melissodes,Melissodes,66514,66524,5.09,1,NO_ANNOT,,,Exact,0,"Melissodes Latreille, 1829",Melissodes,5NRV,1,Catalogue of Life,
65,Melissodes tepaneca.,Melissodes tepaneca,67295,67315,10.64,2,NO_ANNOT,,,Exact,0,"Melissodes tepaneca Cresson, 1879",Melissodes tepaneca,3ZJW3,1,Catalogue of Life,
66,Melissodes aurigenia.,Melissodes aurigenia,68852,68873,11.20,2,NO_ANNOT,,,Exact,0,"Melissodes aurigenia Cresson, 1879",Melissodes aurigenia,3ZJL6,1,Catalogue of Life,
67,Melissodes fulvohirta.,Melissodes fulvohirta,70420,70442,11.46,2,NO_ANNOT,,,Exact,0,"Melissodes fulvohirta Cresson, 1879",Melissodes fulvohirta,6QY5G,1,Catalogue of Life,
68,Melissodes exquisita.,Melissodes exquisita,71185,71206,11.53,2,NO_ANNOT,,,Exact,0,"Melissodes exquisita Cresson, 1879",Melissodes exquisita,3ZJNX,1,Catalogue of Life,
69,Melissodes strenua.,Melissodes strenua,72124,72143,10.45,2,NO_ANNOT,,,Exact,0,"Melissodes strenua Cresson, 1879",Melissodes strenua,3ZJVL,1,Catalogue of Life,
70,Melissodes australis.,Melissodes australis,73718,73739,12.39,2,NO_ANNOT,,,Exact,0,"Melissodes australis Cresson, 1879",Melissodes australis,3ZJL7,1,Catalogue of Life,
71,Melissodes diminuta.,Melissodes diminuta,76184,76204,11.44,2,NO_ANNOT,,,Exact,0,"Melissodes diminuta Cresson, 1879",Melissodes diminuta,3ZJND,1,Catalogue of Life,
72,Melissodes olivacea.,Melissodes olivacea,76865,76885,11.61,2,NO_ANNOT,,,Exact,0,"Melissodes olivacea Cresson, 1879",Melissodes olivacea,3ZJT4,1,Catalogue of Life,
73,Melissodes pinguis.,Melissodes pinguis,78335,78354,10.69,2,NO_ANNOT,,,Exact,0,"Melissodes pinguis Cresson, 1879",Melissodes pinguis,739TC,1,Catalogue of Life,
74,Melissodes afflicta.,Melissodes afflicta,79757,79777,11.76,2,NO_ANNOT,,,Exact,0,"Melissodes afflicta Cresson, 1879",Melissodes afflicta,3ZJKC,1,Catalogue of Life,
75,Melissodes apacha.,Melissodes apacha,81027,81045,10.82,2,NO_ANNOT,,,Exact,0,"Melissodes apacha Cresson, 1879",Melissodes apacha,3ZJKN,1,Catalogue of Life,
76,Melissodes bituberculata.,Melissodes bituberculata,82945,82970,13.35,2,NO_ANNOT,,,Exact,0,"Melissodes bituberculata Cresson, 1879",Melissodes bituberculata,3ZJLK,1,Catalogue of Life,
77,Melissodes toluca.,Melissodes toluca,83942,83960,7.11,2,NO_ANNOT,,,Exact,0,"Melissodes toluca Cresson, 1879",Melissodes toluca,3ZJWL,1,Catalogue of Life,
78,Melissodes bombiformis.,Melissodes bombiformis,85517,85540,12.31,2,NO_ANNOT,,,Exact,0,"Melissodes bombiformis Cresson, 1879",Melissodes bombiformis,3ZJLQ,1,Catalogue of Life,
79,Bombus.,Bombus,86758,86765,3.76,1,NO_ANNOT,,,Exact,0,"Bombus Latreille, 1802",Bombus,62H8K,1,Catalogue of Life,
80,Tetralonia,Tetralonia,86766,86776,4.20,1,NO_ANNOT,,,Exact,0,"Tetralonia Spinola, 1838",Tetralonia,6474L,1,Catalogue of Life,
81,Rica,Rica,87347,87351,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
82,Tetralonia apiculata.,Tetralonia apiculata,87380,87401,12.11,2,NO_ANNOT,,,Exact,0,"Tetralonia apiculata Cresson, 1879",Tetralonia apiculata,55NMR,1,Catalogue of Life,
83,Rica,Rica,87886,87890,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
84,Megacilissa mexicana.,Megacilissa mexicana,87911,87932,8.47,2,NO_ANNOT,,,Exact,0,Megacilissa mexicana,Megacilissa mexicana,7868785,179,Open Tree of Life,
85,Megacilissa electa.,Megacilissa electa,88919,88938,11.21,2,NO_ANNOT,,,Exact,0,Megacilissa electa,Megacilissa electa,7868784,179,Open Tree of Life,
86,Polyxenes fasciculatus.,Polyxenes fasciculatus,92471,92494,11.44,2,NO_ANNOT,,,Fuzzy,1,"Polyxenus fasciculatus (Say, 1821)",Polyxenus fasciculatus,6W6H3,1,Catalogue of Life,
87,Polyxenes faaciculatus.,Polyxenes faaciculatus,92557,92580,6.41,2,NO_ANNOT,,,PartialExact,0,"Polyxenes Montfort, 1808",Polyxenes,urn:lsid:irmng.org:taxname:1415281,181,IRMNG,
88,P. lagurus,P. lagurus,92710,92720,6.28,2,NO_ANNOT,,,NoMatch,,,,,,,,
89,Actinocrinus,Actinocrinus,103355,103367,6.29,1,NO_ANNOT,,,Exact,0,"Actinocrinus Sowerby in Murchison, 1839",Actinocrinus,urn:lsid:irmng.org:taxname:1278750,181,IRMNG,
90,B. trochiscus,B. trochiscus,112652,112665,6.94,2,NO_ANNOT,,,NoMatch,,,,,,,,
91,B. trochiscus,B. trochiscus,113229,113242,6.94,2,NO_ANNOT,,,NoMatch,,,,,,,,
92,Batocrinus,Batocrinus,113400,113410,5.93,1,NO_ANNOT,,,Exact,0,"Batocrinus Casseday, 1854",Batocrinus,urn:lsid:irmng.org:taxname:1339922,181,IRMNG,
93,B. trochiscus,B. trochiscus,113510,113523,6.94,2,NO_ANNOT,,,NoMatch,,,,,,,,
94,B. trochiscus,B. trochiscus,113980,113993,6.94,2,NO_ANNOT,,,NoMatch,,,,,,,,
95,Ji.␤planodiscus,Ji. planodiscus,114209,114224,7.25,2,NO_ANNOT,,,NoMatch,,,,,,,,
96,B. planodiscus.,B. planodiscus,115844,115859,7.25,2,NO_ANNOT,,,NoMatch,,,,,,,,
97,B. trochiscus,B. trochiscus,116082,116095,6.94,2,NO_ANNOT,,,NoMatch,,,,,,,,
98,B. planodiscus,B. planodiscus,117651,117665,7.25,2,NO_ANNOT,,,NoMatch,,,,,,,,
99,Strotocrinus,Strotocrinus,117833,117845,6.29,1,NO_ANNOT,,,Exact,0,"Strotocrinus Meek & Worthen, 1866",Strotocrinus,urn:lsid:irmng.org:taxname:1055103,181,IRMNG,
100,B. piriformis,B. piriformis,121076,121089,6.57,2,NO_ANNOT,,,NoMatch,,,,,,,,
101,B. pyriformis,B. pyriformis,121806,121819,6.57,2,NO_ANNOT,,,NoMatch,,,,,,,,
102,Batocrinus,Batocrinus,123021,123031,5.93,1,NO_ANNOT,,,Exact,0,"Batocrinus Casseday, 1854",Batocrinus,urn:lsid:irmng.org:taxname:1339922,181,IRMNG,
103,Eretmocrinus,Eretmocrinus,123476,123488,6.29,1,NO_ANNOT,,,Exact,0,"Eretmocrinus Lyon & Casseday, 1859",Eretmocrinus,urn:lsid:irmng.org:taxname:1028160,181,IRMNG,
104,Acfiiiocrinus ramulosus,Acfiiiocrinus ramulosus,128747,128770,7.17,2,NO_ANNOT,,,NoMatch,,,,,,,,
105,A. ramulosus,A. ramulosus,129680,129692,6.77,2,NO_ANNOT,,,NoMatch,,,,,,,,
106,Eretmocrinus,Eretmocrinus,129719,129731,6.29,1,NO_ANNOT,,,Exact,0,"Eretmocrinus Lyon & Casseday, 1859",Eretmocrinus,urn:lsid:irmng.org:taxname:1028160,181,IRMNG,
107,Eretmocrinus ramulosus,Eretmocrinus ramulosus,130626,130648,13.39,2,NO_ANNOT,,,Exact,0,Eretmocrinus ramulosus (Hall),Eretmocrinus ramulosus,gn_101757,186,MCZbase,
108,Agaricocrinus,Agaricocrinus,130930,130943,6.38,1,NO_ANNOT,,,Exact,0,"Agaricocrinus Austin, 1851",Agaricocrinus,urn:lsid:irmng.org:taxname:1199156,181,IRMNG,
109,A. excavatus,A. excavatus,135215,135227,7.39,2,NO_ANNOT,,,NoMatch,,,,,,,,
110,A. nodosus,A. nodosus,135232,135242,6.41,2,NO_ANNOT,,,NoMatch,,,,,,,,
111,Agaricocrinus,Agaricocrinus,135871,135884,6.38,1,NO_ANNOT,,,Exact,0,"Agaricocrinus Austin, 1851",Agaricocrinus,urn:lsid:irmng.org:taxname:1199156,181,IRMNG,
112,ACTINOCRINUS.,Actinocrinus,136245,136258,6.29,1,NO_ANNOT,,,Exact,0,"Actinocrinus Sowerby in Murchison, 1839",Actinocrinus,urn:lsid:irmng.org:taxname:1278750,181,IRMNG,
113,Actinocrinus,Actinocrinus,136269,136281,6.29,1,NO_ANNOT,,,Exact,0,"Actinocrinus Sowerby in Murchison, 1839",Actinocrinus,urn:lsid:irmng.org:taxname:1278750,181,IRMNG,
114,A. multiradiatus,A. multiradiatus,136962,136978,7.74,2,NO_ANNOT,,,NoMatch,,,,,,,,
115,A. verrucosus,A. verrucosus,136989,137002,6.88,2,NO_ANNOT,,,NoMatch,,,,,,,,
116,A. verrucosus,A. verrucosus,139525,139538,6.88,2,NO_ANNOT,,,NoMatch,,,,,,,,
117,A. pernodosus,A. pernodosus,139555,139568,6.88,2,NO_ANNOT,,,NoMatch,,,,,,,,
118,A. jugosus,A. jugosus,139572,139582,6.41,2,NO_ANNOT,,,NoMatch,,,,,,,,
119,A. brontes,A. brontes,140558,140568,4.23,2,NO_ANNOT,,,NoMatch,,,,,,,,
120,A. unicarinatus,A. unicarinatus,140573,140588,7.71,2,NO_ANNOT,,,NoMatch,,,,,,,,
121,PLATYCRINUS,Platycrinus,141054,141065,6.05,1,NO_ANNOT,,,Exact,0,"Platycrinus Agassiz, 1836",Platycrinus,urn:lsid:irmng.org:taxname:1436291,181,IRMNG,
122,Steganocrinus,Steganocrinus,142042,142055,6.38,1,NO_ANNOT,,,Exact,0,"Steganocrinus Meek & Worthen, 1886",Steganocrinus,urn:lsid:irmng.org:taxname:1210430,181,IRMNG,
123,Actinocrinus,Actinocrinus,142123,142135,6.29,1,NO_ANNOT,,,Exact,0,"Actinocrinus Sowerby in Murchison, 1839",Actinocrinus,urn:lsid:irmng.org:taxname:1278750,181,IRMNG,
124,Steganocrinus,Steganocrinus,142527,142540,6.38,1,NO_ANNOT,,,Exact,0,"Steganocrinus Meek & Worthen, 1886",Steganocrinus,urn:lsid:irmng.org:taxname:1210430,181,IRMNG,
125,Aclinocrinus multiradiatus,Aclinocrinus multiradiatus,142603,142629,8.05,2,NO_ANNOT,,,Fuzzy,1,Actinocrinus multiradiatus Shumard,Actinocrinus multiradiatus,gn_37892,186,MCZbase,
126,H. brevis,H. brevis,142725,142734,5.48,2,NO_ANNOT,,,NoMatch,,,,,,,,
127,Platycrinus,Platycrinus,142790,142801,6.05,1,NO_ANNOT,,,Exact,0,"Platycrinus Agassiz, 1836",Platycrinus,urn:lsid:irmng.org:taxname:1436291,181,IRMNG,
128,H. limbaius,H. limbaius,142808,142819,6.50,2,NO_ANNOT,,,NoMatch,,,,,,,,
129,Barycrinus.,Barycrinus,142897,142908,5.93,1,NO_ANNOT,,,Exact,0,"Barycrinus Meek & Worthen, 1868",Barycrinus,urn:lsid:irmng.org:taxname:1438125,181,IRMNG,
130,Eucladocrinus millebrachiatus,Eucladocrinus millebrachiatus,145406,145435,10.06,2,NO_ANNOT,,,Exact,0,Eucladocrinus millebrachiatus Wachsmuth & Springer,Eucladocrinus millebrachiatus,gn_30122,186,MCZbase,
131,Strotocrinus,Strotocrinus,154143,154155,6.29,1,NO_ANNOT,,,Exact,0,"Strotocrinus Meek & Worthen, 1866",Strotocrinus,urn:lsid:irmng.org:taxname:1055103,181,IRMNG,
132,Ollacrinus,Ollacrinus,154227,154237,5.93,1,NO_ANNOT,,,Exact,0,"Ollacrinus Koninck & LeHon, 1854",Ollacrinus,urn:lsid:irmng.org:taxname:1141012,181,IRMNG,
133,Blastoids,Blastoids,154431,154440,1.29,1,NO_ANNOT,,,Exact,0,Blastoids,Blastoids,2495745,168,ION,
134,P. tuherosus,P. tuherosus,161633,161645,6.77,2,NO_ANNOT,,,NoMatch,,,,,,,,
135,Platycrinus prsenuntius,Platycrinus prsenuntius,162060,162083,8.44,2,NO_ANNOT,,,Fuzzy,1,Platycrinus praenuntius,Platycrinus praenuntius,3858809,168,ION,
136,Platycrinus,Platycrinus,162152,162163,6.05,1,NO_ANNOT,,,Exact,0,"Platycrinus Agassiz, 1836",Platycrinus,urn:lsid:irmng.org:taxname:1436291,181,IRMNG,
137,Platycrinus,Platycrinus,162261,162272,6.05,1,NO_ANNOT,,,Exact,0,"Platycrinus Agassiz, 1836",Platycrinus,urn:lsid:irmng.org:taxname:1436291,181,IRMNG,
138,ICHTHYOCRINUS,Ichthyocrinus,163938,163951,6.38,1,NO_ANNOT,,,Exact,0,"Ichthyocrinus Springer, 1926",Ichthyocrinus,urn:lsid:irmng.org:taxname:1424317,181,IRMNG,
139,Forbesiocrinus,Forbesiocrinus,164421,164435,6.60,1,NO_ANNOT,,,Exact,0,"Forbesiocrinus de Koninck & Lehon, 1854",Forbesiocrinus,urn:lsid:irmng.org:taxname:1205666,181,IRMNG,
140,Taxocrinus.,Taxocrinus,164461,164472,5.93,1,NO_ANNOT,,,Exact,0,"Taxocrinus Phillips in Morris, 1843",Taxocrinus,urn:lsid:irmng.org:taxname:1281142,181,IRMNG,
141,Taxocrinus,Taxocrinus,164708,164718,5.93,1,NO_ANNOT,,,Exact,0,"Taxocrinus Phillips in Morris, 1843",Taxocrinus,urn:lsid:irmng.org:taxname:1281142,181,IRMNG,
142,Forbesiocrinus,Forbesiocrinus,164788,164802,6.60,1,NO_ANNOT,,,Exact,0,"Forbesiocrinus de Koninck & Lehon, 1854",Forbesiocrinus,urn:lsid:irmng.org:taxname:1205666,181,IRMNG,
143,Taxocrinus,Taxocrinus,164832,164842,5.93,1,NO_ANNOT,,,Exact,0,"Taxocrinus Phillips in Morris, 1843",Taxocrinus,urn:lsid:irmng.org:taxname:1281142,181,IRMNG,
144,I. tiaraeformis,I. tiaraeformis,165528,165543,6.78,2,NO_ANNOT,,,NoMatch,,,,,,,,
145,I. corbis.,I. corbis,165574,165584,4.91,2,NO_ANNOT,,,NoMatch,,,,,,,,
146,Taxocrinus,Taxocrinus,166003,166013,5.93,1,NO_ANNOT,,,Exact,0,"Taxocrinus Phillips in Morris, 1843",Taxocrinus,urn:lsid:irmng.org:taxname:1281142,181,IRMNG,
147,I. nohilis,I. nohilis,166116,166126,6.61,2,NO_ANNOT,,,NoMatch,,,,,,,,
148,Forbesiocrinus,Forbesiocrinus,166567,166581,6.60,1,NO_ANNOT,,,Exact,0,"Forbesiocrinus de Koninck & Lehon, 1854",Forbesiocrinus,urn:lsid:irmng.org:taxname:1205666,181,IRMNG,
149,Ichthyocrinus,Ichthyocrinus,167072,167085,6.38,1,NO_ANNOT,,,Exact,0,"Ichthyocrinus Springer, 1926",Ichthyocrinus,urn:lsid:irmng.org:taxname:1424317,181,IRMNG,
150,Ichthyocrinus,Ichthyocrinus,167673,167686,6.38,1,NO_ANNOT,,,Exact,0,"Ichthyocrinus Springer, 1926",Ichthyocrinus,urn:lsid:irmng.org:taxname:1424317,181,IRMNG,
151,I. laevis,I. laevis,167944,167953,5.48,2,NO_ANNOT,,,NoMatch,,,,,,,,
152,I. subangulatus,I. subangulatus,168001,168016,7.71,2,NO_ANNOT,,,NoMatch,,,,,,,,
153,Forbesiocrinus,Forbesiocrinus,168133,168147,6.60,1,NO_ANNOT,,,Exact,0,"Forbesiocrinus de Koninck & Lehon, 1854",Forbesiocrinus,urn:lsid:irmng.org:taxname:1205666,181,IRMNG,
154,Taxocrinus,Taxocrinus,168152,168162,5.93,1,NO_ANNOT,,,Exact,0,"Taxocrinus Phillips in Morris, 1843",Taxocrinus,urn:lsid:irmng.org:taxname:1281142,181,IRMNG,
