Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
163,Orphulella punctata,Orphulella punctata,73409,73428,14.11,2,NO_ANNOT,,,Exact,0,"Orphulella punctata (De Geer, 1773)",Orphulella punctata,6SXFM,1,Catalogue of Life,
164,Acrydium,Acrydium,73444,73452,5.11,1,NO_ANNOT,,,Exact,0,"Acrydium Geoffroy, 1764",Acrydium,102282,3,ITIS,
165,Rica.,Rica,73539,73544,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
166,Rica.,Rica,73618,73623,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
167,Orphulella costaricensis,Orphulella costaricensis,73850,73874,14.23,2,NO_ANNOT,,,Exact,0,"Orphulella costaricensis Bruner, L., 1904",Orphulella costaricensis,74VPY,1,Catalogue of Life,
168,Orphulella costaricensis,Orphulella costaricensis,73889,73913,14.23,2,NO_ANNOT,,,Exact,0,"Orphulella costaricensis Bruner, L., 1904",Orphulella costaricensis,74VPY,1,Catalogue of Life,
169,Rica.,Rica,73969,73974,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
170,Rica.,Rica,73989,73994,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
171,Rica.,Rica,74068,74073,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
172,Rica.,Rica,74169,74174,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
173,LACTISTA,Lactista,74484,74492,3.65,1,NO_ANNOT,,,Exact,0,Lactista,Lactista,59X5,1,Catalogue of Life,
174,Lactista punctata,Lactista punctata,74503,74520,11.39,2,NO_ANNOT,,,Exact,0,"Lactista punctata (Stål, 1873)",Lactista punctata,3RSNZ,1,Catalogue of Life,
175,Rica.,Rica,74546,74551,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
176,Heliastus costarioensis,Heliastus costarioensis,75082,75105,8.28,2,SP_NOV,,,Fuzzy,1,"Heliastus costaricensis Rehn, J.A.G., 1905",Heliastus costaricensis,3K664,1,Catalogue of Life,
177,Rica.,Rica,75137,75142,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
178,H. aztecus,H. aztecus,75208,75218,6.47,2,NO_ANNOT,,,NoMatch,,,,,,,,
179,Heliastus costaricensis,Heliastus costaricensis,77263,77286,13.30,2,SP_NOV,,,Exact,0,"Heliastus costaricensis Rehn, J.A.G., 1905",Heliastus costaricensis,3K664,1,Catalogue of Life,
180,Caudal tibiae,Caudal tibiae,78788,78801,0.92,2,NO_ANNOT,,,NoMatch,,,,,,,,
181,PROSPHENA,Prosphena,79196,79205,5.47,1,NO_ANNOT,,,Exact,0,Prosphena,Prosphena,6X8X,1,Catalogue of Life,
182,Prosphena,Prosphena,79221,79230,5.47,1,NO_ANNOT,,,Exact,0,Prosphena,Prosphena,6X8X,1,Catalogue of Life,
183,P. scudderi,P. scudderi,79289,79300,6.86,2,NO_ANNOT,,,NoMatch,,,,,,,,
184,Prosphena scudderi,Prosphena scudderi,79310,79328,12.67,2,NO_ANNOT,,,Exact,0,"Prosphena scudderi Bolívar, I., 1884",Prosphena scudderi,4MY22,1,Catalogue of Life,
185,Prosphena,Prosphena,79344,79353,5.47,1,NO_ANNOT,,,Exact,0,Prosphena,Prosphena,6X8X,1,Catalogue of Life,
186,Rica.,Rica,79438,79443,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
187,Munatia,Munatia,79809,79816,4.87,1,NO_ANNOT,,,Exact,0,Munatia,Munatia,5VPY,1,Catalogue of Life,
188,M. punctata,M. punctata,79887,79898,7.41,2,NO_ANNOT,,,NoMatch,,,,,,,,
189,Munatia punctata,Munatia punctata,79915,79931,12.61,2,NO_ANNOT,,,Exact,0,"Munatia punctata Stål, 1875",Munatia punctata,44KD7,1,Catalogue of Life,
190,Munaiia punctata,Munaiia punctata,79952,79968,5.30,2,NO_ANNOT,,,Fuzzy,1,"Munatia punctata Stål, 1875",Munatia punctata,44KD7,1,Catalogue of Life,
191,Rica.,Rica,80059,80064,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
192,Rica.,Rica,80123,80128,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
193,Rica.,Rica,80181,80186,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
194,Munatia punctata,Munatia punctata,80260,80276,12.61,2,NO_ANNOT,,,Exact,0,"Munatia punctata Stål, 1875",Munatia punctata,44KD7,1,Catalogue of Life,
195,COLPOLOPHA,Colpolopha,80774,80784,5.72,1,NO_ANNOT,,,Exact,0,Colpolopha,Colpolopha,3SLF,1,Catalogue of Life,
196,Colpolopha,Colpolopha,80796,80806,5.72,1,NO_ANNOT,,,Exact,0,Colpolopha,Colpolopha,3SLF,1,Catalogue of Life,
197,C. sinuata,C. sinuata,80885,80895,7.21,2,SP_NOV,,,NoMatch,,,,,,,,
198,Colpolopha bruneri,Colpolopha bruneri,80902,80920,12.72,2,SP_NOV,,,Exact,0,"Colpolopha bruneri Rehn, J.A.G., 1905",Colpolopha bruneri,5ZNKR,1,Catalogue of Life,
199,Rica.,Rica,80965,80970,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
200,Rica.,Rica,81001,81006,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
201,C. sinuata,C. sinuata,81077,81087,7.21,2,NO_ANNOT,,,NoMatch,,,,,,,,
202,Colpolopha bruncri,Colpolopha bruncri,81537,81555,10.07,2,SP_NOV,,,Fuzzy,1,"Colpolopha bruneri Rehn, J.A.G., 1905",Colpolopha bruneri,5ZNKR,1,Catalogue of Life,
203,C. variegata,C. variegata,85329,85341,7.57,2,SP_NOV,,,NoMatch,,,,,,,,
204,Cibotopterix variegata,Cibotopterix variegata,85819,85841,7.25,2,NO_ANNOT,,,Fuzzy,1,"Cibotopteryx variegata Rehn, J.A.G., 1905",Cibotopteryx variegata,5Z59M,1,Catalogue of Life,
205,Cibotopteryx variegata,Cibotopteryx variegata,86202,86224,13.53,2,SP_NOV,,,Exact,0,"Cibotopteryx variegata Rehn, J.A.G., 1905",Cibotopteryx variegata,5Z59M,1,Catalogue of Life,
206,Rica.,Rica,86253,86258,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
207,9.Cibotopteryx rariegata.,Cibotopteryx rariegata,86351,86376,13.53,2,NO_ANNOT,,,Fuzzy,1,"Cibotopteryx variegata Rehn, J.A.G., 1905",Cibotopteryx variegata,5Z59M,1,Catalogue of Life,
208,Centurio,Centurio,90164,90172,3.51,1,NO_ANNOT,,,Exact,0,"Centurio Gray, 1842",Centurio,3KC9,1,Catalogue of Life,
209,Rica.,Rica,90286,90291,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
210,Taeniopoda varipennis,Taeniopoda varipennis,90556,90577,12.65,2,SP_NOV,,,Exact,0,"Taeniopoda varipennis Rehn, J.A.G., 1905",Taeniopoda varipennis,54HNN,1,Catalogue of Life,
211,Rica.,Rica,90649,90654,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
212,T. auricornis,T. auricornis,90708,90721,6.96,2,NO_ANNOT,,,NoMatch,,,,,,,,
213,T. pulchella,T. pulchella,90733,90745,6.78,2,NO_ANNOT,,,NoMatch,,,,,,,,
214,Tceniopoda varipennis,Tceniopoda varipennis,92033,92054,6.34,2,SP_NOV,,,Fuzzy,1,"Taeniopoda varipennis Rehn, J.A.G., 1905",Taeniopoda varipennis,54HNN,1,Catalogue of Life,
215,Tocniopoda varipennis,Tocniopoda varipennis,93306,93327,6.34,2,SP_NOV,,,NoMatch,,,,,,,,
216,T. superba,T. superba,95098,95108,4.90,2,NO_ANNOT,,,NoMatch,,,,,,,,
217,Drury auricornis,Drury auricornis,95520,95536,2.94,2,NO_ANNOT,,,NoMatch,,,,,,,,
218,Walker pulchella,Walker pulchella,95537,95553,1.46,2,NO_ANNOT,,,NoMatch,,,,,,,,
219,T. tamaulipensis,T. tamaulipensis,95669,95685,7.52,2,NO_ANNOT,,,NoMatch,,,,,,,,
220,Driiry's centurio,Driiry�s centurio,95928,95945,2.19,2,NO_ANNOT,,,NoMatch,,,,,,,,
221,Teniopoda varipennis,Teniopoda varipennis,96565,96585,12.48,2,NO_ANNOT,,,Fuzzy,1,"Taeniopoda varipennis Rehn, J.A.G., 1905",Taeniopoda varipennis,54HNN,1,Catalogue of Life,
222,T. auricornis ditto,T. auricornis ditto,96624,96643,6.19,3,NO_ANNOT,,,NoMatch,,,,,,,,
223,Alta,Alta,96659,96663,2.78,1,NO_ANNOT,,,NoMatch,,,,,,,,
224,T. pulchella ditto,T. pulchella ditto,96691,96709,6.01,3,NO_ANNOT,,,NoMatch,,,,,,,,
225,CHROMACRIS,Chromacris,96743,96753,5.22,1,NO_ANNOT,,,Exact,0,Chromacris,Chromacris,62LKP,1,Catalogue of Life,
226,Chromacris trogon,Chromacris trogon,96762,96779,6.20,2,NO_ANNOT,,,Exact,0,"Chromacris trogon (Gerstaecker, 1873)",Chromacris trogon,5YGHJ,1,Catalogue of Life,
227,Romalea trogon,Romalea trogon,96799,96813,5.75,2,NO_ANNOT,,,Exact,0,"Romalea trogon Gerstaecker, 1873",Romalea trogon,798KG,1,Catalogue of Life,
228,Rica.,Rica,96866,96871,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
229,Rica.,Rica,96889,96894,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
230,Rica.,Rica,96980,96985,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
231,Rica.,Rica,97058,97063,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
232,Rhicnoderma,Rhicnoderma,97188,97199,5.29,1,NO_ANNOT,,,Exact,0,Rhicnoderma,Rhicnoderma,78KR,1,Catalogue of Life,
233,R. olivaceum,R. olivaceum,97273,97285,5.74,2,NO_ANNOT,,,NoMatch,,,,,,,,
234,T. centurio,T. centurio,97353,97364,4.92,2,NO_ANNOT,,,NoMatch,,,,,,,,
235,Rica.,Rica,97478,97483,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
236,Rhicnoderma humile,Rhicnoderma humile,97543,97561,10.31,2,SP_NOV,,,Exact,0,"Rhicnoderma humile Rehn, J.A.G., 1905",Rhicnoderma humile,4S6TB,1,Catalogue of Life,
237,R. olivaceum,R. olivaceum,97601,97613,5.74,2,NO_ANNOT,,,NoMatch,,,,,,,,
238,Rhicnoderma humile,Rhicnoderma humile,99058,99076,10.31,2,SP_NOV,,,Exact,0,"Rhicnoderma humile Rehn, J.A.G., 1905",Rhicnoderma humile,4S6TB,1,Catalogue of Life,
239,Caudal tibiae,Caudal tibiae,101808,101821,0.92,2,NO_ANNOT,,,NoMatch,,,,,,,,
240,COPIOCERA,Copiocera,102201,102210,5.15,1,NO_ANNOT,,,Exact,0,Copiocera,Copiocera,3TPY,1,Catalogue of Life,
241,Copiocera,Copiocera,102230,102239,5.15,1,NO_ANNOT,,,Exact,0,Copiocera,Copiocera,3TPY,1,Catalogue of Life,
242,Gryllus euceros,Gryllus euceros,102303,102318,10.73,2,NO_ANNOT,,,Exact,0,"Gryllus euceros Marschall, 1836",Gryllus euceros,3HGY3,1,Catalogue of Life,
243,Xiphicera erythrogastra,Xiphicera erythrogastra,102333,102356,11.15,2,NO_ANNOT,,,Exact,0,"Xiphicera erythrogastra Perty, 1832",Xiphicera erythrogastra,7G9C9,1,Catalogue of Life,
244,Copiocera speoularis,Copiocera speoularis,102411,102431,7.47,2,NO_ANNOT,,,Fuzzy,1,"Copiocera specularis Gerstaecker, 1889",Copiocera specularis,5ZZ3X,1,Catalogue of Life,
245,Copiocera specularis,Copiocera specularis,102451,102471,12.50,2,NO_ANNOT,,,Exact,0,"Copiocera specularis Gerstaecker, 1889",Copiocera specularis,5ZZ3X,1,Catalogue of Life,
246,Rica.,Rica,102569,102574,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
247,Copiocera specularis,Copiocera specularis,102642,102662,12.50,2,NO_ANNOT,,,Exact,0,"Copiocera specularis Gerstaecker, 1889",Copiocera specularis,5ZZ3X,1,Catalogue of Life,
248,Rica.,Rica,102720,102725,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
249,Copiocera specidaris,Copiocera specidaris,102910,102930,7.47,2,NO_ANNOT,,,PartialExact,0,Copiocera,Copiocera,3TPY,1,Catalogue of Life,
250,Bucephalacris,Bucephalacris,103320,103333,5.67,1,NO_ANNOT,,,Exact,0,Bucephalacris,Bucephalacris,3DRW,1,Catalogue of Life,
251,Edalometopon petasatum,Edalometopon petasatum,104076,104098,5.18,2,SP_NOV,,,NoMatch,,,,,,,,
252,Rica.,Rica,104129,104134,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
253,Edalo7netopon petasatum,Edalo�netopon petasatum,104165,104188,5.45,2,NO_ANNOT,,,NoMatch,,,,,,,,
254,Qdalomelopon petasatum,Qdalomelopon petasatum,105382,105404,5.18,2,NO_ANNOT,,,NoMatch,,,,,,,,
255,ANNICERIS,Anniceris,108409,108418,5.06,1,NO_ANNOT,,,Exact,0,Anniceris,Anniceris,WLY,1,Catalogue of Life,
256,Anniceris,Anniceris,108431,108440,5.06,1,NO_ANNOT,,,Exact,0,Anniceris,Anniceris,WLY,1,Catalogue of Life,
257,A. geniculatus,A. geniculatus,108518,108532,7.81,2,NO_ANNOT,,,NoMatch,,,,,,,,
258,Annioeris truncatus,Annioeris truncatus,108603,108622,6.47,2,SP_NOV,,,Fuzzy,1,"Anniceris truncatus Rehn, J.A.G., 1905",Anniceris truncatus,5V4R3,1,Catalogue of Life,
259,Rica.,Rica,108651,108656,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
260,A. geniculatus,A. geniculatus,108715,108729,7.81,2,NO_ANNOT,,,NoMatch,,,,,,,,
261,Anniceris truncatus,Anniceris truncatus,109023,109042,12.78,2,SP_NOV,,,Exact,0,"Anniceris truncatus Rehn, J.A.G., 1905",Anniceris truncatus,5V4R3,1,Catalogue of Life,
262,DELLIA,Dellia,112679,112685,3.85,1,NO_ANNOT,,,Exact,0,Dellia,Dellia,42NR,1,Catalogue of Life,
263,Dellia,Dellia,112697,112703,3.85,1,NO_ANNOT,,,Exact,0,Dellia,Dellia,42NR,1,Catalogue of Life,
264,D. insulana,D. insulana,112775,112786,6.60,2,NO_ANNOT,,,NoMatch,,,,,,,,
265,Dellia miniatula,Dellia miniatula,112802,112818,10.84,2,SP_NOV,,,Exact,0,"Dellia miniatula Rehn, J.A.G., 1905",Dellia miniatula,34GYG,1,Catalogue of Life,
266,Rica.,Rica,112857,112862,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
267,D. insulana,D. insulana,112897,112908,6.60,2,NO_ANNOT,,,NoMatch,,,,,,,,
268,DcUia miniatula,Dcuia miniatula,113355,113370,4.52,2,SP_NOV,,,NoMatch,,,,,,,,
269,Dellia miniafula,Dellia miniafula,115257,115273,5.82,2,NO_ANNOT,,,Fuzzy,1,"Dellia miniatula Rehn, J.A.G., 1905",Dellia miniatula,34GYG,1,Catalogue of Life,
270,Dellia ovatipennis,Dellia ovatipennis,115321,115339,11.45,2,NO_ANNOT,,,Exact,0,"Dellia ovatipennis Rehn, J.A.G., 1905",Dellia ovatipennis,34GYK,1,Catalogue of Life,
271,Dellia bimaculata,Dellia bimaculata,115396,115413,11.86,2,NO_ANNOT,,,Exact,0,"Dellia bimaculata Rehn, J.A.G., 1905",Dellia bimaculata,34GY5,1,Catalogue of Life,
272,Prosternum,Prosternum,115570,115580,5.13,1,NO_ANNOT,,,Exact,0,"Prosternum Agassiz, 1846",Prosternum,urn:lsid:irmng.org:taxname:1357211,181,IRMNG,
273,Dellia bimaculata,Dellia bimaculata,119304,119321,11.86,2,NO_ANNOT,,,Exact,0,"Dellia bimaculata Rehn, J.A.G., 1905",Dellia bimaculata,34GY5,1,Catalogue of Life,
274,Rica.,Rica,119353,119358,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
275,D. miniatula,D. miniatula,119393,119405,6.66,2,NO_ANNOT,,,NoMatch,,,,,,,,
276,D. miniatula,D. miniatula,119536,119548,6.66,2,NO_ANNOT,,,NoMatch,,,,,,,,
277,D. miniatula,D. miniatula,119619,119631,6.66,2,NO_ANNOT,,,NoMatch,,,,,,,,
278,Dellia,Dellia,119794,119800,3.85,1,NO_ANNOT,,,Exact,0,Dellia,Dellia,42NR,1,Catalogue of Life,
279,Prosternum,Prosternum,121624,121634,5.13,1,NO_ANNOT,,,Exact,0,"Prosternum Agassiz, 1846",Prosternum,urn:lsid:irmng.org:taxname:1357211,181,IRMNG,
280,Dellia ovatipennis,Dellia ovatipennis,124442,124460,11.45,2,SP_NOV,,,Exact,0,"Dellia ovatipennis Rehn, J.A.G., 1905",Dellia ovatipennis,34GYK,1,Catalogue of Life,
281,Rica.,Rica,124491,124496,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
282,D. insulana.,D. insulana,124715,124727,6.60,2,NO_ANNOT,,,NoMatch,,,,,,,,
283,D. miniatula,D. miniatula,124776,124788,6.66,2,NO_ANNOT,,,NoMatch,,,,,,,,
284,Prosternum,Prosternum,126354,126364,5.13,1,NO_ANNOT,,,Exact,0,"Prosternum Agassiz, 1846",Prosternum,urn:lsid:irmng.org:taxname:1357211,181,IRMNG,
285,Dellia ovatipennis,Dellia ovatipennis,126462,126480,11.45,2,SP_NOV,,,Exact,0,"Dellia ovatipennis Rehn, J.A.G., 1905",Dellia ovatipennis,34GYK,1,Catalogue of Life,
286,JODACRIS,Jodacris,128754,128762,4.89,1,NO_ANNOT,,,Exact,0,Jodacris,Jodacris,56NS,1,Catalogue of Life,
287,Jodacris,Jodacris,128780,128788,4.89,1,NO_ANNOT,,,Exact,0,Jodacris,Jodacris,56NS,1,Catalogue of Life,
288,Anniceris ferrugineus,Anniceris ferrugineus,128861,128882,12.40,2,SP_NOV,,,Exact,0,"Anniceris ferrugineus Giglio-Tos, 1894",Anniceris ferrugineus,66T36,1,Catalogue of Life,
289,Jodaoris'T costaricensis,Jodaoris�t costaricensis,128894,128918,5.66,2,SP_NOV,,,NoMatch,,,,,,,,
290,Rica.,Rica,128957,128962,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
291,JodacrisC␤costaricensis,Jodacrisc costaricensis,130308,130331,5.13,2,SP_NOV,,,Fuzzy,1,"Jodacris costaricensis Rehn, J.A.G., 1905",Jodacris costaricensis,6NFT4,1,Catalogue of Life,
292,SYLETRIA,Syletria,134687,134695,4.68,1,NO_ANNOT,,,Exact,0,"Syletria Rehn, 1905",Syletria,urn:lsid:irmng.org:taxname:1368399,181,IRMNG,
293,Saparus,Saparus,134763,134770,5.01,1,NO_ANNOT,,,Exact,0,"Saparus Giglio-Tos, 1898",Saparus,urn:lsid:irmng.org:taxname:1415402,181,IRMNG,
294,S. angulata,S. angulata,134912,134923,7.41,2,SP_NOV,,,NoMatch,,,,,,,,
295,Syletria angulata,Syletria angulata,135675,135692,12.42,2,SP_NOV,,,Exact,0,"Syletria angulata Rehn, J.A.G., 1905",Syletria angulata,53M9C,1,Catalogue of Life,
296,Rica.,Rica,135723,135728,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
297,June gium,June gium,135983,135992,,2,NO_ANNOT,,,NoMatch,,,,,,,,
298,Syletria,Syletria,137625,137633,4.68,1,NO_ANNOT,,,Exact,0,"Syletria Rehn, 1905",Syletria,urn:lsid:irmng.org:taxname:1368399,181,IRMNG,
299,Isabella color,Isabella color,140578,140592,2.67,2,NO_ANNOT,,,PartialExact,0,"Isabella Schlacher-Hoenlinger, Pisera & Hooper, 2005",Isabella,84QR8,1,Catalogue of Life,
300,Xiphiola,Xiphiola,141541,141549,5.51,1,NO_ANNOT,,,Exact,0,Xiphiola,Xiphiola,649L3,1,Catalogue of Life,
301,Leptomerinthoprora brevipennis,Leptomerinthoprora brevipennis,142366,142396,14.31,2,SP_NOV,,,Exact,0,"Leptomerinthoprora brevipennis Rehn, J.A.G., 1905",Leptomerinthoprora brevipennis,6PG4V,1,Catalogue of Life,
302,Rica.,Rica,142437,142442,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
303,Leptomerinthoprora brevipennis,Leptomerinthoprora brevipennis,143255,143285,14.31,2,NO_ANNOT,,,Exact,0,"Leptomerinthoprora brevipennis Rehn, J.A.G., 1905",Leptomerinthoprora brevipennis,6PG4V,1,Catalogue of Life,
304,SCHISTOCERCA,Schistocerca,146877,146889,5.11,1,NO_ANNOT,,,Exact,0,Schistocerca,Schistocerca,7DGD,1,Catalogue of Life,
305,Schistooerca pyramidata,Schistooerca pyramidata,146895,146918,6.82,2,NO_ANNOT,,,Fuzzy,1,"Schistocerca pyramidata Scudder, S.H., 1899",Schistocerca pyramidata,4V95H,1,Catalogue of Life,
306,Rica.,Rica,146941,146946,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
307,Rica.,Rica,147029,147034,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
308,Rica.,Rica,147134,147139,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
309,Rica.,Rica,147220,147225,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
310,Rica.,Rica,147342,147347,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
311,Rica.,Rica,147566,147571,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
312,S. alutacea,S. alutacea,147626,147637,6.18,2,NO_ANNOT,,,NoMatch,,,,,,,,
313,Schistocerca malachitica,Schistocerca malachitica,148704,148728,12.96,2,SP_NOV,,,Exact,0,"Schistocerca malachitica Rehn, J.A.G., 1905",Schistocerca malachitica,4V94X,1,Catalogue of Life,
314,Schistocerca malachitica,Schistocerca malachitica,150103,150127,12.96,2,SP_NOV,,,Exact,0,"Schistocerca malachitica Rehn, J.A.G., 1905",Schistocerca malachitica,4V94X,1,Catalogue of Life,
315,AIDEMONA,Aidemona,150668,150676,3.85,1,NO_ANNOT,,,Exact,0,Aidemona,Aidemona,R5J,1,Catalogue of Life,
316,Aidemona azteca,Aidemona azteca,150687,150702,5.43,2,NO_ANNOT,,,Exact,0,"Aidemona azteca (Saussure, 1861)",Aidemona azteca,BC6G,1,Catalogue of Life,
317,Rica.,Rica,150733,150738,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
318,Rica.,Rica,150819,150824,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
319,Rica,Rica,151421,151425,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
320,DICHROPLUS,Dichroplus,151586,151596,6.09,1,NO_ANNOT,,,Exact,0,Dichroplus,Dichroplus,44Q4,1,Catalogue of Life,
321,Dichroplus,Dichroplus,151609,151619,6.09,1,NO_ANNOT,,,Exact,0,Dichroplus,Dichroplus,44Q4,1,Catalogue of Life,
322,Dichroplus morosus,Dichroplus morosus,151760,151778,12.83,2,SP_NOV,,,Exact,0,"Dichroplus morosus Rehn, J.A.G., 1905",Dichroplus morosus,35P6H,1,Catalogue of Life,
323,Rica.,Rica,151814,151819,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
324,D. punctulatus,D. punctulatus,151876,151890,7.81,2,NO_ANNOT,,,NoMatch,,,,,,,,
325,Divisio tertia,Divisio tertia,152992,153006,1.02,2,NO_ANNOT,,,NoMatch,,,,,,,,
326,OSMILIA,Osmilia,155144,155151,4.14,1,NO_ANNOT,,,Exact,0,"Osmilia Stål, 1873",Osmilia,urn:lsid:irmng.org:taxname:1310772,181,IRMNG,
327,Osmilia tolteca,Osmilia tolteca,155157,155172,9.50,2,NO_ANNOT,,,Exact,0,"Osmilia tolteca (Saussure, 1861)",Osmilia tolteca,6TB34,1,Catalogue of Life,
328,Rica.,Rica,155198,155203,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
329,Rica.,Rica,155281,155286,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
330,Rica.,Rica,155388,155393,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
331,Rica.,Rica,155494,155499,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
332,Rica.,Rica,155577,155582,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
333,Rica.,Rica,155669,155674,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
334,R. nothra,R. nothra,156104,156113,4.83,2,SP_NOV,,,NoMatch,,,,,,,,
335,Polysarcus,Polysarcus,156131,156141,6.34,1,NO_ANNOT,,,Exact,0,Polysarcus,Polysarcus,63P5T,1,Catalogue of Life,
336,Bhaohioreagra nothra',Bhaohioreagra nothra,156999,157020,3.06,2,SP_NOV,,,NoMatch,,,,,,,,
337,Rica.,Rica,157058,157063,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
338,Rhachicreagra nothra,Rhachicreagra nothra,158022,158042,9.37,2,NO_ANNOT,,,Exact,0,"Rhachicreagra nothra Rehn, J.A.G., 1905",Rhachicreagra nothra,6WTSD,1,Catalogue of Life,
339,Rhachicreagra nothra,Rhachicreagra nothra,158563,158583,9.37,2,NO_ANNOT,,,Exact,0,"Rhachicreagra nothra Rehn, J.A.G., 1905",Rhachicreagra nothra,6WTSD,1,Catalogue of Life,
340,Rhachicreagra nothra,Rhachicreagra nothra,160170,160190,9.37,2,NO_ANNOT,,,Exact,0,"Rhachicreagra nothra Rehn, J.A.G., 1905",Rhachicreagra nothra,6WTSD,1,Catalogue of Life,
341,MICROTYLOPTERYX,Microtylopteryx,163887,163902,5.90,1,NO_ANNOT,,,Exact,0,Microtylopteryx,Microtylopteryx,5SLC,1,Catalogue of Life,
342,Rhachicreagra,Rhachicreagra,163946,163959,4.20,1,NO_ANNOT,,,Exact,0,Rhachicreagra,Rhachicreagra,786B,1,Catalogue of Life,
343,Microtylopteryx hebardi,Microtylopteryx hebardi,165329,165352,11.65,2,SP_NOV,,,Exact,0,"Microtylopteryx hebardi Rehn, J.A.G., 1905",Microtylopteryx hebardi,73K63,1,Catalogue of Life,
344,Rica.,Rica,165389,165394,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
345,M. fusiformis,M. fusiformis,165446,165459,6.57,2,NO_ANNOT,,,NoMatch,,,,,,,,
346,Microtylopteryx fusiformis,Microtylopteryx fusiformis,167170,167196,12.81,2,NO_ANNOT,,,Exact,0,"Microtylopteryx fusiformis Rehn, J.A.G., 1905",Microtylopteryx fusiformis,73K5R,1,Catalogue of Life,
347,Microtylopteryx fusiformis,Microtylopteryx fusiformis,172345,172371,12.81,2,SP_NOV,,,Exact,0,"Microtylopteryx fusiformis Rehn, J.A.G., 1905",Microtylopteryx fusiformis,73K5R,1,Catalogue of Life,
348,Rica.,Rica,172408,172413,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
349,M. hebardi,M. hebardi,172443,172453,5.42,2,NO_ANNOT,,,NoMatch,,,,,,,,
350,M. hebardi,M. hebardi,173873,173883,5.42,2,NO_ANNOT,,,NoMatch,,,,,,,,
351,M. hebardi,M. hebardi,178573,178583,5.42,2,NO_ANNOT,,,NoMatch,,,,,,,,
352,Baram,Baram,178830,178835,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
353,Baram,Baram,179024,179029,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
354,Carcharhinus tephrodes,Carcharhinus tephrodes,180563,180585,12.61,2,SP_NOV,,,Exact,0,"Carcharhinus tephrodes Fowler, 1905",Carcharhinus tephrodes,R3QS,1,Catalogue of Life,
355,Carcharhinus,Carcharhinus,181148,181160,6.29,1,NO_ANNOT,,,Exact,0,Carcharhinus,Carcharhinus,3HC4,1,Catalogue of Life,
