Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,NOTROPIS,Notropis,36,44,5.52,1,NO_ANNOT,,,Exact,0,Notropis,Notropis,65MB,1,Catalogue of Life,
1,NOTES,Notes,57,62,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
2,Carcharias taurus,Carcharias taurus,947,964,8.50,2,NO_ANNOT,,,Exact,0,"Carcharias taurus Rafinesque, 1810",Carcharias taurus,5WZK9,1,Catalogue of Life,
3,Carcharodon carcharias,Carcharodon carcharias,1066,1088,10.30,2,NO_ANNOT,,,Exact,0,"Carcharodon carcharias (Linnaeus, 1758)",Carcharodon carcharias,5WZLF,1,Catalogue of Life,
4,Eulamia,Eulamia,2084,2091,4.36,1,NO_ANNOT,,,Exact,0,"Eulamia Gill, 1862",Eulamia,urn:lsid:irmng.org:taxname:1437758,181,IRMNG,
5,Hypoprion hrevirostris,Hypoprion hrevirostris,2576,2598,5.47,2,NO_ANNOT,,,Fuzzy,1,"Hypoprion brevirostris Poey, 1868",Hypoprion brevirostris,3NY6N,1,Catalogue of Life,
6,Sphyrna,Sphyrna,2988,2995,3.74,1,NO_ANNOT,,,Exact,0,Sphyrna,Sphyrna,646C5,1,Catalogue of Life,
7,Mustelus canis,Mustelus canis,3166,3180,11.77,2,NO_ANNOT,,,Exact,0,"Mustelus canis (Mitchill, 1815)",Mustelus canis,44QZX,1,Catalogue of Life,
8,Raja ocellata,Raja ocellata,3231,3244,8.85,2,NO_ANNOT,,,Exact,0,"Raja ocellata Mitchill, 1815",Raja ocellata,78RC3,1,Catalogue of Life,
9,Pomatornus saltatrix,Pomatornus saltatrix,3245,3265,5.64,2,NO_ANNOT,,,Fuzzy,1,Pomatonus saltatrix,Pomatonus saltatrix,2338784,168,ION,
10,Roccus lineatus,Roccus lineatus,3266,3281,13.02,2,NO_ANNOT,,,Exact,0,"Roccus lineatus (Bloch, 1792)",Roccus lineatus,4T8JX,1,Catalogue of Life,
11,Cynoscion regalis,Cynoscion regalis,3282,3299,9.88,2,NO_ANNOT,,,Exact,0,"Cynoscion regalis (Bloch & Schneider, 1801)",Cynoscion regalis,6BVN8,1,Catalogue of Life,
12,Micropogon undulatus,Micropogon undulatus,3320,3340,11.81,2,NO_ANNOT,,,Exact,0,"Micropogon undulatus (Linnaeus, 1766)",Micropogon undulatus,73HQW,1,Catalogue of Life,
13,Leiostomus xanthurus,Leiostomus xanthurus,3341,3361,12.46,2,NO_ANNOT,,,Exact,0,"Leiostomus xanthurus Lacepède, 1802",Leiostomus xanthurus,3T2K3,1,Catalogue of Life,
