Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,Gregarines,Gregarines,1333,1343,1.95,1,NO_ANNOT,,,Exact,0,Gregarines,Gregarines,3605721,168,ION,
1,Clava,Clava,1485,1490,2.28,1,NO_ANNOT,,,Exact,0,"Clava Gmelin, 1788",Clava,7NT2Z,1,Catalogue of Life,
2,Cerithium,Cerithium,1503,1512,5.28,1,NO_ANNOT,,,Exact,0,"Cerithium Bruguière, 1789",Cerithium,7NSCM,1,Catalogue of Life,
3,Notes,Notes,1553,1558,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
4,Notes,Notes,1642,1647,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
5,Notes,Notes,1705,1710,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
6,"Kuhlia,",Kuhlia,1766,1773,3.85,1,NO_ANNOT,,,Exact,0,Kuhlia Kunth,Kuhlia,5TBM4,1,Catalogue of Life,
7,"Bertramia bufonis,",Bertramia bufonis,1935,1953,11.61,2,NO_ANNOT,,,Exact,0,Bertramia bufonis H.D. King 1907,Bertramia bufonis,583962,5,Index Fungorum,
8,"Gordiacea,",Gordiacea,2096,2106,4.98,1,NO_ANNOT,,,Exact,0,Gordiacea,Gordiacea,4QCT,1,Catalogue of Life,
9,[Dinophilus,Dinophilus,2367,2378,6.09,1,NO_ANNOT,,,Exact,0,"Dinophilus Schmidt, 1848",Dinophilus,84N83,1,Catalogue of Life,
10,Mol- ␤␤␤␤luscan,Molluscan,2581,2596,0.89,1,NO_ANNOT,,,Exact,0,Molluscan,Molluscan,2581973,168,ION,
11,Notes,Notes,2732,2737,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
12,Notes,Notes,2831,2836,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
13,Megalasma,Megalasma,2860,2869,5.16,1,NO_ANNOT,,,Exact,0,Megalasma,Megalasma,5MQL,1,Catalogue of Life,
14,Notes,Notes,2998,3003,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
15,Orthoptera,Orthoptera,3007,3017,5.31,1,NO_ANNOT,,,Exact,0,Orthoptera,Orthoptera,62294,1,Catalogue of Life,
16,Orthoptera,Orthoptera,3115,3125,5.31,1,NO_ANNOT,,,Exact,0,Orthoptera,Orthoptera,62294,1,Catalogue of Life,
17,Orthoptera,Orthoptera,3162,3172,5.31,1,NO_ANNOT,,,Exact,0,Orthoptera,Orthoptera,62294,1,Catalogue of Life,
18,Orthoptera,Orthoptera,3289,3299,5.31,1,NO_ANNOT,,,Exact,0,Orthoptera,Orthoptera,62294,1,Catalogue of Life,
19,Pyrula,Pyrula,3469,3475,4.29,1,NO_ANNOT,,,Exact,0,"Pyrula Link, 1807",Pyrula,urn:lsid:irmng.org:taxname:1336430,181,IRMNG,
20,"Athleta,",Athleta,3517,3525,4.77,1,NO_ANNOT,,,Exact,0,"Athleta Conrad, 1853",Athleta,87DT2,1,Catalogue of Life,
21,"Athleta petrosa,",Athleta petrosa,3562,3578,11.88,2,NO_ANNOT,,,Exact,0,Athleta petrosa (Conrad 1833),Athleta petrosa,59228,172,PaleoBioDB,
22,Planocera,Planocera,3712,3721,5.15,1,NO_ANNOT,,,Exact,0,"Planocera Blainville, 1828",Planocera,7PSJC,1,Catalogue of Life,
23,Notes,Notes,3779,3784,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
24,Lesquerella,Lesquerella,3806,3817,6.49,1,NO_ANNOT,,,Exact,0,"Lesquerella Chardez & Thomas, 1980",Lesquerella,856485,2,Wikispecies,
25,Horatio,Horatio,4463,4470,2.43,1,NO_ANNOT,,,Exact,0,Horatia (Horatio) kusGeri,Horatio,2732431,168,ION,
26,Chermes cooleyi,Chermes cooleyi,6597,6612,7.95,2,SP_NOV,,,Exact,0,"Chermes cooleyi Gillette, 1907",Chermes cooleyi,5XR36,1,Catalogue of Life,
27,"Author's separata,",Author�s separata,6737,6755,4.89,2,NO_ANNOT,,,NoMatch,,,,,,,,
28,Chermes abietes,Chermes abietes,6765,6780,6.37,2,NO_ANNOT,,,Exact,0,Chermes abietes,Chermes abietes,3986263,168,ION,
29,Chermes abietis,Chermes abietis,6881,6896,8.20,2,NO_ANNOT,,,Exact,0,"Chermes abietis Linnaeus, 1758",Chermes abietis,5XQQS,1,Catalogue of Life,
30,Chermes sibericus,Chermes sibericus,6935,6952,8.97,2,NO_ANNOT,,,Exact,0,"Chermes sibericus Marchal, 1906",Chermes sibericus,TXXP,1,Catalogue of Life,
31,"Chermes cooleyi,",Chermes cooleyi,7081,7097,7.95,2,NO_ANNOT,,,Exact,0,"Chermes cooleyi Gillette, 1907",Chermes cooleyi,5XR36,1,Catalogue of Life,
