Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,Notes,Notes,1351,1356,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
1,Blattidae,Blattidae,1566,1575,5.90,1,NO_ANNOT,,,Exact,0,Blattidae,Blattidae,78S,1,Catalogue of Life,
2,"Flagellata,",Flagellata,1668,1679,4.90,1,NO_ANNOT,,,Exact,0,Flagellata (awaiting allocation),Flagellata,urn:lsid:irmng.org:taxname:106960,181,IRMNG,
3,Scrophulariaceae,Scrophulariaceae,1714,1730,4.84,1,NO_ANNOT,,,Exact,0,Scrophulariaceae Juss.,Scrophulariaceae,G5R,1,Catalogue of Life,
4,Mollusca,Mollusca,1826,1834,4.51,1,NO_ANNOT,,,Exact,0,Mollusca,Mollusca,M2L,1,Catalogue of Life,
5,Faunal,Faunal,1879,1885,1.19,1,NO_ANNOT,,,NoMatch,,,,,,,,
6,Trias,Trias,1903,1908,4.65,1,NO_ANNOT,,,Exact,0,Trias Lindl.,Trias,145106283,165,,
7,Microlepidoptera,Microlepidoptera,3430,3446,4.66,1,NO_ANNOT,,,Exact,0,Microlepidoptera,Microlepidoptera,117600,3,ITIS,
8,Lepidoptera,Lepidoptera,3591,3602,3.82,1,NO_ANNOT,,,Exact,0,Lepidoptera,Lepidoptera,LP,1,Catalogue of Life,
9,Microlepidoptera.,Microlepidoptera,4566,4583,4.66,1,NO_ANNOT,,,Exact,0,Microlepidoptera,Microlepidoptera,117600,3,ITIS,
10,Geometridae,Geometridae,5024,5035,4.57,1,NO_ANNOT,,,Exact,0,Geometridae,Geometridae,6247J,1,Catalogue of Life,
11,"Heracleum lanatum,",Heracleum lanatum,5689,5707,10.93,2,NO_ANNOT,,,Exact,0,Heracleum lanatum Michx.,Heracleum lanatum,3KXDL,1,Catalogue of Life,
12,Lappula floribunda.,Lappula floribunda,5740,5759,7.64,2,NO_ANNOT,,,Exact,0,Lappula floribunda (Lehm.) Greene,Lappula floribunda,3S9S7,1,Catalogue of Life,
13,Microlepidoptera,Microlepidoptera,5928,5944,4.66,1,NO_ANNOT,,,Exact,0,Microlepidoptera,Microlepidoptera,117600,3,ITIS,
14,Choreutis occidentella,Choreutis occidentella,6004,6026,13.24,2,NO_ANNOT,,,Exact,0,"Choreutis occidentella Dyar, 1900",Choreutis occidentella,5YBRP,1,Catalogue of Life,
15,Dyar.,Dyar,6027,6032,0.47,1,NO_ANNOT,,,Exact,0,"Schreiteria (Dyar) Dyar, 1937",Dyar,920457,2,Wikispecies,
16,Simaethis fabriciana var. ␤␤ alpinella,Simaethis fabriciana var. alpinella,6033,6071,18.32,3,NO_ANNOT,,,PartialExact,0,Simaethis fabriciana,Simaethis fabriciana,167885,183,Sherborn Index Animalium,
17,Incurvariidae,Incurvariidae,6098,6111,4.90,1,NO_ANNOT,,,Exact,0,Incurvariidae,Incurvariidae,6257Z,1,Catalogue of Life,
18,Pterophoridae,Pterophoridae,6139,6152,6.51,1,NO_ANNOT,,,Exact,0,"Pterophoridae Zeller, 1841",Pterophoridae,FDC,1,Catalogue of Life,
19,Gnophaela latipennis var. vermiculata,Gnophaela latipennis var. vermiculata,6324,6361,21.35,3,NO_ANNOT,,,Exact,0,Gnophaela latipennis vermiculata,Gnophaela latipennis vermiculata,331244,168,ION,
20,"Coleoptera,",Coleoptera,6528,6539,3.70,1,NO_ANNOT,,,Exact,0,Coleoptera,Coleoptera,C2L,1,Catalogue of Life,
21,"Hy- ␤␤ menoptera,",Hymenoptera,6584,6601,5.44,1,NO_ANNOT,,,Exact,0,Hymenoptera,Hymenoptera,HYM,1,Catalogue of Life,
22,"Diptera,",Diptera,6671,6679,4.73,1,NO_ANNOT,,,Exact,0,Diptera Borkh.,Diptera,5T8Z6,1,Catalogue of Life,
23,Syr- ␤␤ phidae.,Syrphidae,6721,6736,5.90,1,NO_ANNOT,,,Exact,0,Syrphidae,Syrphidae,GVS,1,Catalogue of Life,
24,Coleoptera,Coleoptera,6741,6751,3.70,1,NO_ANNOT,,,Exact,0,Coleoptera,Coleoptera,C2L,1,Catalogue of Life,
25,Lepidoptera.,Lepidoptera,7575,7587,3.82,1,NO_ANNOT,,,Exact,0,Lepidoptera,Lepidoptera,LP,1,Catalogue of Life,
