Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,"Dorudon serra- ␤␤ tus,",Dorudon serratus,576,598,11.32,2,NO_ANNOT,,,Exact,0,Dorudon serratus (Gibbes 1845),Dorudon serratus,53155,172,PaleoBioDB,
1,Notes,Notes,1552,1557,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
2,"Cyano- ␤␤ corax,",Cyanocorax,3061,3077,5.30,1,NO_ANNOT,,,Exact,0,"Cyanocorax F. Boie, 1826",Cyanocorax,3XNP,1,Catalogue of Life,
3,"Vidua,",Vidua,3117,3123,2.73,1,NO_ANNOT,,,Exact,0,"Vidua Cuvier, 1816",Vidua,86PV,1,Catalogue of Life,
4,"Euplectes,",Euplectes,3132,3142,3.38,1,NO_ANNOT,,,Exact,0,"Euplectes Swainson, 1829",Euplectes,62SW3,1,Catalogue of Life,
5,"Py- ␤␤ renestes,",Pyrenestes,3148,3164,3.55,1,NO_ANNOT,,,Exact,0,"Pyrenestes Swainson, 1837",Pyrenestes,75YN,1,Catalogue of Life,
6,"Pitylus,",Pitylus,3174,3182,5.50,1,NO_ANNOT,,,Exact,0,"Pitylus Cuvier, 1817",Pitylus,urn:lsid:irmng.org:taxname:1314382,181,IRMNG,
7,Nyctale,Nyctale,3379,3386,3.63,1,NO_ANNOT,,,Exact,0,"Nyctale Brehm, 1831",Nyctale,urn:lsid:irmng.org:taxname:1376866,181,IRMNG,
8,"Sycobius,",Sycobius,3394,3403,4.81,1,NO_ANNOT,,,Exact,0,"Sycobius Vieillot, 1816",Sycobius,urn:lsid:irmng.org:taxname:1377115,181,IRMNG,
9,Notes,Notes,3410,3415,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
10,"Vulturidae,",Vulturidae,3453,3464,4.45,1,NO_ANNOT,,,Exact,0,"Vulturidae Illiger, 1811",Vulturidae,urn:lsid:irmng.org:taxname:116692,181,IRMNG,
11,Anas,Anas,3499,3503,2.80,1,NO_ANNOT,,,Exact,0,"Anas Linnaeus, 1758",Anas,V8R,1,Catalogue of Life,
12,"Capri- ␤␤ mulgidae,",Caprimulgidae,3574,3593,4.90,1,NO_ANNOT,,,Exact,0,Caprimulgidae,Caprimulgidae,7PQ,1,Catalogue of Life,
13,"Cyanocorax,",Cyanocorax,4155,4166,5.30,1,NO_ANNOT,,,Exact,0,"Cyanocorax F. Boie, 1826",Cyanocorax,3XNP,1,Catalogue of Life,
14,Notes,Notes,4191,4196,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
15,Testacea,Testacea,4486,4494,3.20,1,NO_ANNOT,,,Exact,0,Testacea Linnaeus 1758,Testacea,89234733,132,ZooBank,
16,Notes,Notes,4730,4735,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
