Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,Pulmonata,Pulmonata,1635,1644,4.74,1,NO_ANNOT,,,Exact,0,"Pulmonata Cuvier, 1814",Pulmonata,51473,2,Wikispecies,
1,Partula,Partula,1695,1702,4.59,1,NO_ANNOT,,,Exact,0,"Partula A. Férussac, 1821",Partula,7PBZ7,1,Catalogue of Life,
2,Pulmo- ␤␤ nata.,Pulmonata,1713,1728,4.74,1,NO_ANNOT,,,Exact,0,"Pulmonata Cuvier, 1814",Pulmonata,51473,2,Wikispecies,
3,Geomyidae,Geomyidae,2028,2037,4.28,1,NO_ANNOT,,,Exact,0,"Geomyidae Bonaparte, 1845",Geomyidae,6247K,1,Catalogue of Life,
4,Larvae,Larvae,2225,2231,1.26,1,NO_ANNOT,,,Exact,0,Larvae,Larvae,2579193,168,ION,
5,"Acronycta oblinita,",Acronycta oblinita,2238,2257,11.43,2,NO_ANNOT,,,Exact,0,Acronycta oblinita Sm. & Abb.,Acronycta oblinita,4193223,168,ION,
6,"Guenee,",Guenee,2258,2265,1.36,1,NO_ANNOT,,,Exact,0,"Lepidodes (Guenée) Guenée, 1852",Guenee,1151280,2,Wikispecies,
7,Lepi- ␤␤␤␤doptera,Lepidoptera,2292,2309,3.82,1,NO_ANNOT,,,Exact,0,Lepidoptera,Lepidoptera,LP,1,Catalogue of Life,
8,Notes,Notes,2557,2562,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
9,Notes,Notes,2633,2638,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
10,"Ptiloris,",Ptiloris,2797,2806,4.89,1,NO_ANNOT,,,Exact,0,"Ptiloris Swainson, 1825",Ptiloris,753M,1,Catalogue of Life,
11,"Craxirex,",Craxirex,2958,2967,5.40,1,NO_ANNOT,,,Exact,0,"Craxirex Gould, 1839",Craxirex,urn:lsid:irmng.org:taxname:1123399,181,IRMNG,
12,Micrastur,Micrastur,3043,3052,3.98,1,NO_ANNOT,,,Exact,0,"Micrastur G. R. Gray, 1841",Micrastur,63B8Y,1,Catalogue of Life,
13,Partula,Partula,3458,3465,4.59,1,NO_ANNOT,,,Exact,0,"Partula A. Férussac, 1821",Partula,7PBZ7,1,Catalogue of Life,
14,"Pulmonata.""",Pulmonata,3479,3490,4.74,1,NO_ANNOT,,,Exact,0,"Pulmonata Cuvier, 1814",Pulmonata,51473,2,Wikispecies,
15,"Pulmonata.""",Pulmonata,3582,3593,4.74,1,NO_ANNOT,,,Exact,0,"Pulmonata Cuvier, 1814",Pulmonata,51473,2,Wikispecies,
16,Dinosauria,Dinosauria,4137,4147,3.40,1,NO_ANNOT,,,Exact,0,"Dinosauria Owen, 1842",Dinosauria,7104,2,Wikispecies,
17,Testudinata.,Testudinata,4152,4164,3.41,1,NO_ANNOT,,,Exact,0,"Testudinata Joyce, Parham & Gauthier, 2004",Testudinata,1074073,2,Wikispecies,
18,"Dinosauria,",Dinosauria,4201,4212,3.40,1,SP_NOV,,,Exact,0,"Dinosauria Owen, 1842",Dinosauria,7104,2,Wikispecies,
19,"Gionodon stenopsis,",Gionodon stenopsis,4213,4232,5.21,2,SP_NOV,,,Fuzzy,1,Cionodon stenopsis Cope 1875,Cionodon stenopsis,64356,172,PaleoBioDB,
20,Compsemys,Compsemys,4319,4328,5.24,1,NO_ANNOT,,,Exact,0,"Compsemys Leidy, 1857",Compsemys,urn:lsid:irmng.org:taxname:1222736,181,IRMNG,
21,Compsemys,Compsemys,4348,4357,5.24,1,SP_NOV,,,Exact,0,"Compsemys Leidy, 1857",Compsemys,urn:lsid:irmng.org:taxname:1222736,181,IRMNG,
22,"Plastomenus coalescens,",Plastomenus coalescens,4375,4398,12.60,2,SP_NOV,,,Exact,0,Plastomenus coalescens (Cope 1875),Plastomenus coalescens,243444,172,PaleoBioDB,
23,"Plastomenus costatus,",Plastomenus costatus,4412,4433,13.61,2,SP_NOV,,,Exact,0,Plastomenus costatus Cope 1875,Plastomenus costatus,70368,172,PaleoBioDB,
24,Trionyx,Trionyx,4445,4452,4.04,1,NO_ANNOT,,,Exact,0,"Trionyx Gray, 1870",Trionyx,87L6K,1,Catalogue of Life,
25,Trionyx ␤␤ vagans.,Trionyx vagans,4463,4481,8.94,2,NO_ANNOT,,,Exact,0,Trionyx vagans (Cope 1874),Trionyx vagans,105818,172,PaleoBioDB,
26,Cionodon stenopsis,Cionodon stenopsis,4800,4818,11.52,2,NO_ANNOT,,,Exact,0,Cionodon stenopsis Cope 1875,Cionodon stenopsis,64356,172,PaleoBioDB,
27,"C. arctatus,",C. arctatus,4850,4862,7.23,2,NO_ANNOT,,,NoMatch,,,,,,,,
28,Dinosauria,Dinosauria,5191,5201,3.40,1,NO_ANNOT,,,Exact,0,"Dinosauria Owen, 1842",Dinosauria,7104,2,Wikispecies,
29,"Compsemys,",Compsemys,5288,5298,5.24,1,NO_ANNOT,,,Exact,0,"Compsemys Leidy, 1857",Compsemys,urn:lsid:irmng.org:taxname:1222736,181,IRMNG,
30,"Plastomenus,",Plastomenus,5352,5364,6.05,1,NO_ANNOT,,,Exact,0,"Plastomenus Cope, 1873",Plastomenus,urn:lsid:irmng.org:taxname:1191253,181,IRMNG,
