Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,Cottus,Cottus,332,338,4.74,1,NO_ANNOT,,,Exact,0,Cottus,Cottus,62NHY,1,Catalogue of Life,
1,Aphredoderus,Aphredoderus,390,402,5.96,1,NO_ANNOT,,,Exact,0,Aphredoderus,Aphredoderus,YH8,1,Catalogue of Life,
2,"Cyprinus corporalis,",Cyprinus corporalis,427,447,13.01,2,NO_ANNOT,,,Exact,0,"Cyprinus corporalis Mitchill, 1817",Cyprinus corporalis,33HSL,1,Catalogue of Life,
3,"Squalus americanus,",Squalus americanus,469,488,12.87,2,NO_ANNOT,,,Exact,0,"Squalus americanus Gmelin, 1789",Squalus americanus,6ZDWV,1,Catalogue of Life,
4,"Odontaspis,",Odontaspis,518,529,5.86,1,NO_ANNOT,,,Exact,0,Odontaspis,Odontaspis,63FSQ,1,Catalogue of Life,
5,"Anableps,",Anableps,806,815,3.99,1,NO_ANNOT,,,Exact,0,Anableps,Anableps,62C82,1,Catalogue of Life,
6,"Anculosa,",Anculosa,949,958,4.61,1,NO_ANNOT,,,Exact,0,"Anculosa Say, 1821",Anculosa,urn:lsid:irmng.org:taxname:1008122,181,IRMNG,
7,Aphredoderus,Aphredoderus,1121,1133,5.96,1,NO_ANNOT,,,Exact,0,Aphredoderus,Aphredoderus,YH8,1,Catalogue of Life,
8,"Aristelliger,",Aristelliger,1229,1242,3.66,1,NO_ANNOT,,,Exact,0,Aristelliger,Aristelliger,32WJ,1,Catalogue of Life,
9,"Baculites,",Baculites,1344,1354,3.38,1,NO_ANNOT,,,Exact,0,Baculites,Baculites,376L,1,Catalogue of Life,
10,"Bombyx cynthia,",Bombyx cynthia,1748,1763,5.01,2,NO_ANNOT,,,Exact,0,Bombyx cynthia,Bombyx cynthia,16860,183,Sherborn Index Animalium,
11,"Brachiopoda,",Brachiopoda,1836,1848,3.86,1,NO_ANNOT,,,Exact,0,Brachiopoda,Brachiopoda,622CF,1,Catalogue of Life,
12,"Centropyx,",Centropyx,2320,2330,3.58,1,NO_ANNOT,,,Exact,0,"Centropyx Peters, 1869",Centropyx,8FWH9,1,Catalogue of Life,
13,"Clupeinae,",Clupeinae,2572,2582,3.60,1,NO_ANNOT,,,Exact,0,Clupeinae,Clupeinae,551153,3,ITIS,
14,"Coleoptera,",Coleoptera,2616,2627,3.70,1,NO_ANNOT,,,Exact,0,Coleoptera,Coleoptera,C2L,1,Catalogue of Life,
15,"Panolopus,",Panolopus,3041,3051,5.90,1,NO_ANNOT,,,Exact,0,"Panolopus Cope, 1861",Panolopus,urn:lsid:irmng.org:taxname:1331905,181,IRMNG,
16,"Centropyx,",Centropyx,3052,3062,3.58,1,NO_ANNOT,,,Exact,0,"Centropyx Peters, 1869",Centropyx,8FWH9,1,Catalogue of Life,
17,"Aristelliger,",Aristelliger,3066,3079,3.66,1,NO_ANNOT,,,Exact,0,Aristelliger,Aristelliger,32WJ,1,Catalogue of Life,
18,"Elapomorphus,",Elapomorphus,3187,3200,5.35,1,NO_ANNOT,,,Exact,0,"Elapomorphus Smith, 1849",Elapomorphus,87FST,1,Catalogue of Life,
19,"Sympholis,",Sympholis,3201,3211,4.29,1,NO_ANNOT,,,Exact,0,Sympholis,Sympholis,63TSB,1,Catalogue of Life,
20,"Coniophanes,",Coniophanes,3219,3231,3.68,1,NO_ANNOT,,,Exact,0,Coniophanes,Coniophanes,3T8K,1,Catalogue of Life,
21,Cottus,Cottus,3312,3318,4.74,1,NO_ANNOT,,,Exact,0,Cottus,Cottus,62NHY,1,Catalogue of Life,
22,"Crustacea,",Crustacea,3556,3566,4.98,1,NO_ANNOT,,,Exact,0,"Crustacea Brünnich, 1772",Crustacea,83677,3,ITIS,
23,"Cyprinus corporalis,",Cyprinus corporalis,3831,3851,13.01,2,NO_ANNOT,,,Exact,0,"Cyprinus corporalis Mitchill, 1817",Cyprinus corporalis,33HSL,1,Catalogue of Life,
24,"'Semotilus,",Semotilus,3873,3884,5.92,1,NO_ANNOT,,,Exact,0,Semotilus,Semotilus,7FHQ,1,Catalogue of Life,
25,"Cyrena,",Cyrena,3911,3918,4.76,1,NO_ANNOT,,,Exact,0,"Cyrena Lamarck, 1818",Cyrena,urn:lsid:irmng.org:taxname:1326429,181,IRMNG,
26,Lepidoptera,Lepidoptera,4164,4175,3.82,1,NO_ANNOT,,,Exact,0,Lepidoptera,Lepidoptera,LP,1,Catalogue of Life,
27,Kale- ␤␤ mys,Kalemys,4393,4405,4.82,1,NO_ANNOT,,,Exact,0,Kalemys,Kalemys,urn:lsid:irmng.org:taxname:1005048,181,IRMNG,
28,Sucia,Sucia,5062,5067,4.86,1,NO_ANNOT,,,Exact,0,"Sucia Blake, 1973",Sucia,urn:lsid:irmng.org:taxname:1440581,181,IRMNG,
29,"Brachiopoda,",Brachiopoda,5357,5369,3.86,1,NO_ANNOT,,,Exact,0,Brachiopoda,Brachiopoda,622CF,1,Catalogue of Life,
30,Gryphsea calceola,Gryphsea calceola,5397,5414,5.14,2,NO_ANNOT,,,Fuzzy,1,Gryphaea calceola Quen.,Gryphaea calceola,gn_92281,186,MCZbase,
