Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,MAMMALIA.,Mammalia,78,87,2.77,1,NO_ANNOT,,,Exact,0,"Mammalia Linnaeus, 1758",Mammalia,6224G,1,Catalogue of Life,
1,Amhlotherium diViA,Amhlotherium divia,1302,1320,4.05,2,NO_ANNOT,,,NoMatch,,,,,,,,
2,"Stylodon,",Stylodon,1321,1330,4.01,1,NO_ANNOT,,,Exact,0,Stylodon Raf.,Stylodon,11696g,6,GRIN Taxonomy for Plants,
3,"AMPHILESTES,",Amphilestes,1582,1594,3.67,1,NO_ANNOT,,,Exact,0,"Amphilestes Owen, 1859",Amphilestes,urn:lsid:irmng.org:taxname:1295473,181,IRMNG,
4,"Mammalia.""",Mammalia,2313,2323,2.77,1,NO_ANNOT,,,Exact,0,"Mammalia Linnaeus, 1758",Mammalia,6224G,1,Catalogue of Life,
5,Amphilestes,Amphilestes,2528,2539,3.67,1,NO_ANNOT,,,Exact,0,"Amphilestes Owen, 1859",Amphilestes,urn:lsid:irmng.org:taxname:1295473,181,IRMNG,
6,Triconodon,Triconodon,2560,2570,4.35,1,NO_ANNOT,,,Exact,0,"Triconodon Owen, 1859",Triconodon,urn:lsid:irmng.org:taxname:1339896,181,IRMNG,
7,"CuPi,",Cupi,2930,2935,2.08,1,NO_ANNOT,,,Exact,0,Cupi Adans.,Cupi,145084882,165,Tropicos,
8,Triconodon.,Triconodon,3077,3088,4.35,1,NO_ANNOT,,,Exact,0,"Triconodon Owen, 1859",Triconodon,urn:lsid:irmng.org:taxname:1339896,181,IRMNG,
9,Triconodon.,Triconodon,3342,3353,4.35,1,NO_ANNOT,,,Exact,0,"Triconodon Owen, 1859",Triconodon,urn:lsid:irmng.org:taxname:1339896,181,IRMNG,
10,Spalacotherium,Spalacotherium,3501,3515,6.12,1,NO_ANNOT,,,Exact,0,"Spalacotherium Owen, 1854",Spalacotherium,urn:lsid:irmng.org:taxname:1023056,181,IRMNG,
11,PHASCOLOTHERIUM.,Phascolotherium,3560,3576,6.08,1,NO_ANNOT,,,Exact,0,"Phascolotherium Owen, 1838",Phascolotherium,urn:lsid:irmng.org:taxname:1102827,181,IRMNG,
12,Amphilestes,Amphilestes,4178,4189,3.67,1,NO_ANNOT,,,Exact,0,"Amphilestes Owen, 1859",Amphilestes,urn:lsid:irmng.org:taxname:1295473,181,IRMNG,
13,Amphilestes,Amphilestes,5888,5899,3.67,1,NO_ANNOT,,,Exact,0,"Amphilestes Owen, 1859",Amphilestes,urn:lsid:irmng.org:taxname:1295473,181,IRMNG,
14,AMPHITYLUS.',Amphitylus,6614,6626,6.09,1,NO_ANNOT,,,Exact,0,"Amphitylus Osborn, 1887",Amphitylus,urn:lsid:irmng.org:taxname:1422306,181,IRMNG,
15,Amphilestes.,Amphilestes,7018,7030,3.67,1,NO_ANNOT,,,Exact,0,"Amphilestes Owen, 1859",Amphilestes,urn:lsid:irmng.org:taxname:1295473,181,IRMNG,
16,"Amphitherium molars,",Amphitherium molars,7165,7185,5.74,2,NO_ANNOT,,,PartialExact,0,"Amphitherium de Blainville, 1838",Amphitherium,urn:lsid:irmng.org:taxname:1283995,181,IRMNG,
17,PERAMUS.,Peramus,7968,7976,4.91,1,NO_ANNOT,,,Exact,0,"Peramus Owen, 1871",Peramus,urn:lsid:irmng.org:taxname:1371281,181,IRMNG,
18,"Leptocladus,",Leptocladus,8110,8122,5.25,1,NO_ANNOT,,,Exact,0,Leptocladus Oliv.,Leptocladus,5TBY3,1,Catalogue of Life,
19,"Peramus,",Peramus,8228,8236,4.91,1,NO_ANNOT,,,Exact,0,"Peramus Owen, 1871",Peramus,urn:lsid:irmng.org:taxname:1371281,181,IRMNG,
20,"Spalacotherium minus,",Spalacotherium minus,8302,8323,8.71,2,NO_ANNOT,,,Exact,0,Spalacotherium minus (Owen 1871),Spalacotherium minus,207505,172,PaleoBioDB,
21,Peramus molars.,Peramus molars,8387,8402,4.84,2,NO_ANNOT,,,PartialExact,0,"Peramus Owen, 1871",Peramus,urn:lsid:irmng.org:taxname:1371281,181,IRMNG,
22,PeramUS,Peramus,8987,8994,4.91,1,NO_ANNOT,,,Exact,0,"Peramus Owen, 1871",Peramus,urn:lsid:irmng.org:taxname:1371281,181,IRMNG,
23,Leptocladus,Leptocladus,9353,9364,5.25,1,NO_ANNOT,,,Exact,0,Leptocladus Oliv.,Leptocladus,5TBY3,1,Catalogue of Life,
24,Spalacotherium,Spalacotherium,9565,9579,6.12,1,NO_ANNOT,,,Exact,0,"Spalacotherium Owen, 1854",Spalacotherium,urn:lsid:irmng.org:taxname:1023056,181,IRMNG,
