Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,ODONATA,Odonata,0,7,2.71,1,NO_ANNOT,,,Exact,0,Odonata,Odonata,3P7,1,Catalogue of Life,
1,Odonata,Odonata,180,187,2.71,1,NO_ANNOT,,,Exact,0,Odonata,Odonata,3P7,1,Catalogue of Life,
2,Odonata,Odonata,590,597,2.71,1,NO_ANNOT,,,Exact,0,Odonata,Odonata,3P7,1,Catalogue of Life,
3,Notes sur,Notes sur,1014,1023,0.76,2,NO_ANNOT,,,PartialExact,0,Notes,Notes,3950760,168,ION,
4,Notes,Notes,1350,1355,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
5,(Odonata),Odonata,1558,1567,2.71,1,NO_ANNOT,,,Exact,0,Odonata,Odonata,3P7,1,Catalogue of Life,
6,Odonates,Odonates,1676,1684,1.59,1,NO_ANNOT,,,Exact,0,Odonates,Odonates,3987433,168,ION,
7,Odonates,Odonates,1860,1868,1.59,1,NO_ANNOT,,,Exact,0,Odonates,Odonates,3987433,168,ION,
8,Comoro,Comoro,2168,2174,1.26,1,NO_ANNOT,,,Exact,0,Comoro,Comoro,4115706,168,ION,
9,Odonates,Odonates,2279,2287,1.59,1,NO_ANNOT,,,Exact,0,Odonates,Odonates,3987433,168,ION,
10,Anax,Anax,2516,2520,3.38,1,NO_ANNOT,,,Exact,0,Anax,Anax,VDK,1,Catalogue of Life,
11,Odonata,Odonata,2626,2633,2.71,1,NO_ANNOT,,,Exact,0,Odonata,Odonata,3P7,1,Catalogue of Life,
12,Notes,Notes,3054,3059,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
13,Pantala,Pantala,3217,3224,4.89,1,NO_ANNOT,,,Exact,0,Pantala,Pantala,6DB7,1,Catalogue of Life,
14,Leptocnemis bilineata,Leptocnemis bilineata,3538,3559,13.64,2,NO_ANNOT,,,Exact,0,"Leptocnemis bilineata Selys, 1869",Leptocnemis bilineata,6PF89,1,Catalogue of Life,
15,Hemicnemis bilineata,Hemicnemis bilineata,3567,3587,13.52,2,NO_ANNOT,,,Exact,0,Hemicnemis bilineata,Hemicnemis bilineata,3858641,168,ION,
16,Nannophya,Nannophya,4101,4110,4.46,1,NO_ANNOT,,,Exact,0,Nannophya,Nannophya,5XDP,1,Catalogue of Life,
17,Gomphinae,Gomphinae,4265,4274,3.60,1,NO_ANNOT,,,Exact,0,"Gomphinae Rambur, 1842",Gomphinae,53513,2,Wikispecies,
18,Gomphines,Gomphines,4352,4361,1.78,1,NO_ANNOT,,,Exact,0,Gomphines,Gomphines,3921902,168,ION,
19,Odonata.,Odonata,4516,4524,2.71,1,NO_ANNOT,,,Exact,0,Odonata,Odonata,3P7,1,Catalogue of Life,
20,Notes,Notes,4569,4574,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
21,Odonata.,Odonata,4768,4776,2.71,1,NO_ANNOT,,,Exact,0,Odonata,Odonata,3P7,1,Catalogue of Life,
22,Notes,Notes,4863,4868,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
23,Odonates,Odonates,4958,4966,1.59,1,NO_ANNOT,,,Exact,0,Odonates,Odonates,3987433,168,ION,
24,Pantala flavescens,Pantala flavescens,5380,5398,11.44,2,NO_ANNOT,,,Exact,0,"Pantala flavescens Fabricius, 1798",Pantala flavescens,4CGSL,1,Catalogue of Life,
25,Tramea basilaris,Tramea basilaris,5510,5526,11.29,2,NO_ANNOT,,,Exact,0,"Tramea basilaris Palisot de Beauvois, 1817",Tramea basilaris,57WVW,1,Catalogue of Life,
26,Libellula basilaris,Libellula basilaris,5537,5556,12.24,2,NO_ANNOT,,,Exact,0,Libellula basilaris,Libellula basilaris,84213,183,Sherborn Index Animalium,
27,Tramea,Tramea,5630,5636,4.05,1,NO_ANNOT,,,Exact,0,Tramea,Tramea,7YJ8,1,Catalogue of Life,
28,T. basilaris,T. basilaris,5863,5875,6.90,2,NO_ANNOT,,,NoMatch,,,,,,,,
29,Tramea continentalis,Tramea continentalis,8471,8491,11.70,2,NO_ANNOT,,,Exact,0,"Tramea continentalis Selys, 1878",Tramea continentalis,57WW6,1,Catalogue of Life,
30,T. limbata,T. limbata,9133,9143,7.21,2,NO_ANNOT,,,NoMatch,,,,,,,,
31,Tramea madagasearensis,Tramea madagasearensis,9198,9220,7.52,2,NO_ANNOT,,,PartialExact,0,Tramea,Tramea,7YJ8,1,Catalogue of Life,
32,T. limbata,T. limbata,9489,9499,7.21,2,NO_ANNOT,,,NoMatch,,,,,,,,
33,Orthetrum wrightii,Orthetrum wrightii,9997,10015,12.07,2,NO_ANNOT,,,Exact,0,"Orthetrum wrightii Selys, 1869",Orthetrum wrightii,141913812,164,BioLib.cz,
34,Pterostigma,Pterostigma,11180,11191,5.35,1,NO_ANNOT,,,Exact,0,Pterostigma Benth.,Pterostigma,5TFG4,1,Catalogue of Life,
35,Schizonyx luctifera,Schizonyx luctifera,11974,11993,11.39,2,NO_ANNOT,,,Exact,0,Schizonyx luctifera,Schizonyx luctifera,3854984,168,ION,
36,Zygonyx,Zygonyx,12001,12008,4.04,1,NO_ANNOT,,,Exact,0,Zygonyx,Zygonyx,8BDL,1,Catalogue of Life,
37,Diplacodes trivialis,Diplacodes trivialis,12352,12372,12.39,2,NO_ANNOT,,,Exact,0,"Diplacodes trivialis Rambur, 1842",Diplacodes trivialis,36GPY,1,Catalogue of Life,
38,Libellula trivialis,Libellula trivialis,12381,12400,12.31,2,NO_ANNOT,,,Exact,0,Libellula trivialis,Libellula trivialis,390150,183,Sherborn Index Animalium,
39,Trithemis,Trithemis,12433,12442,5.44,1,NO_ANNOT,,,Exact,0,Trithemis,Trithemis,82L9,1,Catalogue of Life,
40,Trithemis,Trithemis,12572,12581,5.44,1,NO_ANNOT,,,Exact,0,Trithemis,Trithemis,82L9,1,Catalogue of Life,
