Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,SMYNTHURUS.,Smynthurus,32,43,5.60,1,NO_ANNOT,,,Exact,0,"Smynthurus Folsom, JW, 1896",Smynthurus,GD6,1,Catalogue of Life,
1,"Smynthurus qnadrimaculata,",Smynthurus qnadrimaculata,63,89,8.88,2,NO_ANNOT,,,Fuzzy,1,"Smynthurus quadrimaculata Ryder, 1878",Smynthurus quadrimaculata,4XY5N,1,Catalogue of Life,
2,Gerv.,Gerv,745,750,0.47,1,NO_ANNOT,,,Exact,0,Gerv,Gerv,4339573,168,ION,
3,"P. ornafus,",P. ornafus,984,995,4.02,2,NO_ANNOT,,,NoMatch,,,,,,,,
4,"Nonionina,",Nonionina,2802,2812,4.13,1,NO_ANNOT,,,Exact,0,"Nonionina d'Orbigny, 1826",Nonionina,urn:lsid:irmng.org:taxname:1049189,181,IRMNG,
5,Hippa talpoidea^,Hippa talpoidea,3652,3668,9.99,2,NO_ANNOT,,,Exact,0,Hippa talpoidea (Say ),Hippa talpoidea,4044328,168,ION,
6,"Calaiyiagrostis arenaria,",Calaiyiagrostis arenaria,4502,4527,6.35,2,NO_ANNOT,,,NoMatch,,,,,,,,
7,Ocypoda arenaria^,Ocypoda arenaria,4558,4575,9.44,2,NO_ANNOT,,,Exact,0,Ocypoda arenaria (Catesby ),Ocypoda arenaria,4045806,168,ION,
8,"Lycosa scutulata,",Lycosa scutulata,5541,5558,10.60,2,NO_ANNOT,,,Exact,0,Lycosa scutulata,Lycosa scutulata,348742,183,Sherborn Index Animalium,
9,"Attus vitlatus,",Attus vitlatus,5968,5983,12.15,2,NO_ANNOT,,,Fuzzy,1,Attus vittatus,Attus vittatus,406742,183,Sherborn Index Animalium,
10,Hylobates^,Hylobates,11707,11717,3.38,1,NO_ANNOT,,,Exact,0,"Hylobates Illiger, 1811",Hylobates,5237,1,Catalogue of Life,
11,Sylvius,Sylvius,12436,12443,4.56,1,NO_ANNOT,,,Exact,0,Sylvius,Sylvius,375026,183,Sherborn Index Animalium,
12,Tetrarhynchus.,Tetrarhynchus,13196,13210,5.44,1,NO_ANNOT,,,Exact,0,"Tetrarhynchus Rudolphi, 1809",Tetrarhynchus,urn:lsid:irmng.org:taxname:1308667,181,IRMNG,
13,Tetrarhynchus tenuicaudatus.,Tetrarhynchus tenuicaudatus,14956,14984,13.51,2,NO_ANNOT,,,PartialExact,0,"Tetrarhynchus Rudolphi, 1809",Tetrarhynchus,urn:lsid:irmng.org:taxname:1308667,181,IRMNG,
14,Callima,Callima,25912,25919,3.87,1,NO_ANNOT,,,Exact,0,Callima,Callima,3FFF,1,Catalogue of Life,
15,Vulgaris.,Vulgaris,25920,25929,3.27,1,NO_ANNOT,,,Exact,0,Scutellaria ser. Vulgaris Briq.,Vulgaris,145904876,165,Tropicos,
16,"Ichneumon odiosus,",Ichneumon odiosus,27686,27704,5.85,2,NO_ANNOT,,,Exact,0,Ichneumon odiosus Cresson 1877,Ichneumon odiosus,134355,168,ION,
17,"Amblyteles,",Amblyteles,28670,28681,3.50,1,NO_ANNOT,,,Exact,0,Amblyteles,Amblyteles,TK9,1,Catalogue of Life,
18,Ichneumonides,Ichneumonides,28772,28785,5.54,1,NO_ANNOT,,,Exact,0,Ichneumonides,Ichneumonides,8543592,11,GBIF Backbone Taxonomy,
19,"Icliiieiimon neutralis,",Icliiieiimon neutralis,29014,29037,6.11,2,NO_ANNOT,,,NoMatch,,,,,,,,
20,"Ichneumon salvus,",Ichneumon salvus,29966,29983,8.76,2,NO_ANNOT,,,Exact,0,Ichneumon salvus,Ichneumon salvus,4100319,168,ION,
21,"Ichneumon indemnis,",Ichneumon indemnis,31036,31055,10.23,2,NO_ANNOT,,,Exact,0,Ichneumon indemnis,Ichneumon indemnis,4100306,168,ION,
22,"Ichneumon purpuripennis,",Ichneumon purpuripennis,32166,32190,10.74,2,NO_ANNOT,,,Exact,0,"Ichneumon purpuripennis Cresson, 1877",Ichneumon purpuripennis,6MS74,1,Catalogue of Life,
23,"Ichneumon cupitus,",Ichneumon cupitus,33078,33096,10.58,2,NO_ANNOT,,,Exact,0,"Ichneumon cupitus Cresson, 1877",Ichneumon cupitus,3P9BP,1,Catalogue of Life,
