Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,Kuhlia,Kuhlia,781,787,3.85,1,NO_ANNOT,,,Exact,0,Kuhlia Kunth,Kuhlia,5TBM4,1,Catalogue of Life,
1,Perca ciliata,Perca ciliata,842,855,7.78,2,NO_ANNOT,,,Exact,0,"Perca ciliata Cuvier, 1828",Perca ciliata,7742X,1,Catalogue of Life,
2,Centro'pomus rupestris,Centro�pomus rupestris,875,897,7.10,2,NO_ANNOT,,,Fuzzy,1,"Centropomus rupestris Lacepède, 1802",Centropomus rupestris,SB4X,1,Catalogue of Life,
3,Dules,Dules,926,931,2.48,1,NO_ANNOT,,,Exact,0,Dules,Dules,48PB,1,Catalogue of Life,
4,Centropomus rupestris,Centropomus rupestris,984,1005,12.85,2,NO_ANNOT,,,Exact,0,"Centropomus rupestris Lacepède, 1802",Centropomus rupestris,SB4X,1,Catalogue of Life,
5,Dules marginatus boninensis,Dules marginatus boninensis,1034,1061,16.39,3,SUBSP_NOV,,,Exact,0,"Dules marginatus boninensis Fowler, 1907",Dules marginatus boninensis,5GZSF,1,Catalogue of Life,
6,Dules marginatus boninensis,Dules marginatus boninensis,2311,2338,16.39,3,NO_ANNOT,,,Exact,0,"Dules marginatus boninensis Fowler, 1907",Dules marginatus boninensis,5GZSF,1,Catalogue of Life,
7,Dules marginatus,Dules marginatus,4887,4903,10.31,2,NO_ANNOT,,,Exact,0,"Dules marginatus Cuvier, 1829",Dules marginatus,3828K,1,Catalogue of Life,
8,Dules mato,Dules mato,5076,5086,5.08,2,NO_ANNOT,,,Exact,0,"Dules mato Lesson, 1831",Dules mato,3828L,1,Catalogue of Life,
9,Dules rupestris,Dules rupestris,5173,5188,9.71,2,NO_ANNOT,,,Exact,0,"Dules rupestris (Lacepède, 1802)",Dules rupestris,3828Q,1,Catalogue of Life,
10,BOULENGERINA,Boulengerina,5294,5306,4.66,1,NO_ANNOT,,,Exact,0,"Boulengerina Dollo, 1886",Boulengerina,urn:lsid:irmng.org:taxname:1198261,181,IRMNG,
11,Dules mato,Dules mato,5325,5335,5.08,2,NO_ANNOT,,,Exact,0,"Dules mato Lesson, 1831",Dules mato,3828L,1,Catalogue of Life,
12,Dules.,Dules,5387,5393,2.48,1,NO_ANNOT,,,Exact,0,Dules,Dules,48PB,1,Catalogue of Life,
13,Boulengerina,Boulengerina,5394,5406,4.66,1,NO_ANNOT,,,Exact,0,"Boulengerina Dollo, 1886",Boulengerina,urn:lsid:irmng.org:taxname:1198261,181,IRMNG,
14,Dules,Dules,5463,5468,2.48,1,NO_ANNOT,,,Exact,0,Dules,Dules,48PB,1,Catalogue of Life,
15,Dules mato,Dules mato,5535,5545,5.08,2,NO_ANNOT,,,Exact,0,"Dules mato Lesson, 1831",Dules mato,3828L,1,Catalogue of Life,
16,Dules malo,Dules malo,5649,5659,1.89,2,NO_ANNOT,,,Exact,0,"Dules malo Valenciennes, 1831",Dules malo,3828F,1,Catalogue of Life,
17,Kuhlia malo now,Kuhlia malo now,5712,5727,0.56,3,NO_ANNOT,,,PartialExact,0,"Kuhlia malo (Valenciennes, 1831)",Kuhlia malo,6NP2W,1,Catalogue of Life,
18,Dules mato.,Dules mato,5757,5768,5.08,2,NO_ANNOT,,,Exact,0,"Dules mato Lesson, 1831",Dules mato,3828L,1,Catalogue of Life,
19,Centrarchus,Centrarchus,5971,5982,5.11,1,NO_ANNOT,,,Exact,0,Centrarchus,Centrarchus,3K6Z,1,Catalogue of Life,
20,Cychla cenea,Cychla cenea,6033,6045,8.97,2,NO_ANNOT,,,PartialExact,0,"Cychla Bonaparte, 1850",Cychla,urn:lsid:irmng.org:taxname:1274534,181,IRMNG,
21,Bodianus riipestris,Bodianus riipestris,6074,6093,7.91,2,NO_ANNOT,,,PartialExact,0,Bodianus,Bodianus,62HFQ,1,Catalogue of Life,
22,Ambloplites,Ambloplites,6137,6148,3.67,1,NO_ANNOT,,,Exact,0,Ambloplites,Ambloplites,TF7,1,Catalogue of Life,
23,Eucentrarchus,Eucentrarchus,6173,6186,5.44,1,NO_ANNOT,,,Exact,0,"Eucentrarchus Gill, 1864",Eucentrarchus,urn:lsid:irmng.org:taxname:1145183,181,IRMNG,
24,Labrus irideus,Labrus irideus,6242,6256,11.28,2,NO_ANNOT,,,Exact,0,Labrus irideus Lacépède 1802,Labrus irideus,141072828,151,Catalog of Fishes,
25,Lahrus macropterus,Lahrus macropterus,6268,6286,12.11,2,NO_ANNOT,,,Fuzzy,1,"Labrus macropterus Lacepède, 1801",Labrus macropterus,3RL48,1,Catalogue of Life,
26,Micropterus,Micropterus,6421,6432,5.72,1,NO_ANNOT,,,Exact,0,"Micropterus Wagner, 1846",Micropterus,5SBN,1,Catalogue of Life,
27,Elassoma zonatum,Elassoma zonatum,6535,6551,11.98,2,NO_ANNOT,,,Exact,0,"Elassoma zonatum Jordan, 1877",Elassoma zonatum,3957F,1,Catalogue of Life,
