Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,Myodes.',Myodes,651,659,4.21,1,NO_ANNOT,,,Exact,0,"Myodes Pallas, 1811",Myodes,63CSH,1,Catalogue of Life,
1,Microtus,Microtus,860,868,5.28,1,NO_ANNOT,,,Exact,0,"Microtus Schrank, 1798",Microtus,5SL9,1,Catalogue of Life,
2,"Evotomys,",Evotomys,873,882,5.07,1,NO_ANNOT,,,Exact,0,"Evotomys Coues, 1874",Evotomys,62SY6,1,Catalogue of Life,
3,Aschizomys lemminus,Aschizomys lemminus,940,959,12.49,2,NO_ANNOT,,,Exact,0,Aschizomys lemminus G. S. Miller,Aschizomys lemminus,'1002158',184,ASM Mammal Diversity DB,
4,Evotomys,Evotomys,1081,1089,5.07,1,NO_ANNOT,,,Exact,0,"Evotomys Coues, 1874",Evotomys,62SY6,1,Catalogue of Life,
5,"Microtus,",Microtus,1119,1128,5.28,1,NO_ANNOT,,,Exact,0,"Microtus Schrank, 1798",Microtus,5SL9,1,Catalogue of Life,
6,ASCHIZOMYS,Aschizomys,1406,1416,5.41,1,NO_ANNOT,,,Exact,0,Aschizomys,Aschizomys,7Q789,1,Catalogue of Life,
7,Aschizomys lemminus,Aschizomys lemminus,1447,1466,12.49,2,SP_NOV,,,Exact,0,Aschizomys lemminus G. S. Miller,Aschizomys lemminus,'1002158',184,ASM Mammal Diversity DB,
8,Evotomys.,Evotomys,1584,1593,5.07,1,NO_ANNOT,,,Exact,0,"Evotomys Coues, 1874",Evotomys,62SY6,1,Catalogue of Life,
9,Evotomys,Evotomys,1646,1654,5.07,1,NO_ANNOT,,,Exact,0,"Evotomys Coues, 1874",Evotomys,62SY6,1,Catalogue of Life,
10,Microtus,Microtus,1716,1724,5.28,1,NO_ANNOT,,,Exact,0,"Microtus Schrank, 1798",Microtus,5SL9,1,Catalogue of Life,
11,Microtus),Microtus,1778,1787,5.28,1,NO_ANNOT,,,Exact,0,"Microtus Schrank, 1798",Microtus,5SL9,1,Catalogue of Life,
12,Evotomys,Evotomys,2150,2158,5.07,1,NO_ANNOT,,,Exact,0,"Evotomys Coues, 1874",Evotomys,62SY6,1,Catalogue of Life,
13,"Microtus,",Microtus,2163,2172,5.28,1,NO_ANNOT,,,Exact,0,"Microtus Schrank, 1798",Microtus,5SL9,1,Catalogue of Life,
14,Aschizomys,Aschizomys,2434,2444,5.41,1,NO_ANNOT,,,Exact,0,Aschizomys,Aschizomys,7Q789,1,Catalogue of Life,
15,Microtus,Microtus,2463,2471,5.28,1,NO_ANNOT,,,Exact,0,"Microtus Schrank, 1798",Microtus,5SL9,1,Catalogue of Life,
16,Aschizomys,Aschizomys,2502,2512,5.41,1,NO_ANNOT,,,Exact,0,Aschizomys,Aschizomys,7Q789,1,Catalogue of Life,
17,Eothenomys,Eothenomys,2527,2537,5.41,1,NO_ANNOT,,,Exact,0,"Eothenomys Miller, 1896",Eothenomys,4CMG,1,Catalogue of Life,
18,"Anteliomys,",Anteliomys,2544,2555,5.41,1,NO_ANNOT,,,Exact,0,"Anteliomys Miller, 1896",Anteliomys,X8T,1,Catalogue of Life,
19,Evotomys,Evotomys,2591,2599,5.07,1,NO_ANNOT,,,Exact,0,"Evotomys Coues, 1874",Evotomys,62SY6,1,Catalogue of Life,
20,Evotomys rufocanus.,Evotomys rufocanus,2670,2689,12.31,2,NO_ANNOT,,,Exact,0,Evotomys rufocanus,Evotomys rufocanus,gn_144601,186,MCZbase,
21,Microtus,Microtus,2740,2748,5.28,1,NO_ANNOT,,,Exact,0,"Microtus Schrank, 1798",Microtus,5SL9,1,Catalogue of Life,
22,"Evotomys,",Evotomys,2753,2762,5.07,1,NO_ANNOT,,,Exact,0,"Evotomys Coues, 1874",Evotomys,62SY6,1,Catalogue of Life,
23,Aschizomys lemminus,Aschizomys lemminus,3069,3088,12.49,2,SP_NOV,,,Exact,0,Aschizomys lemminus G. S. Miller,Aschizomys lemminus,'1002158',184,ASM Mammal Diversity DB,
24,Evotomys rufocanus,Evotomys rufocanus,3396,3414,12.31,2,NO_ANNOT,,,Exact,0,Evotomys rufocanus,Evotomys rufocanus,gn_144601,186,MCZbase,
25,"Evotomys,",Evotomys,3491,3500,5.07,1,NO_ANNOT,,,Exact,0,"Evotomys Coues, 1874",Evotomys,62SY6,1,Catalogue of Life,
26,Aschizomys,Aschizomys,3515,3525,5.41,1,NO_ANNOT,,,Exact,0,Aschizomys,Aschizomys,7Q789,1,Catalogue of Life,
27,"Evotomys alascensis,",Evotomys alascensis,6029,6049,12.69,2,NO_ANNOT,,,Exact,0,"Evotomys alascensis Miller, 1898",Evotomys alascensis,6HLLM,1,Catalogue of Life,
28,"E. alascensis,",E. alascensis,6121,6135,7.29,2,NO_ANNOT,,,NoMatch,,,,,,,,
29,Evotomys alascensis,Evotomys alascensis,6280,6299,12.69,2,NO_ANNOT,,,Exact,0,"Evotomys alascensis Miller, 1898",Evotomys alascensis,6HLLM,1,Catalogue of Life,
30,Evotomys alascensis.,Evotomys alascensis,6578,6598,12.69,2,NO_ANNOT,,,Exact,0,"Evotomys alascensis Miller, 1898",Evotomys alascensis,6HLLM,1,Catalogue of Life,
31,Evotomys alascensis,Evotomys alascensis,6684,6703,12.69,2,NO_ANNOT,,,Exact,0,"Evotomys alascensis Miller, 1898",Evotomys alascensis,6HLLM,1,Catalogue of Life,
