Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,ORTHOPTERA.,Orthoptera,38,49,5.31,1,NO_ANNOT,,,Exact,0,Orthoptera,Orthoptera,62294,1,Catalogue of Life,
1,Orthoptera.,Orthoptera,241,252,5.31,1,NO_ANNOT,,,Exact,0,Orthoptera,Orthoptera,62294,1,Catalogue of Life,
2,BLATTIDAE.,Blattidae,1117,1127,5.90,1,NO_ANNOT,,,Exact,0,Blattidae,Blattidae,78S,1,Catalogue of Life,
3,ECTOBIINAE.,Ectobiinae,1128,1139,3.77,1,NO_ANNOT,,,Exact,0,"Ectobiinae Chopard, 1951",Ectobiinae,34883,2,Wikispecies,
4,Anaplecta replicata,Anaplecta replicata,1140,1159,13.06,2,NO_ANNOT,,,Exact,0,"Anaplecta replicata Saussure & Zehntner, 1893",Anaplecta replicata,DFVW,1,Catalogue of Life,
5,Anaplecta replicata,Anaplecta replicata,1191,1210,13.06,2,NO_ANNOT,,,Exact,0,"Anaplecta replicata Saussure & Zehntner, 1893",Anaplecta replicata,DFVW,1,Catalogue of Life,
6,Anaplecta chrysoptera,Anaplecta chrysoptera,1490,1511,12.51,2,NO_ANNOT,,,Exact,0,"Anaplecta chrysoptera Shelford, 1906",Anaplecta chrysoptera,DFTN,1,Catalogue of Life,
7,Anaplecta chrysoptera,Anaplecta chrysoptera,1530,1551,12.51,2,NO_ANNOT,,,Exact,0,"Anaplecta chrysoptera Shelford, 1906",Anaplecta chrysoptera,DFTN,1,Catalogue of Life,
8,PSEUDOMOPINAE.,Pseudomopinae,2031,2045,4.22,1,NO_ANNOT,,,Exact,0,"Pseudomopinae Rehn, 1903",Pseudomopinae,141475420,164,BioLib.cz,
9,Ischnoptera amazonica,Ischnoptera amazonica,2046,2067,12.86,2,NO_ANNOT,,,Exact,0,"Ischnoptera amazonica Rehn, J. A. G., 1916",Ischnoptera amazonica,3Q5HN,1,Catalogue of Life,
10,Ischnoptera amazonica,Ischnoptera amazonica,2080,2101,12.86,2,NO_ANNOT,,,Exact,0,"Ischnoptera amazonica Rehn, J. A. G., 1916",Ischnoptera amazonica,3Q5HN,1,Catalogue of Life,
11,"Ceara,",Ceara,2253,2259,2.97,1,NO_ANNOT,,,Exact,0,"Ceara Ragonot, 1888",Ceara,urn:lsid:irmng.org:taxname:1374665,181,IRMNG,
12,Neoblattella conspersa,Neoblattella conspersa,2538,2560,12.79,2,NO_ANNOT,,,PartialExact,0,Neoblattella,Neoblattella,5YTD,1,Catalogue of Life,
13,Notolampra gibba,Notolampra gibba,3025,3041,7.80,2,NO_ANNOT,,,Exact,0,"Notolampra gibba (Thunberg, 1826)",Notolampra gibba,47WHG,1,Catalogue of Life,
14,Blntta gibha,Blntta gibha,3061,3073,1.39,2,NO_ANNOT,,,NoMatch,,,,,,,,
15,Phoraspis picta,Phoraspis picta,3410,3425,11.35,2,NO_ANNOT,,,Exact,0,"Phoraspis picta (Drury, 1782)",Phoraspis picta,4GR6F,1,Catalogue of Life,
16,Catharina.,Catharina,3554,3564,4.13,1,NO_ANNOT,,,Exact,0,"Catharina Dunker, 1882",Catharina,urn:lsid:irmng.org:taxname:1450051,181,IRMNG,
17,Epilampra fallax,Epilampra fallax,3589,3605,7.67,2,NO_ANNOT,,,Exact,0,"Epilampra fallax Saussure & Zehntner, 1893",Epilampra fallax,6G4RS,1,Catalogue of Life,
18,Epilampra fallax,Epilampra fallax,3635,3651,7.67,2,NO_ANNOT,,,Exact,0,"Epilampra fallax Saussure & Zehntner, 1893",Epilampra fallax,6G4RS,1,Catalogue of Life,
19,Catharina.,Catharina,3735,3745,4.13,1,NO_ANNOT,,,Exact,0,"Catharina Dunker, 1882",Catharina,urn:lsid:irmng.org:taxname:1450051,181,IRMNG,
20,Catharina.,Catharina,3761,3771,4.13,1,NO_ANNOT,,,Exact,0,"Catharina Dunker, 1882",Catharina,urn:lsid:irmng.org:taxname:1450051,181,IRMNG,
21,Serra,Serra,3809,3814,2.37,1,NO_ANNOT,,,Exact,0,Serra do Navio mammarenavirus ,Serra,4WWRQ,1,Catalogue of Life,
22,Epilampra imitatrix,Epilampra imitatrix,3909,3928,9.69,2,NO_ANNOT,,,Exact,0,"Epilampra imitatrix Saussure & Zehntner, 1893",Epilampra imitatrix,6G55P,1,Catalogue of Life,
23,Epilampra imitatrix,Epilampra imitatrix,3958,3977,9.69,2,NO_ANNOT,,,Exact,0,"Epilampra imitatrix Saussure & Zehntner, 1893",Epilampra imitatrix,6G55P,1,Catalogue of Life,
24,Epilampra latifrons,Epilampra latifrons,4471,4490,8.12,2,NO_ANNOT,,,Exact,0,"Epilampra latifrons Saussure & Zehntner, 1893",Epilampra latifrons,6FT5G,1,Catalogue of Life,
25,Epilampra latifrons,Epilampra latifrons,4520,4539,8.12,2,NO_ANNOT,,,Exact,0,"Epilampra latifrons Saussure & Zehntner, 1893",Epilampra latifrons,6FT5G,1,Catalogue of Life,
26,Epilampra atriventris,Epilampra atriventris,5388,5409,11.34,2,NO_ANNOT,,,Exact,0,"Epilampra atriventris Saussure, 1895",Epilampra atriventris,6G4SF,1,Catalogue of Life,
27,Catharina.,Catharina,5516,5526,4.13,1,NO_ANNOT,,,Exact,0,"Catharina Dunker, 1882",Catharina,urn:lsid:irmng.org:taxname:1450051,181,IRMNG,
28,PANCHLORINAE.,Panchlorinae,5909,5922,4.13,1,NO_ANNOT,,,Exact,0,Panchlorinae,Panchlorinae,34869,2,Wikispecies,
29,Panchlora prasina,Panchlora prasina,5923,5940,12.86,2,NO_ANNOT,,,Exact,0,"Panchlora prasina Burmeister, 1838",Panchlora prasina,4C9XM,1,Catalogue of Life,
30,Catharina.,Catharina,6141,6151,4.13,1,NO_ANNOT,,,Exact,0,"Catharina Dunker, 1882",Catharina,urn:lsid:irmng.org:taxname:1450051,181,IRMNG,
31,Catharina,Catharina,6296,6305,4.13,1,NO_ANNOT,,,Exact,0,"Catharina Dunker, 1882",Catharina,urn:lsid:irmng.org:taxname:1450051,181,IRMNG,
32,BLABERINAE.,Blaberinae,6389,6400,3.77,1,NO_ANNOT,,,Exact,0,"Blaberinae Brunner, 1865",Blaberinae,34860,2,Wikispecies,
33,Petasodes dominicana,Petasodes dominicana,6401,6421,12.14,2,NO_ANNOT,,,Exact,0,"Petasodes dominicana (Burmeister, 1838)",Petasodes dominicana,4FD38,1,Catalogue of Life,
34,Catharina.,Catharina,6541,6551,4.13,1,NO_ANNOT,,,Exact,0,"Catharina Dunker, 1882",Catharina,urn:lsid:irmng.org:taxname:1450051,181,IRMNG,
35,Monastria biguttata,Monastria biguttata,6676,6695,12.75,2,NO_ANNOT,,,Exact,0,"Monastria biguttata (Thunberg, 1826)",Monastria biguttata,442MV,1,Catalogue of Life,
36,Blatta biguttata,Blatta biguttata,6717,6733,12.05,2,NO_ANNOT,,,Exact,0,"Blatta biguttata Thunberg, 1826",Blatta biguttata,M32N,1,Catalogue of Life,
37,"Macacos,",Macacos,6892,6900,3.87,1,NO_ANNOT,,,NoMatch,,,,,,,,
38,Whether similis,Whether similis,8007,8022,0.43,2,NO_ANNOT,,,NoMatch,,,,,,,,
39,Monastria cassidea,Monastria cassidea,8709,8727,11.07,2,NO_ANNOT,,,PartialExact,0,Monastria,Monastria,63BQ7,1,Catalogue of Life,
40,Blatta cassidea,Blatta cassidea,8749,8764,10.37,2,NO_ANNOT,,,Exact,0,"Blatta cassidea Eschscholtz, 1822",Blatta cassidea,M33C,1,Catalogue of Life,
41,"Catharina,",Catharina,8808,8818,4.13,1,NO_ANNOT,,,Exact,0,"Catharina Dunker, 1882",Catharina,urn:lsid:irmng.org:taxname:1450051,181,IRMNG,
42,"Theresopolis,",Theresopolis,8828,8841,4.82,1,NO_ANNOT,,,Exact,0,Theresopolis,Theresopolis,urn:lsid:irmng.org:taxname:1457493,181,IRMNG,
43,Catharina.,Catharina,8857,8867,4.13,1,NO_ANNOT,,,Exact,0,"Catharina Dunker, 1882",Catharina,urn:lsid:irmng.org:taxname:1450051,181,IRMNG,
44,"Monastria,",Monastria,8971,8981,4.85,1,NO_ANNOT,,,Exact,0,Monastria,Monastria,63BQ7,1,Catalogue of Life,
45,"M. higuttata,",M. higuttata,9036,9049,7.57,2,NO_ANNOT,,,NoMatch,,,,,,,,
