Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
THE	the	DET	DT	det	DISTRIBUTION		True	False	True
DISTRIBUTION	distribution	NOUN	NN	ROOT	DISTRIBUTION		True	False	False
OF	of	ADP	IN	prep	DISTRIBUTION		True	False	True
THE	the	DET	DT	det	MARKS		True	False	True
COLOR	color	NOUN	NN	compound	MARKS		True	False	False
-	-	PUNCT	HYPH	punct	MARKS		False	True	False
MARKS	mark	NOUN	NNS	pobj	OF		True	False	False
OF	of	ADP	IN	prep	MARKS		True	False	True
THE	the	DET	DT	det	MAMMALIA.^		True	False	True
MAMMALIA.^	MAMMALIA.^	PROPN	NNP	pobj	OF		False	False	False
BY	by	ADP	IN	prep	DISTRIBUTION		True	False	True
HARRISON	HARRISON	PROPN	NNP	compound	AELEN	PERSON	True	False	False
AELEN	AELEN	PROPN	NNP	pobj	BY	PERSON	True	False	False
,	,	PUNCT	,	punct	AELEN		False	True	False
M.	M.	PROPN	NNP	compound	D.		False	False	False
D.	D.	PROPN	NNP	appos	AELEN		False	False	False
The	the	DET	DT	det	variations		True	False	True
variations	variation	NOUN	NNS	nsubj	are		True	False	False
in	in	ADP	IN	prep	variations		True	False	True
the	the	DET	DT	det	colors		True	False	True
colors	color	NOUN	NNS	pobj	in		True	False	False
of	of	ADP	IN	prep	colors		True	False	True
the	the	DET	DT	det	hair		True	False	True
hair	hair	NOUN	NN	pobj	of		True	False	False
and	and	CCONJ	CC	cc	hair		True	False	True
the	the	DET	DT	det	skin		True	False	True
skin	skin	NOUN	NN	conj	hair		True	False	False
are	be	AUX	VBP	ROOT	are		True	False	True
of	of	ADP	IN	prep	are		True	False	True
a	a	DET	DT	det	character		True	False	True
character	character	NOUN	NN	pobj	of		True	False	False
and	and	CCONJ	CC	cc	character		True	False	True
importance	importance	NOUN	NN	conj	character		True	False	False
^vhich	^vhich	X	XX	dep	warrant		False	False	False
warrant	warrant	VERB	VBP	dep	are		True	False	False
a	a	DET	DT	det	study		True	False	True
systematic	systematic	ADJ	JJ	amod	study		True	False	False
study	study	NOUN	NN	dobj	warrant		True	False	False
.	.	PUNCT	.	punct	are		False	True	False
"
"	"
"	SPACE	_SP	punct	stated		False	False	False
I	I	PRON	PRP	nsubj	ventured		True	False	True
have	have	AUX	VBP	aux	ventured		True	False	True
ventured	venture	VERB	VBN	ccomp	stated		True	False	False
to	to	PART	TO	aux	fornuilate		True	False	True
fornuilate	fornuilate	VERB	VB	advcl	ventured		True	False	False
my	my	PRON	PRP$	poss	impressions		True	False	True
impressions	impression	NOUN	NNS	dobj	fornuilate		True	False	False
on	on	ADP	IN	prep	impressions		True	False	True
this	this	DET	DT	det	subject		True	False	True
subject	subject	NOUN	NN	pobj	on		True	False	False
,	,	PUNCT	,	punct	fornuilate		False	True	False
and	and	CCONJ	CC	cc	ventured		True	False	True
-wliile	-wliile	X	XX	dep	departing		False	False	False
departing	depart	VERB	VBG	conj	ventured		True	False	False
in	in	ADP	IN	prep	departing		True	False	True
some	some	DET	DT	det	degree		True	False	True
degree	degree	NOUN	NN	pobj	in		True	False	False
from	from	ADP	IN	prep	departing		True	False	True
the	the	DET	DT	det	directions.of		True	False	True
directions.of	directions.of	NOUN	NNS	pobj	from		False	False	False
approach	approach	NOUN	NN	conj	ventured		True	False	False
which	which	DET	WDT	dobj	developed		True	False	True
zoologists	zoologist	NOUN	NNS	nsubj	developed		True	False	False
have	have	AUX	VBP	aux	developed		True	False	True
developed	develop	VERB	VBN	relcl	approach		True	False	False
,	,	PUNCT	,	punct	stated		False	True	False
I	I	PRON	PRP	nsubj	stated		True	False	True
have	have	AUX	VBP	aux	stated		True	False	True
not	not	PART	RB	neg	stated		True	False	True
I	I	PRON	PRP	nsubj	trust		True	False	True
trust	trust	VERB	VBP	parataxis	stated		True	False	False
,	,	PUNCT	,	punct	stated		False	True	False
stated	state	VERB	VBN	ROOT	stated		True	False	False
the	the	DET	DT	det	case		True	False	True
case	case	NOUN	NN	dobj	stated		True	False	False
without	without	ADP	IN	prep	stated		True	False	True
due	due	ADJ	JJ	amod	regard		True	False	True
regard	regard	NOUN	NN	pobj	without		True	False	False
to	to	ADP	IN	prep	regard		True	False	True
the	the	DET	DT	det	views		True	False	True
views	view	NOUN	NNS	pobj	to		True	False	False
of	of	ADP	IN	prep	views		True	False	True
others	other	NOUN	NNS	pobj	of		True	False	True
on	on	ADP	IN	prep	views		True	False	True
this	this	DET	DT	det	phase		True	False	True
perplexing	perplexing	ADJ	JJ	amod	phase		True	False	False
phase	phase	NOUN	NN	pobj	on		True	False	False
of	of	ADP	IN	prep	phase		True	False	True
observation	observation	NOUN	NN	pobj	of		True	False	False
.	.	PUNCT	.	punct	stated		False	True	False
"
"	"
"	SPACE	_SP	punct	been		False	False	False
My	my	PRON	PRP$	poss	object		True	False	True
main	main	ADJ	JJ	amod	object		True	False	False
