Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
34,Discus labialis sine,Discus labialis sine,30104,30124,4.76,3,NO_ANNOT,,,PartialExact,0,"Discus Fitzinger, 1833",Discus,7NX6C,1,Catalogue of Life,
35,Ingluvies buccalis,Ingluvies buccalis,30135,30153,2.94,2,NO_ANNOT,,,NoMatch,,,,,,,,
36,Goniodoris,Goniodoris,30996,31006,5.22,1,NO_ANNOT,,,Exact,0,"Goniodoris Forbes & Goodsir, 1839",Goniodoris,7P44N,1,Catalogue of Life,
37,Ancula,Ancula,31206,31212,4.29,1,NO_ANNOT,,,Exact,0,"Ancula Lovén, 1846",Ancula,7NP37,1,Catalogue of Life,
38,Ak.␤lulescens,Ak. lulescens,33169,33182,6.10,2,SP_NOV,,,NoMatch,,,,,,,,
39,Pacificum.,Pacificum,33204,33214,4.08,1,NO_ANNOT,,,Exact,0,Solanum ser. Pacificum Whalen,Pacificum,44633-1,167,IPNI,
40,Ak.␤lutescens,Ak. lutescens,33218,33231,6.10,2,SP_NOV,,,NoMatch,,,,,,,,
41,Color lutescens.,Color lutescens,33323,33339,1.14,2,NO_ANNOT,,,NoMatch,,,,,,,,
42,Pacificum,Pacificum,33357,33366,4.08,1,NO_ANNOT,,,Exact,0,Solanum ser. Pacificum Whalen,Pacificum,44633-1,167,IPNI,
43,Ac.␤pilosa,Ac. pilosa,36541,36551,6.49,2,NO_ANNOT,,,NoMatch,,,,,,,,
44,Kyska,Kyska,43439,43444,1.19,1,NO_ANNOT,,,Exact,0,"Kyska Shoemaker, 1964",Kyska,7P7YR,1,Catalogue of Life,
45,LAMELLIDORIS,Lamellidoris,45199,45211,5.58,1,NO_ANNOT,,,Exact,0,"Lamellidoris Adler and Hancock, 1855",Lamellidoris,78379,3,ITIS,
46,Lamellidoris,Lamellidoris,45230,45242,5.58,1,NO_ANNOT,,,Exact,0,"Lamellidoris Adler and Hancock, 1855",Lamellidoris,78379,3,ITIS,
47,Lamellidoris,Lamellidoris,45303,45315,5.58,1,NO_ANNOT,,,Exact,0,"Lamellidoris Adler and Hancock, 1855",Lamellidoris,78379,3,ITIS,
48,Lamellidoris,Lamellidoris,45404,45416,5.58,1,NO_ANNOT,,,Exact,0,"Lamellidoris Adler and Hancock, 1855",Lamellidoris,78379,3,ITIS,
49,Caput latum semilunare,Caput latum semilunare,45633,45655,5.35,3,NO_ANNOT,,,NoMatch,,,,,,,,
50,Cuticula apertura␤oralis,Cuticula apertura oralis,45762,45786,4.43,3,NO_ANNOT,,,NoMatch,,,,,,,,
51,Ingluvies buccalis suctoria,Ingluvies buccalis suctoria,46010,46037,7.49,3,NO_ANNOT,,,NoMatch,,,,,,,,
52,Lamellidoris,Lamellidoris,46151,46163,5.58,1,NO_ANNOT,,,Exact,0,"Lamellidoris Adler and Hancock, 1855",Lamellidoris,78379,3,ITIS,
53,D. bilamellata,D. bilamellata,46536,46550,7.99,2,NO_ANNOT,,,NoMatch,,,,,,,,
54,Lamellidoris,Lamellidoris,47711,47723,5.58,1,NO_ANNOT,,,Exact,0,"Lamellidoris Adler and Hancock, 1855",Lamellidoris,78379,3,ITIS,
55,D. pusilla,D. pusilla,47821,47831,6.42,2,NO_ANNOT,,,NoMatch,,,,,,,,
56,Onchidoris,Onchidoris,47936,47946,5.22,1,NO_ANNOT,,,Exact,0,"Onchidoris Blainville, 1816",Onchidoris,7PB8G,1,Catalogue of Life,
57,Linguella,Linguella,48582,48591,6.20,1,NO_ANNOT,,,Exact,0,Linguella D.L.Jones & M.A.Clem.,Linguella,20012242-1,167,IPNI,
58,Linguella,Linguella,48662,48671,6.20,1,NO_ANNOT,,,Exact,0,Linguella D.L.Jones & M.A.Clem.,Linguella,20012242-1,167,IPNI,
59,Sancara,Sancara,48696,48703,3.40,1,NO_ANNOT,,,Exact,0,"Sancara Bergh, 1861",Sancara,urn:lsid:marinespecies.org:taxname:597096,9,WoRMS,
60,Lam.␤bilamellata,Lam. bilamellata,50451,50467,7.99,2,NO_ANNOT,,,NoMatch,,,,,,,,
61,L. bilamellata,L. bilamellata,50555,50569,7.99,2,NO_ANNOT,,,NoMatch,,,,,,,,
62,L. diaphana,L. diaphana,50570,50581,6.60,2,NO_ANNOT,,,NoMatch,,,,,,,,
63,L. inconspicua,L. inconspicua,50582,50596,5.68,2,NO_ANNOT,,,NoMatch,,,,,,,,
64,L. aspera,L. aspera,50597,50606,5.95,2,NO_ANNOT,,,NoMatch,,,,,,,,
65,L. pusilla,L. pusilla,50619,50629,6.42,2,NO_ANNOT,,,NoMatch,,,,,,,,
66,Z. muricata,Z. muricata,50699,50710,7.41,2,NO_ANNOT,,,NoMatch,,,,,,,,
67,2L. varians,L. varians,51255,51266,4.85,2,SP_NOV,,,NoMatch,,,,,,,,
68,L. muricata,L. muricata,51334,51345,7.41,2,NO_ANNOT,,,NoMatch,,,,,,,,
69,L. diaphana,L. diaphana,51375,51386,6.60,2,NO_ANNOT,,,NoMatch,,,,,,,,
70,B. diaphana,B. diaphana,51413,51424,6.60,2,NO_ANNOT,,,NoMatch,,,,,,,,
71,L. aspera,L. aspera,51499,51508,5.95,2,NO_ANNOT,,,NoMatch,,,,,,,,
72,D. aspera,D. aspera,51531,51540,5.95,2,NO_ANNOT,,,NoMatch,,,,,,,,
73,L. sparsa,L. sparsa,51671,51680,5.09,2,NO_ANNOT,,,NoMatch,,,,,,,,
74,D. sparsa,D. sparsa,51703,51712,5.09,2,NO_ANNOT,,,NoMatch,,,,,,,,
75,Villiersia scutigera,Villiersia scutigera,51904,51924,11.16,2,NO_ANNOT,,,Exact,0,"Villiersia scutigera d'Orbigny, 1837",Villiersia scutigera,urn:lsid:marinespecies.org:taxname:597127,9,WoRMS,
76,D. ohlonga,D. ohlonga,52142,52152,5.20,2,NO_ANNOT,,,NoMatch,,,,,,,,
77,L. pusilla,L. pusilla,52232,52242,6.42,2,NO_ANNOT,,,NoMatch,,,,,,,,
78,D. pusilla,D. pusilla,52265,52275,6.42,2,NO_ANNOT,,,NoMatch,,,,,,,,
79,L. luteocincta,L. luteocincta,52360,52374,6.92,2,NO_ANNOT,,,NoMatch,,,,,,,,
80,L.␤␤ulidiana,L. ulidiana,52401,52413,6.60,2,NO_ANNOT,,,NoMatch,,,,,,,,
81,D. ulidiana,D. ulidiana,52435,52446,6.60,2,NO_ANNOT,,,NoMatch,,,,,,,,
82,D. ulidiana,D. ulidiana,52485,52496,6.60,2,NO_ANNOT,,,NoMatch,,,,,,,,
83,L.␤␤tenella,L. tenella,52551,52562,6.42,2,NO_ANNOT,,,NoMatch,,,,,,,,
84,D. tenella,D. tenella,52584,52594,6.42,2,NO_ANNOT,,,NoMatch,,,,,,,,
85,Z.␤pallida,Z. pallida,52722,52732,6.33,2,NO_ANNOT,,,NoMatch,,,,,,,,
86,D. muricata,D. muricata,52932,52943,7.41,2,NO_ANNOT,,,NoMatch,,,,,,,,
87,L.␤␤diademata,L. diademata,53139,53152,7.57,2,NO_ANNOT,,,NoMatch,,,,,,,,
88,D. diademata,D. diademata,53170,53182,7.57,2,NO_ANNOT,,,NoMatch,,,,,,,,
89,L.␤␤grisea,L. grisea,53238,53248,5.21,2,NO_ANNOT,,,NoMatch,,,,,,,,
90,B. derelicta,B. derelicta,53350,53362,6.49,2,NO_ANNOT,,,NoMatch,,,,,,,,
91,Onchidoris tuberculatus,Onchidoris tuberculatus,53453,53476,13.27,2,NO_ANNOT,,,Exact,0,"Onchidoris tuberculatus Hutton, 1873",Onchidoris tuberculatus,49FTK,1,Catalogue of Life,
92,L.␤␤eubalia,L. eubalia,53513,53524,6.53,2,NO_ANNOT,,,NoMatch,,,,,,,,
93,Doris eubalia,Doris eubalia,53546,53559,9.69,2,NO_ANNOT,,,Exact,0,"Doris eubalia Fischer P., 1872",Doris eubalia,6DGMY,1,Catalogue of Life,
94,L. bilamellata,L. bilamellata,53600,53614,7.99,2,NO_ANNOT,,,NoMatch,,,,,,,,
95,Color albidoflavescens maculis,Color albidoflavescens maculis,53666,53696,3.87,3,NO_ANNOT,,,NoMatch,,,,,,,,
96,L. hystricina,L. hystricina,57246,57259,6.93,2,NO_ANNOT,,,NoMatch,,,,,,,,
97,Crustacea.,Crustacea,60831,60841,4.98,1,NO_ANNOT,,,Exact,0,"Crustacea Brünnich, 1772",Crustacea,83677,3,ITIS,
98,L. varians,L. varians,65806,65816,4.85,2,NO_ANNOT,,,NoMatch,,,,,,,,
99,L. varians,L. varians,65858,65868,4.85,2,NO_ANNOT,,,NoMatch,,,,,,,,
100,Kyska.,Kyska,66055,66061,1.19,1,NO_ANNOT,,,Exact,0,"Kyska Shoemaker, 1964",Kyska,7P7YR,1,Catalogue of Life,
101,Kyska,Kyska,66127,66132,1.19,1,NO_ANNOT,,,Exact,0,"Kyska Shoemaker, 1964",Kyska,7P7YR,1,Catalogue of Life,
102,L. hystricina.,L. hystricina,66691,66705,6.93,2,NO_ANNOT,,,NoMatch,,,,,,,,
103,L. hystricina,L. hystricina,66960,66973,6.93,2,NO_ANNOT,,,NoMatch,,,,,,,,
104,L. hystricina,L. hystricina,67099,67112,6.93,2,NO_ANNOT,,,NoMatch,,,,,,,,
105,L. hystricina.,L. hystricina,67256,67270,6.93,2,NO_ANNOT,,,NoMatch,,,,,,,,
106,D. liturata.,D. liturata,67619,67631,7.41,2,NO_ANNOT,,,NoMatch,,,,,,,,
107,N. genitalis.,N. genitalis,67982,67995,6.97,2,NO_ANNOT,,,NoMatch,,,,,,,,
108,L. hystricina,L. hystricina,68124,68137,6.93,2,NO_ANNOT,,,NoMatch,,,,,,,,
109,L. hystricina.,L. hystricina,68795,68809,6.93,2,NO_ANNOT,,,NoMatch,,,,,,,,
110,L. hystricina,L. hystricina,69577,69590,6.93,2,NO_ANNOT,,,NoMatch,,,,,,,,
111,L. echinata.,L. echinata,71149,71161,7.41,2,NO_ANNOT,,,NoMatch,,,,,,,,
112,L. varians,L. varians,71204,71214,4.85,2,NO_ANNOT,,,NoMatch,,,,,,,,
113,Lamellidoris,Lamellidoris,71280,71292,5.58,1,NO_ANNOT,,,Exact,0,"Lamellidoris Adler and Hancock, 1855",Lamellidoris,78379,3,ITIS,
114,Kyska,Kyska,72167,72172,1.19,1,NO_ANNOT,,,Exact,0,"Kyska Shoemaker, 1964",Kyska,7P7YR,1,Catalogue of Life,
115,L. hystricina,L. hystricina,73136,73149,6.93,2,NO_ANNOT,,,NoMatch,,,,,,,,
116,L. hystricina,L. hystricina,73157,73170,6.93,2,NO_ANNOT,,,NoMatch,,,,,,,,
117,Color cocrulescens.,Color cocrulescens,73234,73253,1.46,2,NO_ANNOT,,,NoMatch,,,,,,,,
118,Pacificum insula,Pacificum insula,73341,73357,6.95,2,NO_ANNOT,,,PartialExact,0,Solanum ser. Pacificum Whalen,Pacificum,44633-1,167,IPNI,
119,Kyska.,Kyska,73358,73364,1.19,1,NO_ANNOT,,,Exact,0,"Kyska Shoemaker, 1964",Kyska,7P7YR,1,Catalogue of Life,
120,Kyska,Kyska,73415,73420,1.19,1,NO_ANNOT,,,Exact,0,"Kyska Shoemaker, 1964",Kyska,7P7YR,1,Catalogue of Life,
121,Caprella,Caprella,77212,77220,6.03,1,NO_ANNOT,,,Exact,0,"Caprella Lamarck, 1801",Caprella,7NRTQ,1,Catalogue of Life,
122,L. muricata,L. muricata,78471,78482,7.41,2,NO_ANNOT,,,NoMatch,,,,,,,,
123,Doris muricata,Doris muricata,78529,78543,10.57,2,NO_ANNOT,,,Exact,0,"Doris muricata O. F. Müller, 1776",Doris muricata,37DHN,1,Catalogue of Life,
124,Doris muricata,Doris muricata,78609,78623,10.57,2,NO_ANNOT,,,Exact,0,"Doris muricata O. F. Müller, 1776",Doris muricata,37DHN,1,Catalogue of Life,
125,Dorii muricata,Dorii muricata,78679,78693,4.16,2,NO_ANNOT,,,Fuzzy,1,"Doris muricata O. F. Müller, 1776",Doris muricata,37DHN,1,Catalogue of Life,
126,Lamellidoris muricata,Lamellidoris muricata,78771,78792,13.32,2,NO_ANNOT,,,Exact,0,"Lamellidoris muricata (O. F. Müller, 1776)",Lamellidoris muricata,6NVSS,1,Catalogue of Life,
127,Color flavidus vel,Color flavidus vel,78865,78883,,3,NO_ANNOT,,,NoMatch,,,,,,,,
128,Doris muricata,Doris muricata,79042,79056,10.57,2,NO_ANNOT,,,Exact,0,"Doris muricata O. F. Müller, 1776",Doris muricata,37DHN,1,Catalogue of Life,
129,D. muricata,D. muricata,79527,79538,7.41,2,NO_ANNOT,,,NoMatch,,,,,,,,
130,D. muricata,D. muricata,84249,84260,7.41,2,NO_ANNOT,,,NoMatch,,,,,,,,
131,D. diaphana,D. diaphana,84273,84284,6.60,2,NO_ANNOT,,,NoMatch,,,,,,,,
132,D. muricata,D. muricata,84297,84308,7.41,2,NO_ANNOT,,,NoMatch,,,,,,,,
133,L. hystricina,L. hystricina,85732,85745,6.93,2,NO_ANNOT,,,NoMatch,,,,,,,,
134,L. varians,L. varians,85750,85760,4.85,2,NO_ANNOT,,,NoMatch,,,,,,,,
135,Lamellidoris muricata,Lamellidoris muricata,85948,85969,13.32,2,NO_ANNOT,,,Exact,0,"Lamellidoris muricata (O. F. Müller, 1776)",Lamellidoris muricata,6NVSS,1,Catalogue of Life,
136,ADALARIA,Adalaria,85987,85995,4.68,1,NO_ANNOT,,,Exact,0,"Adalaria Bergh, 1878",Adalaria,7NMVP,1,Catalogue of Life,
137,Adalaria,Adalaria,86003,86011,4.68,1,NO_ANNOT,,,Exact,0,"Adalaria Bergh, 1878",Adalaria,7NMVP,1,Catalogue of Life,
138,Adalaria,Adalaria,86084,86092,4.68,1,NO_ANNOT,,,Exact,0,"Adalaria Bergh, 1878",Adalaria,7NMVP,1,Catalogue of Life,
139,Lamellidoridibus latum semilunare,Lamellidoridibus latum semilunare,86341,86374,9.84,3,NO_ANNOT,,,NoMatch,,,,,,,,
140,Discus labialis,Discus labialis,86499,86514,7.12,2,NO_ANNOT,,,PartialExact,0,"Discus Fitzinger, 1833",Discus,7NX6C,1,Catalogue of Life,
141,Ingluvies buccalis,Ingluvies buccalis,86855,86873,2.94,2,NO_ANNOT,,,NoMatch,,,,,,,,
142,D. proxima,D. proxima,87015,87025,6.02,2,NO_ANNOT,,,NoMatch,,,,,,,,
143,Ad.␤proxima,Ad. proxima,88486,88497,6.02,2,NO_ANNOT,,,NoMatch,,,,,,,,
144,Atlanticus,Atlanticus,88512,88522,6.34,1,NO_ANNOT,,,Exact,0,Atlanticus,Atlanticus,354N,1,Catalogue of Life,
145,Ad.␤pacifica,Ad. pacifica,88533,88545,6.93,2,SP_NOV,,,NoMatch,,,,,,,,
146,Ad.␤virescens,Ad. virescens,88572,88585,6.10,2,SP_NOV,,,NoMatch,,,,,,,,
147,Adalaria proxima,Adalaria proxima,88692,88708,11.03,2,NO_ANNOT,,,Exact,0,"Adalaria proxima (Alder & Hancock, 1854)",Adalaria proxima,9WZC,1,Catalogue of Life,
148,Doris proxima,Doris proxima,88745,88758,9.18,2,NO_ANNOT,,,Exact,0,"Doris proxima Alder & Hancock, 1854",Doris proxima,37DKC,1,Catalogue of Life,
149,Doris proxima,Doris proxima,88851,88864,9.18,2,NO_ANNOT,,,Exact,0,"Doris proxima Alder & Hancock, 1854",Doris proxima,37DKC,1,Catalogue of Life,
150,Color flavus vel,Color flavus vel,88991,89007,,3,NO_ANNOT,,,NoMatch,,,,,,,,
151,Ad.␤pacijica,Ad. pacijica,89618,89630,6.93,2,NO_ANNOT,,,NoMatch,,,,,,,,
152,Ad.␤pacifica,Ad. pacifica,90185,90197,6.93,2,NO_ANNOT,,,NoMatch,,,,,,,,
153,Ad.␤pacifica.,Ad. pacifica,90956,90969,6.93,2,NO_ANNOT,,,NoMatch,,,,,,,,
154,Ad.␤pacifica.,Ad. pacifica,91269,91282,6.93,2,NO_ANNOT,,,NoMatch,,,,,,,,
155,Adalaria paciflca,Adalaria paciflca,92222,92239,9.63,2,SP_NOV,,,Fuzzy,1,"Adalaria pacifica Bergh, 1880",Adalaria pacifica,9WZB,1,Catalogue of Life,
156,Color lutescens.,Color lutescens,92299,92315,1.14,2,NO_ANNOT,,,NoMatch,,,,,,,,
157,Pacificum,Pacificum,92390,92399,4.08,1,NO_ANNOT,,,Exact,0,Solanum ser. Pacificum Whalen,Pacificum,44633-1,167,IPNI,
158,Doris proxima,Doris proxima,95301,95314,9.18,2,NO_ANNOT,,,Exact,0,"Doris proxima Alder & Hancock, 1854",Doris proxima,37DKC,1,Catalogue of Life,
159,Ad.␤proxima,Ad. proxima,99105,99116,6.02,2,NO_ANNOT,,,NoMatch,,,,,,,,
160,Adalaria,Adalaria,99170,99178,4.68,1,SP_NOV,,,Exact,0,"Adalaria Bergh, 1878",Adalaria,7NMVP,1,Catalogue of Life,
161,Color virescens.,Color virescens,99217,99233,1.14,2,NO_ANNOT,,,NoMatch,,,,,,,,
162,Adalaria albopapillosa,Adalaria albopapillosa,103627,103649,12.50,2,NO_ANNOT,,,Exact,0,"Adalaria albopapillosa Bergh, 1880",Adalaria albopapillosa,9WZ4,1,Catalogue of Life,
163,Alderia ␤␤albopapillosa,Alderia albopapillosa,103686,103709,12.25,2,NO_ANNOT,,,Exact,0,Alderia albopapillosa Dall 1872,Alderia albopapillosa,4175707,168,ION,
164,Color pallide flavescens,Color pallide flavescens,103757,103781,4.32,3,NO_ANNOT,,,NoMatch,,,,,,,,
165,Pacificum,Pacificum,103873,103882,4.08,1,NO_ANNOT,,,Exact,0,Solanum ser. Pacificum Whalen,Pacificum,44633-1,167,IPNI,
166,Archidoris,Archidoris,103980,103990,5.22,1,NO_ANNOT,,,Exact,0,"Archidoris Bergh, 1878",Archidoris,515807,2,Wikispecies,
167,Hermissenda,Hermissenda,104022,104033,4.82,1,NO_ANNOT,,,Exact,0,"Hermissenda Bergh, 1879",Hermissenda,7P53P,1,Catalogue of Life,
168,Adalaria,Adalaria,108277,108285,4.68,1,NO_ANNOT,,,Exact,0,"Adalaria Bergh, 1878",Adalaria,7NMVP,1,Catalogue of Life,
169,Doris muricata,Doris muricata,108326,108340,10.57,2,NO_ANNOT,,,Exact,0,"Doris muricata O. F. Müller, 1776",Doris muricata,37DHN,1,Catalogue of Life,
170,Lamellidoris,Lamellidoris,108490,108502,5.58,1,NO_ANNOT,,,Exact,0,"Lamellidoris Adler and Hancock, 1855",Lamellidoris,78379,3,ITIS,
171,Lamellidoris muricata,Lamellidoris muricata,108630,108651,13.32,2,NO_ANNOT,,,Exact,0,"Lamellidoris muricata (O. F. Müller, 1776)",Lamellidoris muricata,6NVSS,1,Catalogue of Life,
172,Faunula,Faunula,108676,108683,4.59,1,NO_ANNOT,,,Exact,0,Faunula,Faunula,4JLD,1,Catalogue of Life,
173,Doris muricata,Doris muricata,108748,108762,10.57,2,NO_ANNOT,,,Exact,0,"Doris muricata O. F. Müller, 1776",Doris muricata,37DHN,1,Catalogue of Life,
174,Doris muricata,Doris muricata,108806,108820,10.57,2,NO_ANNOT,,,Exact,0,"Doris muricata O. F. Müller, 1776",Doris muricata,37DHN,1,Catalogue of Life,
175,Doris muricata,Doris muricata,109208,109222,10.57,2,NO_ANNOT,,,Exact,0,"Doris muricata O. F. Müller, 1776",Doris muricata,37DHN,1,Catalogue of Life,
176,L. muricata,L. muricata,109282,109293,7.41,2,NO_ANNOT,,,NoMatch,,,,,,,,
177,D. muricata,D. muricata,109530,109541,7.41,2,NO_ANNOT,,,NoMatch,,,,,,,,
178,Lamellidoris,Lamellidoris,109553,109565,5.58,1,NO_ANNOT,,,Exact,0,"Lamellidoris Adler and Hancock, 1855",Lamellidoris,78379,3,ITIS,
179,D. muricata,D. muricata,109882,109893,7.41,2,NO_ANNOT,,,NoMatch,,,,,,,,
180,D. liturata,D. liturata,109913,109924,7.41,2,NO_ANNOT,,,NoMatch,,,,,,,,
181,Lamellidoris bilamellata,Lamellidoris bilamellata,109966,109990,13.91,2,NO_ANNOT,,,Exact,0,"Lamellidoris bilamellata (Linnaeus, 1767)",Lamellidoris bilamellata,3RZ37,1,Catalogue of Life,
182,Faunula,Faunula,110049,110056,4.59,1,NO_ANNOT,,,Exact,0,Faunula,Faunula,4JLD,1,Catalogue of Life,
183,Adalaria.,Adalaria,110208,110217,4.68,1,NO_ANNOT,,,Exact,0,"Adalaria Bergh, 1878",Adalaria,7NMVP,1,Catalogue of Life,
184,Nudibranchiata,Nudibranchiata,110280,110294,5.58,1,NO_ANNOT,,,Exact,0,Nudibranchiata Oladohepatica,Nudibranchiata,3944786,168,ION,
185,Acanthodoris,Acanthodoris,115724,115736,5.58,1,NO_ANNOT,,,Exact,0,"Acanthodoris Gray, 1850",Acanthodoris,7NMLB,1,Catalogue of Life,
186,Acanthodoris,Acanthodoris,115965,115977,5.58,1,NO_ANNOT,,,Exact,0,"Acanthodoris Gray, 1850",Acanthodoris,7NMLB,1,Catalogue of Life,
187,Forma corporis subdepressa.,Forma corporis subdepressa,116031,116058,6.74,3,NO_ANNOT,,,PartialExact,0,Forma,Forma,urn:lsid:irmng.org:taxname:1283543,181,IRMNG,
188,Caput latum,Caput latum,116181,116192,1.04,2,NO_ANNOT,,,NoMatch,,,,,,,,
189,Margo aperturum,Margo aperturum,116238,116253,10.04,2,NO_ANNOT,,,PartialExact,0,Margo,Margo,62ZPV,1,Catalogue of Life,
190,Discus labialis armatura,Discus labialis armatura,116279,116303,7.53,3,NO_ANNOT,,,PartialExact,0,"Discus Fitzinger, 1833",Discus,7NX6C,1,Catalogue of Life,
191,Ingluvies buccalis,Ingluvies buccalis,116487,116505,2.94,2,NO_ANNOT,,,NoMatch,,,,,,,,
192,Acanthodoris,Acanthodoris,116615,116627,5.58,1,NO_ANNOT,,,Exact,0,"Acanthodoris Gray, 1850",Acanthodoris,7NMLB,1,Catalogue of Life,
193,Doris pilosa,Doris pilosa,116667,116679,9.66,2,NO_ANNOT,,,Exact,0,"Doris pilosa Abildgaard in Müller, 1789",Doris pilosa,37DK3,1,Catalogue of Life,
