Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
175,Salix.,Salix,81864,81870,3.97,1,NO_ANNOT,,,Exact,0,Salix L.,Salix,7BWB,1,Catalogue of Life,
176,Xanthidium,Xanthidium,81879,81889,5.45,1,NO_ANNOT,,,Exact,0,"Xanthidium Ehrenberg ex Ralfs, 1848",Xanthidium,88CZ,1,Catalogue of Life,
177,N. scita,N. scita,82063,82071,4.94,2,NO_ANNOT,,,NoMatch,,,,,,,,
178,N. verecunda,N. verecunda,82256,82268,6.10,2,NO_ANNOT,,,NoMatch,,,,,,,,
179,N. adducta putnami,N. adducta putnami,82670,82688,9.20,3,NO_ANNOT,,,NoMatch,,,,,,,,
180,Nomada ruidosensis,Nomada ruidosensis,82722,82740,10.03,2,SP_NOV,,,Exact,0,"Nomada ruidosensis Cockerell, 1903",Nomada ruidosensis,47NH2,1,Catalogue of Life,
181,Nomada elegantula,Nomada elegantula,83699,83716,9.21,2,NO_ANNOT,,,Exact,0,"Nomada elegantula Cockerell, 1903",Nomada elegantula,47N3X,1,Catalogue of Life,
182,Gnathias,Gnathias,83899,83907,5.33,1,NO_ANNOT,,,Exact,0,"Gnathias Robertson, 1903",Gnathias,urn:lsid:irmng.org:taxname:1125521,181,IRMNG,
183,Colorado schwarzi,Colorado schwarzi,84714,84731,,2,NO_ANNOT,,,NoMatch,,,,,,,,
184,Neb.␤ cuneata,Neb. cuneata,85907,85920,7.21,2,NO_ANNOT,,,NoMatch,,,,,,,,
185,Scutellum,Scutellum,85938,85947,5.86,1,NO_ANNOT,,,Exact,0,Scutellum,Scutellum,63SY7,1,Catalogue of Life,
186,Scutellum black,Scutellum black,86007,86022,5.47,2,NO_ANNOT,,,PartialExact,0,Scutellum,Scutellum,63SY7,1,Catalogue of Life,
187,Texas lepida.,Texas lepida,86162,86175,2.54,2,NO_ANNOT,,,PartialExact,0,"Texas Kirkaldy, 1904",Texas,urn:lsid:irmng.org:taxname:1367614,181,IRMNG,
188,Oregon rhodomelas,Oregon rhodomelas,86617,86634,0.41,2,NO_ANNOT,,,NoMatch,,,,,,,,
189,York cuneata,York cuneata,88388,88400,,2,NO_ANNOT,,,NoMatch,,,,,,,,
190,Wisconsin cuneata,Wisconsin cuneata,88648,88665,1.65,2,NO_ANNOT,,,NoMatch,,,,,,,,
191,Nomada lepida,Nomada lepida,88671,88684,8.48,2,NO_ANNOT,,,Exact,0,"Nomada lepida Cresson, 1863",Nomada lepida,47N9F,1,Catalogue of Life,
192,Gnathias,Gnathias,90720,90728,5.33,1,NO_ANNOT,,,Exact,0,"Gnathias Robertson, 1903",Gnathias,urn:lsid:irmng.org:taxname:1125521,181,IRMNG,
193,N. lepida,N. lepida,90773,90782,6.04,2,NO_ANNOT,,,NoMatch,,,,,,,,
194,A.␤lepida,A. lepida,90863,90872,6.04,2,NO_ANNOT,,,NoMatch,,,,,,,,
195,Gnathias,Gnathias,90928,90936,5.33,1,NO_ANNOT,,,Exact,0,"Gnathias Robertson, 1903",Gnathias,urn:lsid:irmng.org:taxname:1125521,181,IRMNG,
196,Nomada grayi eastonensis,Nomada grayi eastonensis,91037,91061,13.50,3,SUBSP_NOV,,,Exact,0,"Nomada grayi eastonensis Cockerell, 1903",Nomada grayi eastonensis,5JWTT,1,Catalogue of Life,
197,N. grayi,N. grayi,91342,91350,4.82,2,NO_ANNOT,,,NoMatch,,,,,,,,
198,Nomada rhodomelas,Nomada rhodomelas,91674,91691,7.32,2,SP_NOV,,,Exact,0,"Nomada rhodomelas Cockerell, 1903",Nomada rhodomelas,47NG4,1,Catalogue of Life,
199,Nomada washingtoni,Nomada washingtoni,93510,93528,9.29,2,SP_NOV,,,Exact,0,"Nomada washingtoni Cockerell, 1903",Nomada washingtoni,47NMB,1,Catalogue of Life,
200,Nomada physura,Nomada physura,94564,94578,8.11,2,SP_NOV,,,Exact,0,"Nomada physura Cockerell, 1903",Nomada physura,6RYZ4,1,Catalogue of Life,
201,N. rhodalis.,N. rhodalis,96079,96091,6.80,2,SP_NOV,,,NoMatch,,,,,,,,
202,Nomada schwarzi,Nomada schwarzi,96092,96107,7.05,2,SP_NOV,,,Exact,0,"Nomada schwarzi Cockerell, 1903",Nomada schwarzi,47NHG,1,Catalogue of Life,
203,Nomada schwarzi contractula,Nomada schwarzi contractula,97499,97526,12.07,3,SUBSP_NOV,,,Exact,0,"Nomada schwarzi contractula Cockerell, 1903",Nomada schwarzi contractula,7KFY8,1,Catalogue of Life,
204,Nomada perplexa,Nomada perplexa,97954,97969,7.75,2,NO_ANNOT,,,Exact,0,"Nomada perplexa Cresson, 1863",Nomada perplexa,6RYZ5,1,Catalogue of Life,
205,Gnathias,Gnathias,98048,98056,5.33,1,NO_ANNOT,,,Exact,0,"Gnathias Robertson, 1903",Gnathias,urn:lsid:irmng.org:taxname:1125521,181,IRMNG,
206,Nomada rhodalis,Nomada rhodalis,98632,98647,9.24,2,SP_NOV,,,Exact,0,"Nomada rhodalis Cockerell, 1903",Nomada rhodalis,47NG3,1,Catalogue of Life,
207,Nomada bella,Nomada bella,99388,99400,4.56,2,NO_ANNOT,,,Exact,0,"Nomada bella Cresson, 1863",Nomada bella,47MY2,1,Catalogue of Life,
208,V. bellu,V. bellu,99435,99443,3.22,2,NO_ANNOT,,,NoMatch,,,,,,,,
209,Glenora,Glenora,100431,100438,4.03,1,NO_ANNOT,,,Exact,0,Glenora Swinhoe 1899,Glenora,3813118,168,ION,
210,.V.␤maculata.,V. maculata,101000,101013,7.41,2,NO_ANNOT,,,NoMatch,,,,,,,,
211,N. belU maculata.,N. belu maculata,101214,101231,8.35,3,NO_ANNOT,,,NoMatch,,,,,,,,
212,N. cuneata,N. cuneata,101300,101310,7.21,2,NO_ANNOT,,,NoMatch,,,,,,,,
213,N. cuneata,N. cuneata,101913,101923,7.21,2,NO_ANNOT,,,NoMatch,,,,,,,,
214,Nomada albofasciata.,Nomada albofasciata,102138,102158,10.32,2,NO_ANNOT,,,Exact,0,Nomada albofasciata Sm.,Nomada albofasciata,2614503,168,ION,
215,Nomada louisianae,Nomada louisianae,102610,102627,8.84,2,SP_NOV,,,Exact,0,"Nomada louisianae Cockerell, 1903",Nomada louisianae,47N9V,1,Catalogue of Life,
216,N. cuneata,N. cuneata,103072,103082,7.21,2,NO_ANNOT,,,NoMatch,,,,,,,,
217,Nomada carolinae,Nomada carolinae,103416,103432,8.73,2,SP_NOV,,,Exact,0,Nomada carolinae,Nomada carolinae,7853881,179,Open Tree of Life,
218,.V.␤cuneata.,V. cuneata,104083,104095,7.21,2,NO_ANNOT,,,NoMatch,,,,,,,,
219,Nomada coloradensis,Nomada coloradensis,104585,104604,9.93,2,SP_NOV,,,Exact,0,"Nomada coloradensis Cockerell, 1903",Nomada coloradensis,47MZP,1,Catalogue of Life,
220,Nomada wheeleri,Nomada wheeleri,106334,106349,9.30,2,SP_NOV,,,Exact,0,"Nomada wheeleri Cockerell, 1903",Nomada wheeleri,47NMC,1,Catalogue of Life,
221,Micronomada syn.,Micronomada syn,108525,108541,1.34,2,NO_ANNOT,,,PartialExact,0,"Micronomada Cockerell & Atkins, 1902",Micronomada,urn:lsid:irmng.org:taxname:1261540,181,IRMNG,
222,Cephen,Cephen,108542,108548,1.75,1,NO_ANNOT,,,Exact,0,"Cephen Robertson, 1903",Cephen,urn:lsid:irmng.org:taxname:1180550,181,IRMNG,
223,.Y.␤fervida,Y. fervida,108580,108591,6.33,2,NO_ANNOT,,,NoMatch,,,,,,,,
224,Nomada lehighensis,Nomada lehighensis,108635,108653,10.03,2,SP_NOV,,,Exact,0,"Nomada lehighensis Cockerell, 1903",Nomada lehighensis,6RZ9L,1,Catalogue of Life,
225,A.␤sayi,A. sayi,109887,109894,4.18,2,NO_ANNOT,,,NoMatch,,,,,,,,
226,N. atrofrontata,N. atrofrontata,110489,110504,7.89,2,NO_ANNOT,,,NoMatch,,,,,,,,
227,N. lehighensis,N. lehighensis,110634,110648,7.60,2,NO_ANNOT,,,NoMatch,,,,,,,,
228,Nomada sayi,Nomada sayi,110740,110751,6.61,2,NO_ANNOT,,,Exact,0,"Nomada sayi Robertson, 1893",Nomada sayi,47NHD,1,Catalogue of Life,
229,.V.␤sayi,V. sayi,111085,111093,4.18,2,NO_ANNOT,,,NoMatch,,,,,,,,
230,Nomada valida,Nomada valida,111130,111143,8.48,2,NO_ANNOT,,,Exact,0,"Nomada valida Smith, 1854",Nomada valida,47NLP,1,Catalogue of Life,
231,N. valida,N. valida,111859,111868,6.04,2,NO_ANNOT,,,NoMatch,,,,,,,,
232,N. clarkii,N. clarkii,111983,111993,5.90,2,NO_ANNOT,,,NoMatch,,,,,,,,
233,Avings tegulae,Avings tegulae,113664,113678,1.99,2,NO_ANNOT,,,NoMatch,,,,,,,,
234,A.␤armatella,A. armatella,113848,113860,6.78,2,SP_NOV,,,NoMatch,,,,,,,,
235,N. armatella,N. armatella,113979,113991,6.78,2,NO_ANNOT,,,NoMatch,,,,,,,,
236,N. armatella,N. armatella,114218,114230,6.78,2,SP_NOV,,,NoMatch,,,,,,,,
237,N. armatella,N. armatella,115491,115503,6.78,2,NO_ANNOT,,,NoMatch,,,,,,,,
238,Gnathias.,Gnathias,115732,115741,5.33,1,NO_ANNOT,,,Exact,0,"Gnathias Robertson, 1903",Gnathias,urn:lsid:irmng.org:taxname:1125521,181,IRMNG,
239,N. hella parallel,N. hella parallel,115790,115807,5.63,3,NO_ANNOT,,,NoMatch,,,,,,,,
240,Gnathias.,Gnathias,115861,115870,5.33,1,NO_ANNOT,,,Exact,0,"Gnathias Robertson, 1903",Gnathias,urn:lsid:irmng.org:taxname:1125521,181,IRMNG,
241,Typical hella,Typical hella,115871,115884,,2,NO_ANNOT,,,NoMatch,,,,,,,,
242,Nomada volatilis,Nomada volatilis,115956,115972,9.40,2,NO_ANNOT,,,Exact,0,Nomada volatilis Smith 1879,Nomada volatilis,98381727,169,uBio NameBank,
243,N. hella.,N. hella,116024,116033,5.62,2,NO_ANNOT,,,NoMatch,,,,,,,,
244,Nomada hoodiana,Nomada hoodiana,116403,116418,9.03,2,SP_NOV,,,Exact,0,"Nomada hoodiana Cockerell, 1903",Nomada hoodiana,73YXN,1,Catalogue of Life,
245,Centrias.,Centrias,117924,117933,5.33,1,NO_ANNOT,,,Exact,0,"Centrias Robertson, 1903",Centrias,urn:lsid:irmng.org:taxname:1445876,181,IRMNG,
246,Nomada modesta,Nomada modesta,120700,120714,8.33,2,NO_ANNOT,,,Exact,0,Nomada modesta,Nomada modesta,260963,183,Sherborn Index Animalium,
247,Nomada modesta var.␤rivertonensis,Nomada modesta var. rivertonensis,121038,121071,17.28,3,NO_ANNOT,,,Exact,0,Nomada (M.) modesta rivertonensis Ckll.,Nomada modesta rivertonensis,2614493,168,ION,
248,Nomada modesta var.␤vegana,Nomada modesta var. vegana,121218,121244,16.13,3,NO_ANNOT,,,Exact,0,"Nomada modesta var vegana Cockerell, 1903",Nomada modesta vegana,'25880288',7,Union 4,
249,Micronomada,Micronomada,121426,121437,3.10,1,NO_ANNOT,,,Exact,0,"Micronomada Cockerell & Atkins, 1902",Micronomada,urn:lsid:irmng.org:taxname:1261540,181,IRMNG,
250,Nomada tiftonensis,Nomada tiftonensis,121464,121482,10.03,2,SP_NOV,,,Exact,0,"Nomada tiftonensis Cockerell, 1903",Nomada tiftonensis,7539914,11,GBIF Backbone Taxonomy,
251,Nomada crassula,Nomada crassula,121944,121959,8.93,2,SP_NOV,,,Exact,0,Nomada crassula,Nomada crassula,7853884,179,Open Tree of Life,
252,NOMADULA,Nomadula,124047,124055,4.84,1,NO_ANNOT,,,Exact,0,"Nomadula Cockerell, 1903",Nomadula,urn:lsid:irmng.org:taxname:1182101,181,IRMNG,
253,N. martinella,N. martinella,124274,124287,6.90,2,NO_ANNOT,,,NoMatch,,,,,,,,
254,N. scita,N. scita,124288,124296,4.94,2,NO_ANNOT,,,NoMatch,,,,,,,,
255,N. scitiformis,N. scitiformis,124297,124311,6.88,2,NO_ANNOT,,,NoMatch,,,,,,,,
256,N. erythrochroa,N. erythrochroa,124312,124327,5.10,2,NO_ANNOT,,,NoMatch,,,,,,,,
257,Centrias,Centrias,124391,124399,5.33,1,NO_ANNOT,,,Exact,0,"Centrias Robertson, 1903",Centrias,urn:lsid:irmng.org:taxname:1445876,181,IRMNG,
258,N. erythrochroa,N. erythrochroa,124436,124451,5.10,2,NO_ANNOT,,,NoMatch,,,,,,,,
259,Nomada sphaerogaster,Nomada sphaerogaster,124571,124591,6.98,2,SP_NOV,,,Exact,0,"Nomada sphaerogaster Cockerell, 1903",Nomada sphaerogaster,6RYYH,1,Catalogue of Life,
260,N. crassula,N. crassula,124772,124783,6.50,2,NO_ANNOT,,,NoMatch,,,,,,,,
261,Nomada electella,Nomada electella,126764,126780,9.21,2,SP_NOV,,,Exact,0,"Nomada electella Cockerell, 1903",Nomada electella,47N3W,1,Catalogue of Life,
262,N. electa,N. electa,128446,128455,5.85,2,NO_ANNOT,,,NoMatch,,,,,,,,
263,Nomada robertsonella,Nomada robertsonella,128548,128568,9.56,2,NO_ANNOT,,,Exact,0,"Nomada robertsonella Cockerell, 1903",Nomada robertsonella,47NGC,1,Catalogue of Life,
264,N. rhodosoma,N. rhodosoma,128912,128924,6.08,2,NO_ANNOT,,,NoMatch,,,,,,,,
265,N. rhodosoma,N. rhodosoma,129422,129434,6.08,2,NO_ANNOT,,,NoMatch,,,,,,,,
266,Nomada rhodosoma var.␤rhodosomella,Nomada rhodosoma var. rhodosomella,129533,129567,16.83,3,NO_ANNOT,,,Exact,0,"Nomada rhodosoma var rhodosomella Cockerell, 1903",Nomada rhodosoma rhodosomella,'25880152',7,Union 4,
267,N. flavoguttata,N. flavoguttata,130099,130114,7.89,2,NO_ANNOT,,,NoMatch,,,,,,,,
268,Nomada ruficornis,Nomada ruficornis,130368,130385,9.40,2,NO_ANNOT,,,Exact,0,"Nomada ruficornis (Linnaeus, 1758)",Nomada ruficornis,47NGW,1,Catalogue of Life,
269,Nomada cressonii,Nomada cressonii,130579,130595,9.30,2,NO_ANNOT,,,Exact,0,"Nomada cressonii Robertson, 1893",Nomada cressonii,73YY3,1,Catalogue of Life,
270,Nomada kincaidiana,Nomada kincaidiana,130679,130697,9.62,2,SP_NOV,,,Exact,0,"Nomada kincaidiana Cockerell, 1903",Nomada kincaidiana,47N8H,1,Catalogue of Life,
271,N. clarkii,N. clarkii,130791,130801,5.90,2,NO_ANNOT,,,NoMatch,,,,,,,,
272,A.␤erythrochroa,A. erythrochroa,130813,130828,5.10,2,NO_ANNOT,,,NoMatch,,,,,,,,
273,ASHMUNELLA.,Ashmunella,131526,131537,6.37,1,NO_ANNOT,,,Exact,0,"Ashmunella Pilsbry & Cockerell, 1899",Ashmunella,7NPTV,1,Catalogue of Life,
274,Ashmunella.,Ashmunella,131672,131683,6.37,1,NO_ANNOT,,,Exact,0,"Ashmunella Pilsbry & Cockerell, 1899",Ashmunella,7NPTV,1,Catalogue of Life,
275,A. thomsoniana,A. thomsoniana,132015,132029,7.18,2,NO_ANNOT,,,NoMatch,,,,,,,,
276,Ashmunella thomsoniana,Ashmunella thomsoniana,132449,132471,13.89,2,NO_ANNOT,,,Exact,0,"Ashmunella thomsoniana (Ancey, 1887)",Ashmunella thomsoniana,7Q8GW,1,Catalogue of Life,
277,A. thomsoniana.,A. thomsoniana,132647,132662,7.18,2,NO_ANNOT,,,NoMatch,,,,,,,,
278,Mill thomsoniana,Mill thomsoniana,133209,133225,0.53,2,NO_ANNOT,,,NoMatch,,,,,,,,
279,Canon thomsoniana,Canon thomsoniana,133437,133454,5.47,2,NO_ANNOT,,,PartialExact,0,"Canon Solovyev, 2014",Canon,765561,2,Wikispecies,
280,A. ashmuni,A. ashmuni,133789,133799,5.12,2,NO_ANNOT,,,NoMatch,,,,,,,,
281,Pyramidula cooperi,Pyramidula cooperi,134278,134296,12.18,2,NO_ANNOT,,,PartialExact,0,"Pyramidula Fitzinger, 1833",Pyramidula,7P75B,1,Catalogue of Life,
282,P. cooperi depressa,P. cooperi depressa,134310,134329,7.38,3,NO_ANNOT,,,NoMatch,,,,,,,,
283,P. hemphilli,P. hemphilli,134336,134348,6.06,2,NO_ANNOT,,,NoMatch,,,,,,,,
284,P. shimekii,P. shimekii,134354,134365,6.09,2,NO_ANNOT,,,NoMatch,,,,,,,,
285,Succinea avara,Succinea avara,134372,134386,9.74,2,NO_ANNOT,,,Exact,0,"Succinea avara Say, 1824",Succinea avara,urn:lsid:marinespecies.org:taxname:1289102,9,WoRMS,
286,Vitrea indentata umbilicata,Vitrea indentata umbilicata,134391,134418,17.84,3,NO_ANNOT,,,PartialExact,0,Vitrea indentata Say,Vitrea indentata,gn_101645,186,MCZbase,
287,Vallonia cyclophorella,Vallonia cyclophorella,134427,134449,11.33,2,NO_ANNOT,,,Exact,0,"Vallonia cyclophorella Sterki, 1892",Vallonia cyclophorella,7TKNY,1,Catalogue of Life,
288,Pupa blandi,Pupa blandi,134456,134467,6.05,2,NO_ANNOT,,,Exact,0,Pupa blandi,Pupa blandi,urn:lsid:marinespecies.org:taxname:1366396,9,WoRMS,
289,A. pecosensis.,A. pecosensis,134623,134637,7.29,2,NO_ANNOT,,,NoMatch,,,,,,,,
290,ADELE,Adele,134842,134847,3.83,1,NO_ANNOT,,,NoMatch,,,,,,,,
291,Stenamma fulvum,Stenamma fulvum,135212,135227,10.86,2,NO_ANNOT,,,Exact,0,Stenamma (A.) fulvum,Stenamma fulvum,3880527,168,ION,
292,Lasius latipes,Lasius latipes,136118,136132,10.20,2,NO_ANNOT,,,Exact,0,"Lasius latipes (Walsh, 1863)",Lasius latipes,gn_203558,186,MCZbase,
293,Stenamma fulvum,Stenamma fulvum,137513,137528,10.86,2,NO_ANNOT,,,Exact,0,Stenamma (A.) fulvum,Stenamma fulvum,3880527,168,ION,
294,Stenamma fulvum,Stenamma fulvum,137897,137912,10.86,2,NO_ANNOT,,,Exact,0,Stenamma (A.) fulvum,Stenamma fulvum,3880527,168,ION,
295,Stenamma,Stenamma,153074,153082,5.24,1,NO_ANNOT,,,Exact,0,"Stenamma Westwood, 1839",Stenamma,7MDH,1,Catalogue of Life,
296,ARACHNIDA,Arachnida,153720,153729,2.37,1,NO_ANNOT,,,Exact,0,Arachnida,Arachnida,RC,1,Catalogue of Life,
297,PLEUROTOMARIA,Pleurotomaria,154113,154126,5.46,1,NO_ANNOT,,,Exact,0,"Pleurotomaria Defrance, 1826",Pleurotomaria,7PCXJ,1,Catalogue of Life,
298,POLYCHAETA.,Polychaeta,154166,154177,5.36,1,NO_ANNOT,,,Exact,0,Polychaeta,Polychaeta,6TYK,1,Catalogue of Life,
299,POLYCHAETA.,Polychaeta,154228,154239,5.36,1,NO_ANNOT,,,Exact,0,Polychaeta,Polychaeta,6TYK,1,Catalogue of Life,
300,POLYCHAETA.,Polychaeta,154260,154271,5.36,1,NO_ANNOT,,,Exact,0,Polychaeta,Polychaeta,6TYK,1,Catalogue of Life,
301,POLYCHAETA.,Polychaeta,154293,154304,5.36,1,NO_ANNOT,,,Exact,0,Polychaeta,Polychaeta,6TYK,1,Catalogue of Life,
302,POLYCHAETA.,Polychaeta,154327,154338,5.36,1,NO_ANNOT,,,Exact,0,Polychaeta,Polychaeta,6TYK,1,Catalogue of Life,
303,Crotalus scutulatus,Crotalus scutulatus,154697,154716,13.59,2,NO_ANNOT,,,Exact,0,"Crotalus scutulatus Kennicott, 1861",Crotalus scutulatus,ZPD2,1,Catalogue of Life,
304,Crotalus scutulatus,Crotalus scutulatus,154855,154874,13.59,2,NO_ANNOT,,,Exact,0,"Crotalus scutulatus Kennicott, 1861",Crotalus scutulatus,ZPD2,1,Catalogue of Life,
305,C. atrox,C. atrox,154900,154908,3.61,2,NO_ANNOT,,,NoMatch,,,,,,,,
306,C. scutulatus,C. scutulatus,155017,155030,7.50,2,NO_ANNOT,,,NoMatch,,,,,,,,
307,C. atrox,C. atrox,155403,155411,3.61,2,NO_ANNOT,,,NoMatch,,,,,,,,
308,C. confluentus.,C. confluentus,155416,155431,7.81,2,NO_ANNOT,,,NoMatch,,,,,,,,
309,C. confluentus,C. confluentus,155549,155563,7.81,2,NO_ANNOT,,,NoMatch,,,,,,,,
310,C. confluentus,C. confluentus,155854,155868,7.81,2,NO_ANNOT,,,NoMatch,,,,,,,,
311,C. atrox,C. atrox,156037,156045,3.61,2,NO_ANNOT,,,NoMatch,,,,,,,,
312,C. confluentus,C. confluentus,156147,156161,7.81,2,NO_ANNOT,,,NoMatch,,,,,,,,
313,C. molossus,C. molossus,156311,156322,6.61,2,NO_ANNOT,,,NoMatch,,,,,,,,
314,C. scutulatus,C. scutulatus,156363,156376,7.50,2,NO_ANNOT,,,NoMatch,,,,,,,,
315,Agriolimax campestris,Agriolimax campestris,156825,156846,11.10,2,NO_ANNOT,,,Exact,0,"Agriolimax campestris (Binney, 1842)",Agriolimax campestris,7PW4V,1,Catalogue of Life,
316,Amalia,Amalia,156953,156959,3.85,1,NO_ANNOT,,,Exact,0,Amalia Rchb.,Amalia,325604-2,167,IPNI,
317,Zacoleus idaJtocnsis.,Zacoleus idajtocnsis,157165,157186,8.42,2,NO_ANNOT,,,PartialExact,0,"Zacoleus Pilsbry, 1903",Zacoleus,7PL9Z,1,Catalogue of Life,
318,ZACOLEUS,Zacoleus,157232,157240,5.52,1,NO_ANNOT,,,Exact,0,"Zacoleus Pilsbry, 1903",Zacoleus,7PL9Z,1,Catalogue of Life,
319,Zacoleus may,Zacoleus may,157261,157273,3.76,2,NO_ANNOT,,,PartialExact,0,"Zacoleus Pilsbry, 1903",Zacoleus,7PL9Z,1,Catalogue of Life,
320,Zacoleus idahoensis,Zacoleus idahoensis,157749,157768,13.14,2,SP_NOV,,,Exact,0,"Zacoleus idahoensis Pilsbry, 1903",Zacoleus idahoensis,7TNR6,1,Catalogue of Life,
321,Prophysaon,Prophysaon,158052,158062,4.15,1,NO_ANNOT,,,Exact,0,"Prophysaon Bland & W.G. Binney, 1873",Prophysaon,7PDHH,1,Catalogue of Life,
322,Hesperarion,Hesperarion,159120,159131,3.23,1,NO_ANNOT,,,Exact,0,"Hesperarion Simroth, 1891",Hesperarion,7P54B,1,Catalogue of Life,
323,Zacoleus.,Zacoleus,162423,162432,5.52,1,NO_ANNOT,,,Exact,0,"Zacoleus Pilsbry, 1903",Zacoleus,7PL9Z,1,Catalogue of Life,
324,Binneya,Binneya,162899,162906,4.52,1,NO_ANNOT,,,Exact,0,"Binneya J.G. Cooper, 1863",Binneya,7NQRM,1,Catalogue of Life,
325,Anadenulus,Anadenulus,162911,162921,6.09,1,NO_ANNOT,,,Exact,0,"Anadenulus Cockerell, 1890",Anadenulus,7NNYS,1,Catalogue of Life,
326,Aulacopoda.,Aulacopoda,163046,163057,3.74,1,NO_ANNOT,,,Exact,0,Aulacopoda,Aulacopoda,77064,3,ITIS,
327,Prophysaon,Prophysaon,163225,163235,4.15,1,NO_ANNOT,,,Exact,0,"Prophysaon Bland & W.G. Binney, 1873",Prophysaon,7PDHH,1,Catalogue of Life,
328,Zacoleus,Zacoleus,163252,163260,5.52,1,NO_ANNOT,,,Exact,0,"Zacoleus Pilsbry, 1903",Zacoleus,7PL9Z,1,Catalogue of Life,
329,Zacoleus,Zacoleus,163363,163371,5.52,1,NO_ANNOT,,,Exact,0,"Zacoleus Pilsbry, 1903",Zacoleus,7PL9Z,1,Catalogue of Life,
330,Frullania,Frullania,163607,163616,4.04,1,NO_ANNOT,,,Exact,0,Frullania,Frullania,4L9K,1,Catalogue of Life,
331,Zacoleus idahoensis.,Zacoleus idahoensis,163701,163721,13.14,2,NO_ANNOT,,,Exact,0,"Zacoleus idahoensis Pilsbry, 1903",Zacoleus idahoensis,7TNR6,1,Catalogue of Life,
332,ORTHOPTERA,Orthoptera,163955,163965,5.31,1,NO_ANNOT,,,Exact,0,Orthoptera,Orthoptera,62294,1,Catalogue of Life,
333,SPILACRIS,Spilacris,164506,164515,5.06,1,NO_ANNOT,,,Exact,0,"Spilacris Rehn & Cockerell, 1903",Spilacris,urn:lsid:irmng.org:taxname:1259208,181,IRMNG,
334,Spilacris maculatus,Spilacris maculatus,165159,165178,12.78,2,SP_NOV,,,Exact,0,"Spilacris maculatus Rehn, J.A.G. & Cockerell, 1903",Spilacris maculatus,4Z386,1,Catalogue of Life,
335,Fallugia.,Fallugia,165246,165255,4.14,1,NO_ANNOT,,,Exact,0,Fallugia Endl.,Fallugia,62SYJ,1,Catalogue of Life,
