Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,Urform stammen nur,Urform stammen nur,4678,4696,,3,NO_ANNOT,,,NoMatch,,,,,,,,
1,Osborn glau,Osborn glau,5559,5570,,2,NO_ANNOT,,,NoMatch,,,,,,,,
2,Protoconus,Protoconus,5613,5623,5.93,1,NO_ANNOT,,,Exact,0,"Protoconus W. Yu, 1979",Protoconus,7PDL7,1,Catalogue of Life,
3,Arvicola,Arvicola,6378,6386,5.51,1,NO_ANNOT,,,Exact,0,"Arvicola Lacépède, 1799",Arvicola,33J7,1,Catalogue of Life,
4,Arvicola,Arvicola,7047,7055,5.51,1,NO_ANNOT,,,Exact,0,"Arvicola Lacépède, 1799",Arvicola,33J7,1,Catalogue of Life,
5,Arvicula,Arvicula,8917,8925,4.84,1,NO_ANNOT,,,Exact,0,Arvicula,Arvicula,413076,183,Sherborn Index Animalium,
6,Triassic,Triassic,9902,9910,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
7,Arvicola,Arvicola,12374,12382,5.51,1,NO_ANNOT,,,Exact,0,"Arvicola Lacépède, 1799",Arvicola,33J7,1,Catalogue of Life,
8,Arvicola,Arvicola,12592,12600,5.51,1,NO_ANNOT,,,Exact,0,"Arvicola Lacépède, 1799",Arvicola,33J7,1,Catalogue of Life,
9,Castoroides,Castoroides,13601,13612,5.22,1,NO_ANNOT,,,Exact,0,"Castoroides Foster, 1838",Castoroides,241267,2,Wikispecies,
10,Dasyurus.,Dasyurus,18024,18033,5.26,1,NO_ANNOT,,,Exact,0,"Dasyurus É. Geoffroy Saint-Hilaire, 1796",Dasyurus,425X,1,Catalogue of Life,
11,Triassic,Triassic,18351,18359,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
12,Protogonia,Protogonia,21718,21728,4.20,1,NO_ANNOT,,,Exact,0,"Protogonia Townsend, 1912",Protogonia,urn:lsid:irmng.org:taxname:1401088,181,IRMNG,
13,Phenacodus.,Phenacodus,21733,21744,5.13,1,NO_ANNOT,,,Exact,0,"Phenacodus Cope, 1873",Phenacodus,urn:lsid:irmng.org:taxname:1351110,181,IRMNG,
14,Phenacodus.,Phenacodus,21902,21913,5.13,1,NO_ANNOT,,,Exact,0,"Phenacodus Cope, 1873",Phenacodus,urn:lsid:irmng.org:taxname:1351110,181,IRMNG,
