Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,Anthropopithecus gorilla,Anthropopithecus gorilla,671,695,12.68,2,NO_ANNOT,,,Exact,0,Anthropopithecus gorilla,Anthropopithecus gorilla,3550355,168,ION,
1,A. calvus,A. calvus,732,741,5.21,2,NO_ANNOT,,,NoMatch,,,,,,,,
2,Simia satyrus,Simia satyrus,775,788,10.54,2,NO_ANNOT,,,Exact,0,"Simia satyrus Linnaeus, 1758",Simia satyrus,4XF74,1,Catalogue of Life,
3,S. satyrus,S. satyrus,827,837,6.28,2,NO_ANNOT,,,NoMatch,,,,,,,,
4,Eptesicus fuscus.,Eptesicus fuscus,879,896,12.69,2,NO_ANNOT,,,Exact,0,"Eptesicus (Eptesicus) fuscus (Palisot de Beauvois, 1796)",Eptesicus fuscus,7TKL8,1,Catalogue of Life,
5,Eptesicus fuscus.,Eptesicus fuscus,927,944,12.69,2,NO_ANNOT,,,Exact,0,"Eptesicus (Eptesicus) fuscus (Palisot de Beauvois, 1796)",Eptesicus fuscus,7TKL8,1,Catalogue of Life,
6,Dasypus sexcinctus.,Dasypus sexcinctus,1145,1164,13.32,2,NO_ANNOT,,,Exact,0,Dasypus ſexcinctus Linnaeus 1758,Dasypus sexcinctus,89231644,132,ZooBank,
7,Arctomys,Arctomys,1189,1197,5.07,1,NO_ANNOT,,,Exact,0,"Arctomys Ord, 1815",Arctomys,32CX,1,Catalogue of Life,
8,Blarina brevicauda.,Blarina brevicauda,1370,1389,9.79,2,NO_ANNOT,,,Exact,0,"Blarina brevicauda (Say, 1823)",Blarina brevicauda,M22V,1,Catalogue of Life,
9,Fiber zibethecus,Fiber zibethecus,1426,1442,7.56,2,NO_ANNOT,,,Exact,0,Fiber zibethecus,Fiber zibethecus,3272418,168,ION,
10,Bison bison,Bison bison,1554,1565,2.98,2,NO_ANNOT,,,Exact,0,"Bison bison (Linnaeus, 1758)",Bison bison,LWY6,1,Catalogue of Life,
11,Ovis dalli,Ovis dalli,1627,1637,7.16,2,NO_ANNOT,,,Exact,0,"Ovis dalli Nelson, 1884",Ovis dalli,4B9VH,1,Catalogue of Life,
12,Melursus labiatus,Melursus labiatus,1648,1665,10.33,2,NO_ANNOT,,,Exact,0,"Melursus labiatus (de Blainville, 1817)",Melursus labiatus,28066,174,Mammal Species of the World,
13,Felis couguar hippolestes,Felis couguar hippolestes,1670,1695,10.67,3,NO_ANNOT,,,PartialExact,0,"Felis hippolestes Merriam, 1897",Felis hippolestes,3DXVB,1,Catalogue of Life,
14,Odocoileus,Odocoileus,1741,1751,5.86,1,NO_ANNOT,,,Exact,0,"Odocoileus Rafinesque, 1832",Odocoileus,66TN,1,Catalogue of Life,
15,Arctictis binturong,Arctictis binturong,2026,2045,6.28,2,NO_ANNOT,,,Exact,0,"Arctictis binturong (Raffles, 1821)",Arctictis binturong,5VRMH,1,Catalogue of Life,
16,Microcebus coguereli.,Microcebus coguereli,2074,2095,10.71,2,NO_ANNOT,,,Fuzzy,1,"Microcebus coquereli (A. Grandidier, 1867)",Microcebus coquereli,42SBJ,1,Catalogue of Life,
17,Centetes ecaudatus,Centetes ecaudatus,2117,2135,10.93,2,NO_ANNOT,,,Exact,0,Centetes ecaudatus,Centetes ecaudatus,153278,183,Sherborn Index Animalium,
18,Felis javanensis,Felis javanensis,2151,2167,11.06,2,NO_ANNOT,,,Exact,0,Felis javanensis,Felis javanensis,218233,183,Sherborn Index Animalium,
19,Grison vittata,Grison vittata,2175,2189,3.32,2,NO_ANNOT,,,Exact,0,Grison vittata,Grison vittata,gn_203797,186,MCZbase,
20,Dasyurus viverrinus.,Dasyurus viverrinus,2198,2218,12.62,2,NO_ANNOT,,,Exact,0,"Dasyurus viverrinus (Shaw, 1800)",Dasyurus viverrinus,6CF7M,1,Catalogue of Life,
21,Dipodomys spectabilis,Dipodomys spectabilis,2253,2274,12.96,2,NO_ANNOT,,,Exact,0,"Dipodomys spectabilis Merriam, 1890",Dipodomys spectabilis,36PN8,1,Catalogue of Life,
22,Neotoma micropus canescens,Neotoma micropus canescens,2306,2332,16.08,3,NO_ANNOT,,,Exact,0,"Neotoma micropus canescens J. A. Allen, 1891",Neotoma micropus canescens,7XG6Z,1,Catalogue of Life,
23,Vivericula malaccensis,Vivericula malaccensis,2377,2399,6.80,2,NO_ANNOT,,,Fuzzy,1,Viverricula malaccensis (Gmelin 1788),Viverricula malaccensis,231970,172,PaleoBioDB,
24,Canis,Canis,2412,2417,4.54,1,NO_ANNOT,,,Exact,0,"Canis Linnaeus, 1758",Canis,3GTH,1,Catalogue of Life,
25,Vulpes corsac,Vulpes corsac,2436,2449,7.30,2,NO_ANNOT,,,Exact,0,"Vulpes corsac (Linnaeus, 1768)",Vulpes corsac,5BSFQ,1,Catalogue of Life,
26,Putorius nigripes,Putorius nigripes,2469,2486,10.93,2,NO_ANNOT,,,Exact,0,"Putorius nigripes Audubon & Bachman, 1851",Putorius nigripes,4QLCR,1,Catalogue of Life,
27,Alouatta senicula,Alouatta senicula,2506,2523,11.52,2,NO_ANNOT,,,PartialExact,0,"Alouatta Lacépède, 1799",Alouatta,6295H,1,Catalogue of Life,
28,Ccrcocebus fuliginosus,Ccrcocebus fuliginosus,2538,2560,5.86,2,NO_ANNOT,,,Fuzzy,1,"Cercocebus fuliginosus É. Geoffroy Saint-Hilaire, 1812",Cercocebus fuliginosus,SST6,1,Catalogue of Life,
29,Papio doguera.,Papio doguera,2581,2595,9.70,2,NO_ANNOT,,,Exact,0,"Papio doguera (Pucheran and Schimper, 1836)",Papio doguera,4099,174,Mammal Species of the World,
30,Centeies ecaudatus,Centeies ecaudatus,2621,2639,3.35,2,NO_ANNOT,,,Fuzzy,1,Centetes ecaudatus,Centetes ecaudatus,153278,183,Sherborn Index Animalium,
31,Bradypus,Bradypus,2646,2654,5.73,1,NO_ANNOT,,,Exact,0,"Bradypus Linnaeus, 1758",Bradypus,3CR3,1,Catalogue of Life,
32,Antilocapra americana,Antilocapra americana,2687,2708,7.57,2,NO_ANNOT,,,Exact,0,"Antilocapra americana (Ord, 1815)",Antilocapra americana,5VLCR,1,Catalogue of Life,
33,Ursus thihetanus,Ursus thihetanus,2724,2740,5.79,2,NO_ANNOT,,,Fuzzy,1,"Ursus thibetanus G. [Baron] Cuvier, 1823",Ursus thibetanus,7F2JC,1,Catalogue of Life,
34,Macacus fuscatus.,Macacus fuscatus,2758,2775,13.31,2,NO_ANNOT,,,Exact,0,Macacus fuscatus,Macacus fuscatus,2235867,168,ION,
35,Nyctinomus mexicanus,Nyctinomus mexicanus,2786,2806,12.74,2,NO_ANNOT,,,Exact,0,Nyctinomus mexicanus,Nyctinomus mexicanus,gn_151611,186,MCZbase,
36,Papio cynocephalus,Papio cynocephalus,2807,2825,10.58,2,NO_ANNOT,,,Exact,0,"Papio cynocephalus (Linnaeus, 1766)",Papio cynocephalus,4CKYY,1,Catalogue of Life,
37,Tatu novemcinctum.,Tatu novemcinctum,2832,2850,10.20,2,NO_ANNOT,,,Exact,0,Tatu novemcinctum,Tatu novemcinctum,gn_144571,186,MCZbase,
38,Gallus,Gallus,2943,2949,5.21,1,NO_ANNOT,,,Exact,0,"Gallus Brisson, 1760",Gallus,4LYQ,1,Catalogue of Life,
39,Strix pratincola.,Strix pratincola,3027,3044,11.41,2,NO_ANNOT,,,Exact,0,"Strix pratincola Bonaparte, 1838",Strix pratincola,532JT,1,Catalogue of Life,
40,Dolichonyx oryzivorus,Dolichonyx oryzivorus,3076,3097,11.71,2,NO_ANNOT,,,Exact,0,"Dolichonyx oryzivorus (Linnaeus, 1758)",Dolichonyx oryzivorus,375NS,1,Catalogue of Life,
41,Asio accipitrinus.,Asio accipitrinus,3189,3207,10.35,2,NO_ANNOT,,,Exact,0,"Asio accipitrinus Zarudny & Loudon, 1906",Asio accipitrinus,8089749,11,GBIF Backbone Taxonomy,
42,Ardetta exilis,Ardetta exilis,3276,3290,11.10,2,NO_ANNOT,,,Exact,0,Ardetta exilis,Ardetta exilis,166618,183,Sherborn Index Animalium,
43,Cathartes aura,Cathartes aura,3311,3325,4.45,2,NO_ANNOT,,,Exact,0,"Cathartes aura (Linnaeus, 1758)",Cathartes aura,5XG3M,1,Catalogue of Life,
44,Ardea coerulea.,Ardea coerulea,3344,3359,10.28,2,NO_ANNOT,,,Exact,0,Ardea coerulea,Ardea coerulea,3635753,168,ION,
45,Dendroica auduboni nigrifrons.,Dendroica auduboni nigrifrons,3399,3429,12.73,3,NO_ANNOT,,,Exact,0,Dendroica auduboni nigrifrons Brewster.,Dendroica auduboni nigrifrons,gn_76513,186,MCZbase,
