Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,RICA,Rica,59,63,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
1,Trachypterus,Trachypterus,917,929,5.96,1,NO_ANNOT,,,Exact,0,"Trachypterus Bloch and Schneider, 1801",Trachypterus,615904,3,ITIS,
2,Scoliodon,Scoliodon,1821,1830,4.18,1,NO_ANNOT,,,Exact,0,Scoliodon,Scoliodon,6455T,1,Catalogue of Life,
3,Sphyrua zygaena,Sphyrua zygaena,1867,1882,2.99,2,NO_ANNOT,,,Fuzzy,1,"Sphyrna zygaena (Linnaeus, 1758)",Sphyrna zygaena,4Z2QW,1,Catalogue of Life,
4,Carcharias littoralis,Carcharias littoralis,2044,2065,13.08,2,NO_ANNOT,,,Exact,0,Carcharias littoralis,Carcharias littoralis,235974,183,Sherborn Index Animalium,
5,Ginglijmostoma cirratum,Ginglijmostoma cirratum,2128,2151,6.87,2,NO_ANNOT,,,Fuzzy,1,"Ginglimostoma cirratum (Bonnaterre, 1788)",Ginglimostoma cirratum,3G39Y,1,Catalogue of Life,
6,Galeocerdo tigrinus,Galeocerdo tigrinus,2156,2175,10.84,2,NO_ANNOT,,,Exact,0,"Galeocerdo tigrinus Müller & Henle, 1839",Galeocerdo tigrinus,3F3KY,1,Catalogue of Life,
7,Rhineodon,Rhineodon,2301,2310,4.18,1,NO_ANNOT,,,Exact,0,"Rhineodon Swainson, 1839",Rhineodon,urn:lsid:irmng.org:taxname:1423286,181,IRMNG,
8,Pristis pectinatus,Pristis pectinatus,2491,2509,13.23,2,NO_ANNOT,,,Exact,0,"Pristis pectinatus Latham, 1794",Pristis pectinatus,4MK2R,1,Catalogue of Life,
9,Lepisosteus osseus,Lepisosteus osseus,2710,2728,12.26,2,NO_ANNOT,,,Exact,0,"Lepisosteus osseus (Linnaeus, 1758)",Lepisosteus osseus,3TFQF,1,Catalogue of Life,
10,Amiatus calvus,Amiatus calvus,2901,2915,10.58,2,NO_ANNOT,,,PartialExact,0,"Amiatus Rafinesque, 1815",Amiatus,urn:lsid:irmng.org:taxname:1385950,181,IRMNG,
11,Tarpon atlanticus,Tarpon atlanticus,2936,2953,8.76,2,NO_ANNOT,,,Exact,0,"Tarpon atlanticus (Valenciennes, 1847)",Tarpon atlanticus,54XWH,1,Catalogue of Life,
12,EIops saurus,Eiops saurus,5468,5480,3.57,2,NO_ANNOT,,,Fuzzy,1,"Elops saurus Linnaeus, 1766",Elops saurus,6F549,1,Catalogue of Life,
13,Pomolobus,Pomolobus,5586,5595,4.48,1,NO_ANNOT,,,Exact,0,"Pomolobus Rafinesque, 1820",Pomolobus,161780,3,ITIS,
14,Alosa sapidissima,Alosa sapidissima,5615,5632,11.06,2,NO_ANNOT,,,Exact,0,"Alosa sapidissima (Wilson, 1811)",Alosa sapidissima,65WJV,1,Catalogue of Life,
15,Albula vulpes,Albula vulpes,5721,5734,9.94,2,NO_ANNOT,,,Exact,0,"Albula vulpes (Linnaeus, 1758)",Albula vulpes,65W5L,1,Catalogue of Life,
16,Harengula humeralis,Harengula humeralis,5820,5839,12.31,2,NO_ANNOT,,,Exact,0,"Harengula humeralis (Cuvier, 1829)",Harengula humeralis,3JQR2,1,Catalogue of Life,
17,Abramis crysoleucas,Abramis crysoleucas,5901,5920,10.16,2,NO_ANNOT,,,Exact,0,Abramis crysoleucas,Abramis crysoleucas,gn_93485,186,MCZbase,
18,Erimyzon sucetta,Erimyzon sucetta,5965,5981,7.59,2,NO_ANNOT,,,Exact,0,"Erimyzon sucetta (Lacepède, 1803)",Erimyzon sucetta,6GPKK,1,Catalogue of Life,
19,Dorosoma cepedianum,Dorosoma cepedianum,6006,6025,12.19,2,NO_ANNOT,,,Exact,0,"Dorosoma cepedianum (Lesueur, 1818)",Dorosoma cepedianum,6DGD5,1,Catalogue of Life,
20,Synodus foetens,Synodus foetens,6048,6063,10.62,2,NO_ANNOT,,,Exact,0,"Synodus foetens (Linnaeus, 1766)",Synodus foetens,7B9PJ,1,Catalogue of Life,
21,Ophichthus ocellatus,Ophichthus ocellatus,6086,6106,12.71,2,NO_ANNOT,,,Exact,0,"Ophichthus ocellatus () non Lesueur, 1825",Ophichthus ocellatus,49VJ6,1,Catalogue of Life,
22,Felichthys marinus,Felichthys marinus,6157,6175,12.38,2,NO_ANNOT,,,Exact,0,"Felichthys marinus (Mitchill, 1815)",Felichthys marinus,3DXH3,1,Catalogue of Life,
23,Galeichthys felis,Galeichthys felis,6261,6278,11.75,2,NO_ANNOT,,,Exact,0,"Galeichthys felis (Linnaeus, 1766)",Galeichthys felis,3F3FB,1,Catalogue of Life,
24,Ameiurus catus,Ameiurus catus,6312,6326,11.82,2,NO_ANNOT,,,Exact,0,"Ameiurus catus (Linnaeus, 1758)",Ameiurus catus,CQKB,1,Catalogue of Life,
25,Esox americanus,Esox americanus,6348,6363,9.44,2,NO_ANNOT,,,Exact,0,"Esox americanus Gmelin, 1789",Esox americanus,6H52H,1,Catalogue of Life,
26,Fundulus seminolis,Fundulus seminolis,6399,6417,13.05,2,NO_ANNOT,,,Exact,0,"Fundulus seminolis Girard, 1859",Fundulus seminolis,6JRGS,1,Catalogue of Life,
27,Lucania goodei,Lucania goodei,6437,6451,7.32,2,NO_ANNOT,,,Exact,0,"Lucania goodei Jordan, 1880",Lucania goodei,72PBS,1,Catalogue of Life,
28,Jordanella floridae,Jordanella floridae,6471,6490,12.02,2,NO_ANNOT,,,Exact,0,"Jordanella floridae Goode & Bean, 1879",Jordanella floridae,3QQRV,1,Catalogue of Life,
29,Gambusia holbrookii,Gambusia holbrookii,6581,6600,10.59,2,NO_ANNOT,,,Exact,0,"Gambusia holbrookii Girard, 1859",Gambusia holbrookii,3F7VQ,1,Catalogue of Life,
30,Heterandria formosa,Heterandria formosa,6651,6670,8.76,2,NO_ANNOT,,,Exact,0,"Heterandria formosa Girard, 1859",Heterandria formosa,6LQXY,1,Catalogue of Life,
31,Mollienisia latipinna,Mollienisia latipinna,6709,6730,10.30,2,NO_ANNOT,,,Exact,0,"Mollienisia latipinna Lesueur, 1821",Mollienisia latipinna,43VWK,1,Catalogue of Life,
32,Tylosurus notatus,Tylosurus notatus,6753,6770,7.32,2,NO_ANNOT,,,PartialExact,0,Tylosurus,Tylosurus,844Q,1,Catalogue of Life,
33,Tylosurus marinus,Tylosurus marinus,6800,6817,10.95,2,NO_ANNOT,,,Exact,0,"Tylosurus marinus (Walbaum, 1792)",Tylosurus marinus,645278,3,ITIS,
34,Labidesthes sicculus,Labidesthes sicculus,6843,6863,11.75,2,NO_ANNOT,,,Exact,0,"Labidesthes sicculus (Cope, 1865)",Labidesthes sicculus,6NQ9H,1,Catalogue of Life,
35,Mugil,Mugil,6880,6885,3.43,1,NO_ANNOT,,,Exact,0,Mugil,Mugil,5VL8,1,Catalogue of Life,
36,Hugil cephalus,Hugil cephalus,6919,6933,4.09,2,NO_ANNOT,,,Fuzzy,1,"Mugil cephalus Linnaeus, 1758",Mugil cephalus,44J42,1,Catalogue of Life,
37,Sphyraena barracuda,Sphyraena barracuda,6976,6995,7.94,2,NO_ANNOT,,,Exact,0,"Sphyraena barracuda (Edwards, 1771)",Sphyraena barracuda,4Z2L3,1,Catalogue of Life,
38,Sphyraena borealis,Sphyraena borealis,7017,7035,12.61,2,NO_ANNOT,,,Exact,0,"Sphyraena borealis DeKay, 1842",Sphyraena borealis,4Z2L9,1,Catalogue of Life,
39,Syngnatbus louisianae,Syngnatbus louisianae,7056,7077,5.08,2,NO_ANNOT,,,Fuzzy,1,"Syngnathus louisianae Günther, 1870",Syngnathus louisianae,53WN8,1,Catalogue of Life,
40,Hippocampus hudsonius,Hippocampus hudsonius,7100,7121,11.81,2,NO_ANNOT,,,Exact,0,"Hippocampus hudsonius DeKay, 1842",Hippocampus hudsonius,3LZM8,1,Catalogue of Life,
41,Scomberomorus,Scomberomorus,7184,7197,6.05,1,NO_ANNOT,,,Exact,0,Scomberomorus,Scomberomorus,63T77,1,Catalogue of Life,
42,S. maculatus,S. maculatus,7284,7296,7.39,2,NO_ANNOT,,,NoMatch,,,,,,,,
43,Sarda sarda,Sarda sarda,7297,7308,6.98,2,NO_ANNOT,,,Exact,0,"Sarda sarda (Bloch, 1793)",Sarda sarda,79MK9,1,Catalogue of Life,
