Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,Carex,Carex,18079,18084,4.72,1,NO_ANNOT,,,Exact,0,Carex,Carex,3HH7,1,Catalogue of Life,
1,Carex pauciflora,Carex pauciflora,18702,18718,11.75,2,NO_ANNOT,,,Exact,0,Carex pauciflora Lightf.,Carex pauciflora,5XD2M,1,Catalogue of Life,
2,Carex subulata,Carex subulata,18846,18860,12.46,2,NO_ANNOT,,,Exact,0,Carex subulata J.F.Gmel.,Carex subulata,RC4W,1,Catalogue of Life,
3,Juncus,Juncus,18964,18970,5.46,1,NO_ANNOT,,,Exact,0,Juncus L.,Juncus,56Y4,1,Catalogue of Life,
4,Carex folliculata,Carex folliculata,19078,19095,13.04,2,NO_ANNOT,,,Exact,0,Carex folliculata L.,Carex folliculata,69BNN,1,Catalogue of Life,
5,Carex intumescens,Carex intumescens,19347,19364,11.57,2,NO_ANNOT,,,Exact,0,Carex intumescens Rudge,Carex intumescens,5XBBW,1,Catalogue of Life,
6,Carex,Carex,19495,19500,4.72,1,NO_ANNOT,,,Exact,0,Carex,Carex,3HH7,1,Catalogue of Life,
7,Carex lurida,Carex lurida,19633,19645,11.09,2,NO_ANNOT,,,Exact,0,Carex lurida Wahlenb.,Carex lurida,69B8B,1,Catalogue of Life,
8,Carex lurida,Carex lurida,19810,19822,11.09,2,NO_ANNOT,,,Exact,0,Carex lurida Wahlenb.,Carex lurida,69B8B,1,Catalogue of Life,
9,Carex oligosperma,Carex oligosperma,19948,19965,11.21,2,NO_ANNOT,,,Exact,0,Carex oligosperma Michx.,Carex oligosperma,5XCNL,1,Catalogue of Life,
10,Carex rostrata,Carex rostrata,20119,20133,12.46,2,NO_ANNOT,,,Exact,0,"Carex rostrata Stokes, nom. cons.",Carex rostrata,RBLR,1,Catalogue of Life,
11,Carex rostrata,Carex rostrata,20221,20235,12.46,2,NO_ANNOT,,,Exact,0,"Carex rostrata Stokes, nom. cons.",Carex rostrata,RBLR,1,Catalogue of Life,
12,Tioga,Tioga,20323,20328,2.95,1,NO_ANNOT,,,Exact,0,"Tioga Hulst, 1888",Tioga,urn:lsid:irmng.org:taxname:1411606,181,IRMNG,
13,Carex monile,Carex monile,20374,20386,9.73,2,NO_ANNOT,,,Exact,0,Carex monile Tuck.,Carex monile,5XB6J,1,Catalogue of Life,
14,Carex,Carex,20526,20531,4.72,1,NO_ANNOT,,,Exact,0,Carex,Carex,3HH7,1,Catalogue of Life,
15,Carex bullata,Carex bullata,20619,20632,12.26,2,NO_ANNOT,,,Exact,0,Carex bullata Willd.,Carex bullata,R8G8,1,Catalogue of Life,
16,Carex retrorsa,Carex retrorsa,20721,20735,10.62,2,NO_ANNOT,,,Exact,0,Carex retrorsa Schwein.,Carex retrorsa,RBJ9,1,Catalogue of Life,
17,Carex tentaculata,Carex tentaculata,20876,20893,13.04,2,NO_ANNOT,,,Exact,0,Carex tentaculata Muhl. ex Willd.,Carex tentaculata,RC86,1,Catalogue of Life,
18,Carex tentaculata,Carex tentaculata,21050,21067,13.04,2,NO_ANNOT,,,Exact,0,Carex tentaculata Muhl. ex Willd.,Carex tentaculata,RC86,1,Catalogue of Life,
19,Carex,Carex,21149,21154,4.72,1,NO_ANNOT,,,Exact,0,Carex,Carex,3HH7,1,Catalogue of Life,
20,Carex hystrieina,Carex hystrieina,21321,21337,6.96,2,NO_ANNOT,,,Fuzzy,1,Carex hystricina,Carex hystricina,30305678-2,167,IPNI,
21,Carex,Carex,21466,21471,4.72,1,NO_ANNOT,,,Exact,0,Carex,Carex,3HH7,1,Catalogue of Life,
22,PseudoCyperus,Pseudocyperus,21472,21485,6.05,1,NO_ANNOT,,,Exact,0,Pseudocyperus Steud.,Pseudocyperus,13978-1,167,IPNI,
23,Carex,Carex,21519,21524,4.72,1,NO_ANNOT,,,Exact,0,Carex,Carex,3HH7,1,Catalogue of Life,
24,PseudoCyperus,Pseudocyperus,21525,21538,6.05,1,NO_ANNOT,,,Exact,0,Pseudocyperus Steud.,Pseudocyperus,13978-1,167,IPNI,
25,Carex stenolepis,Carex stenolepis,21739,21755,11.27,2,NO_ANNOT,,,Exact,0,Carex stenolepis Less.,Carex stenolepis,5XCCR,1,Catalogue of Life,
26,Carex squarrosa,Carex squarrosa,21842,21857,12.19,2,NO_ANNOT,,,Exact,0,Carex squarrosa L.,Carex squarrosa,RBYW,1,Catalogue of Life,
27,Carex,Carex,22020,22025,4.72,1,NO_ANNOT,,,Exact,0,Carex,Carex,3HH7,1,Catalogue of Life,
28,Carex scabrata,Carex scabrata,22156,22170,12.46,2,NO_ANNOT,,,Exact,0,Carex scabrata Schwein.,Carex scabrata,RBPZ,1,Catalogue of Life,
29,Carex vestita,Carex vestita,22418,22431,10.79,2,NO_ANNOT,,,Exact,0,Carex vestita Willd.,Carex vestita,RCHN,1,Catalogue of Life,
30,Carex filiformis,Carex filiformis,22573,22589,11.62,2,NO_ANNOT,,,Exact,0,Carex filiformis L.,Carex filiformis,R98T,1,Catalogue of Life,
31,Carex filiformis,Carex filiformis,22678,22694,11.62,2,NO_ANNOT,,,Exact,0,Carex filiformis L.,Carex filiformis,R98T,1,Catalogue of Life,
32,Carex trichocarpa,Carex trichocarpa,22847,22864,11.74,2,NO_ANNOT,,,Exact,0,Carex trichocarpa Muhl. ex Willd.,Carex trichocarpa,RCC3,1,Catalogue of Life,
33,Carex riparia,Carex riparia,22966,22979,10.57,2,NO_ANNOT,,,Exact,0,Carex riparia Curtis,Carex riparia,RBKT,1,Catalogue of Life,
34,TiOGA,Tioga,23068,23073,2.95,1,NO_ANNOT,,,Exact,0,"Tioga Hulst, 1888",Tioga,urn:lsid:irmng.org:taxname:1411606,181,IRMNG,
35,Carex,Carex,23106,23111,4.72,1,NO_ANNOT,,,Exact,0,Carex,Carex,3HH7,1,Catalogue of Life,
36,Carex vulgaris,Carex vulgaris,23193,23207,11.79,2,NO_ANNOT,,,Exact,0,"Carex vulgaris Fr., nom. superfl.",Carex vulgaris,RCKF,1,Catalogue of Life,
37,Carex aquatilis,Carex aquatilis,23288,23303,12.02,2,NO_ANNOT,,,Exact,0,Carex aquatilis Wahlenb.,Carex aquatilis,R847,1,Catalogue of Life,
38,Carex stricta,Carex stricta,23344,23357,11.19,2,NO_ANNOT,,,Exact,0,Carex stricta Lam.,Carex stricta,RC2G,1,Catalogue of Life,
39,Carex aperta,Carex aperta,23532,23544,10.33,2,NO_ANNOT,,,Exact,0,Carex aperta Boott,Carex aperta,R83M,1,Catalogue of Life,
40,Carex torta,Carex torta,23610,23621,9.81,2,NO_ANNOT,,,Exact,0,Carex torta Boott ex Tuck.,Carex torta,69CFD,1,Catalogue of Life,
41,Carex prasina,Carex prasina,24077,24090,11.51,2,NO_ANNOT,,,Exact,0,Carex prasina Wahlenb.,Carex prasina,RB9V,1,Catalogue of Life,
42,C. miliacea,C. miliacea,24098,24109,6.18,2,NO_ANNOT,,,NoMatch,,,,,,,,
43,Carex crinita,Carex crinita,24268,24281,10.79,2,NO_ANNOT,,,Exact,0,Carex crinita Lam.,Carex crinita,R8SR,1,Catalogue of Life,
44,Carex crinita,Carex crinita,24379,24392,10.79,2,NO_ANNOT,,,Exact,0,Carex crinita Lam.,Carex crinita,R8SR,1,Catalogue of Life,
45,Tioga,Tioga,24556,24561,2.95,1,NO_ANNOT,,,Exact,0,"Tioga Hulst, 1888",Tioga,urn:lsid:irmng.org:taxname:1411606,181,IRMNG,
46,Carex,Carex,24655,24660,4.72,1,NO_ANNOT,,,Exact,0,Carex,Carex,3HH7,1,Catalogue of Life,
47,Magellanica,Magellanica,24661,24672,3.78,1,NO_ANNOT,,,Exact,0,Lycopodium sect. Magellanica B.Øllg.,Magellanica,17522650-1,167,IPNI,
48,C. irrigua,C. irrigua,24683,24693,5.20,2,NO_ANNOT,,,NoMatch,,,,,,,,
49,Carex limosa,Carex limosa,25016,25028,11.55,2,NO_ANNOT,,,Exact,0,Carex limosa L.,Carex limosa,69B7L,1,Catalogue of Life,
50,Tioga,Tioga,25061,25066,2.95,1,NO_ANNOT,,,Exact,0,"Tioga Hulst, 1888",Tioga,urn:lsid:irmng.org:taxname:1411606,181,IRMNG,
51,Carex virescens,Carex virescens,25162,25177,11.15,2,NO_ANNOT,,,Exact,0,Carex virescens Muhl. ex Willd.,Carex virescens,RCJF,1,Catalogue of Life,
52,Carex triceps,Carex triceps,25340,25353,7.26,2,NO_ANNOT,,,Exact,0,"Carex triceps Michx., nom. illeg.",Carex triceps,RCBZ,1,Catalogue of Life,
53,Tioga,Tioga,25482,25487,2.95,1,NO_ANNOT,,,Exact,0,"Tioga Hulst, 1888",Tioga,urn:lsid:irmng.org:taxname:1411606,181,IRMNG,
54,Carex,Carex,25546,25551,4.72,1,NO_ANNOT,,,Exact,0,Carex,Carex,3HH7,1,Catalogue of Life,
55,Exsicc fasc.,Exsicc fasc,25574,25586,,2,NO_ANNOT,,,NoMatch,,,,,,,,
56,C. granularis,C. granularis,26136,26149,7.02,2,NO_ANNOT,,,NoMatch,,,,,,,,
57,Carex longirostris,Carex longirostris,26492,26510,12.28,2,NO_ANNOT,,,Exact,0,Carex longirostris Krock.,Carex longirostris,5XB8R,1,Catalogue of Life,
58,Carex arctata,Carex arctata,26646,26659,12.26,2,NO_ANNOT,,,Exact,0,Carex arctata Boott,Carex arctata,R84J,1,Catalogue of Life,
59,Carex debilis,Carex debilis,26783,26796,11.66,2,NO_ANNOT,,,Exact,0,Carex debilis Michx.,Carex debilis,R8VS,1,Catalogue of Life,
60,Carex debilis,Carex debilis,27018,27031,11.66,2,NO_ANNOT,,,Exact,0,Carex debilis Michx.,Carex debilis,R8VS,1,Catalogue of Life,
61,Carex aestivalis,Carex aestivalis,27138,27154,12.13,2,NO_ANNOT,,,Exact,0,Carex aestivalis M.A.Curtis ex A.Gray,Carex aestivalis,5XBHT,1,Catalogue of Life,
62,Tioga,Tioga,27241,27246,2.95,1,NO_ANNOT,,,Exact,0,"Tioga Hulst, 1888",Tioga,urn:lsid:irmng.org:taxname:1411606,181,IRMNG,
