Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,RADIATA.,Radiata,983,991,4.32,1,NO_ANNOT,,,Exact,0,Radiata Medik.,Radiata,23410-1,167,IPNI,
1,ACTINOZOA.,Actinozoa,992,1002,1.97,1,NO_ANNOT,,,Exact,0,Actinozoa,Actinozoa,141465053,164,BioLib.cz,
2,BARYPHYLLUM,Baryphyllum,1009,1020,6.15,1,NO_ANNOT,,,Exact,0,"Baryphyllum Milne-Edwards & Haime, 1850",Baryphyllum,urn:lsid:irmng.org:taxname:1029107,181,IRMNG,
3,Baryphyllum fungulus,Baryphyllum fungulus,1040,1060,13.12,2,NO_ANNOT,,,Exact,0,Baryphyllum fungulus White 1878,Baryphyllum fungulus,130135,172,PaleoBioDB,
4,Corallum,Corallum,1068,1076,5.69,1,NO_ANNOT,,,Exact,0,"Corallum Ehrenberg, 1834",Corallum,urn:lsid:irmng.org:taxname:1446056,181,IRMNG,
5,Baryphyllum,Baryphyllum,1678,1689,6.15,1,NO_ANNOT,,,Exact,0,"Baryphyllum Milne-Edwards & Haime, 1850",Baryphyllum,urn:lsid:irmng.org:taxname:1029107,181,IRMNG,
6,ECHINODERMATA.,Echinodermata,2351,2365,5.35,1,NO_ANNOT,,,Exact,0,Echinodermata,Echinodermata,CHN,1,Catalogue of Life,
7,PLATYCRINUS,Platycrinus,2372,2383,6.05,1,NO_ANNOT,,,Exact,0,"Platycrinus Agassiz, 1836",Platycrinus,urn:lsid:irmng.org:taxname:1436291,181,IRMNG,
8,Platycrinus,Platycrinus,2392,2403,6.05,1,NO_ANNOT,,,Exact,0,"Platycrinus Agassiz, 1836",Platycrinus,urn:lsid:irmng.org:taxname:1436291,181,IRMNG,
9,P. laevis,P. laevis,4790,4799,5.48,2,NO_ANNOT,,,NoMatch,,,,,,,,
10,SCAPHIOCRINUS,Scaphiocrinus,5184,5197,6.38,1,NO_ANNOT,,,Exact,0,"Scaphiocrinus Hall, 1858",Scaphiocrinus,urn:lsid:irmng.org:taxname:1129570,181,IRMNG,
11,Scaphiocrinus,Scaphiocrinus,8274,8287,6.38,1,NO_ANNOT,,,Exact,0,"Scaphiocrinus Hall, 1858",Scaphiocrinus,urn:lsid:irmng.org:taxname:1129570,181,IRMNG,
12,Gurleyi,Gurleyi,8288,8295,3.17,1,NO_ANNOT,,,Exact,0,"Gurleyi Doflein, 1898",Gurleyi,46205,3,ITIS,
13,LEPIDESTHES,Lepidesthes,10462,10473,4.78,1,NO_ANNOT,,,Exact,0,"Lepidesthes Meek & Worthen, 1868",Lepidesthes,7PMLR,1,Catalogue of Life,
14,Lepidesthes,Lepidesthes,10492,10503,4.78,1,NO_ANNOT,,,Exact,0,"Lepidesthes Meek & Worthen, 1868",Lepidesthes,7PMLR,1,Catalogue of Life,
15,MOLLUSCA.,Mollusca,12934,12943,4.51,1,NO_ANNOT,,,Exact,0,Mollusca,Mollusca,M2L,1,Catalogue of Life,
16,Ptilodyctia triangulata,Ptilodyctia triangulata,12981,13004,7.60,2,NO_ANNOT,,,NoMatch,,,,,,,,
17,CONCHIFERA.,Conchifera,13955,13966,3.70,1,NO_ANNOT,,,Exact,0,"Conchifera Gegenbaur, 1878",Conchifera,urn:lsid:marinespecies.org:taxname:18826,9,WoRMS,
