Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
171,E. libanensis,E. libanensis,58841,58854,7.29,2,NO_ANNOT,,,NoMatch,,,,,,,,
172,Exoneuridia,Exoneuridia,58873,58884,4.38,1,NO_ANNOT,,,Exact,0,"Exoneuridia Cockerell, 1911",Exoneuridia,62SXK,1,Catalogue of Life,
173,Crocisa pantalon,Crocisa pantalon,58899,58915,6.32,2,NO_ANNOT,,,Exact,0,"Crocisa pantalon Dewitz, 1881",Crocisa pantalon,6BHZ7,1,Catalogue of Life,
174,Epeolus.,Epeolus,58970,58978,5.50,1,NO_ANNOT,,,Exact,0,"Epeolus Latreille, 1802",Epeolus,4CS4,1,Catalogue of Life,
175,E. hackeri.,E. hackeri,59133,59144,6.67,2,NO_ANNOT,,,NoMatch,,,,,,,,
176,Exoneura hamulata,Exoneura hamulata,59145,59162,13.05,2,NO_ANNOT,,,Exact,0,"Exoneura hamulata Cockerell, 1905",Exoneura hamulata,3DNVZ,1,Catalogue of Life,
177,E. hamulata,E. hamulata,59554,59565,7.41,2,NO_ANNOT,,,NoMatch,,,,,,,,
178,E. froggattii,E. froggattii,59656,59669,6.60,2,NO_ANNOT,,,NoMatch,,,,,,,,
179,Armidale,Armidale,59854,59862,3.88,1,NO_ANNOT,,,Exact,0,Armidale,Armidale,332S,1,Catalogue of Life,
180,Exoneura,Exoneura,59987,59995,5.31,1,NO_ANNOT,,,Exact,0,"Exoneura Smith, 1854",Exoneura,4HY8,1,Catalogue of Life,
181,Exoneura,Exoneura,60726,60734,5.31,1,NO_ANNOT,,,Exact,0,"Exoneura Smith, 1854",Exoneura,4HY8,1,Catalogue of Life,
182,E. hackeri.,E. hackeri,61442,61453,6.67,2,NO_ANNOT,,,NoMatch,,,,,,,,
183,Exoneura bicolor,Exoneura bicolor,61509,61525,8.23,2,NO_ANNOT,,,Exact,0,"Exoneura bicolor Smith, 1854",Exoneura bicolor,3DNVJ,1,Catalogue of Life,
184,Exoneura concinnula,Exoneura concinnula,61845,61864,12.42,2,SP_NOV,,,Exact,0,"Exoneura concinnula Cockerell, 1913",Exoneura concinnula,3DNVP,1,Catalogue of Life,
185,E. froggattii,E. froggattii,61894,61907,6.60,2,NO_ANNOT,,,NoMatch,,,,,,,,
186,E. froggattii,E. froggattii,62241,62254,6.60,2,NO_ANNOT,,,NoMatch,,,,,,,,
187,E. froggattii,E. froggattii,62327,62340,6.60,2,NO_ANNOT,,,NoMatch,,,,,,,,
188,Exoneura fultoni,Exoneura fultoni,62469,62485,11.72,2,SP_NOV,,,Exact,0,"Exoneura fultoni Cockerell, 1913",Exoneura fultoni,3DNVV,1,Catalogue of Life,
189,Exoneura froggattii,Exoneura froggattii,63050,63069,12.24,2,NO_ANNOT,,,Exact,0,"Exoneura froggattii Friese, 1899",Exoneura froggattii,'25877406',7,Union 4,
190,Ethon,Ethon,63483,63488,4.08,1,NO_ANNOT,,,Exact,0,"Ethon Laporte & Gory, 1840",Ethon,urn:lsid:irmng.org:taxname:1038720,181,IRMNG,
191,Haliotus leai,Haliotus leai,64713,64726,8.58,2,NO_ANNOT,,,Fuzzy,1,"Halictus leai Cockerell, 1910",Halictus leai,10469545,8,IRMNG (old),
192,Binghamiella antipodes,Binghamiella antipodes,65466,65488,9.56,2,NO_ANNOT,,,Exact,0,Binghamiella antipodes,Binghamiella antipodes,5550625,179,Open Tree of Life,
193,Callomelitta picta,Callomelitta picta,65542,65560,11.05,2,NO_ANNOT,,,Exact,0,"Callomelitta picta Smith, 1853",Callomelitta picta,PVFN,1,Catalogue of Life,
194,Meroglossa desponsa var.␤kershawi,Meroglossa desponsa var. kershawi,65608,65641,16.47,3,NO_ANNOT,,,Exact,0,Meroglossa desponsa kershawi,Meroglossa desponsa kershawi,23270292,12,EOL,
195,Scutellum,Scutellum,65654,65663,5.86,1,NO_ANNOT,,,Exact,0,Scutellum,Scutellum,63SY7,1,Catalogue of Life,
196,Euryglossa carnosa,Euryglossa carnosa,65891,65909,12.02,2,SP_NOV,,,Exact,0,"Euryglossa carnosa Cockerell, 1913",Euryglossa carnosa,3D4CZ,1,Catalogue of Life,
197,E. aurantifera,E. aurantifera,67586,67600,7.02,2,NO_ANNOT,,,NoMatch,,,,,,,,
198,E. geminata,E. geminata,67611,67622,7.41,2,NO_ANNOT,,,NoMatch,,,,,,,,
199,Euryglossa,Euryglossa,67676,67686,4.90,1,NO_ANNOT,,,Exact,0,"Euryglossa Smith, 1853",Euryglossa,4GSJ,1,Catalogue of Life,
200,E. subsericea,E. subsericea,68022,68035,6.46,2,NO_ANNOT,,,NoMatch,,,,,,,,
201,E. schomburgki,E. schomburgki,68766,68780,4.80,2,NO_ANNOT,,,NoMatch,,,,,,,,
202,Euryglossa tenuicornis,Euryglossa tenuicornis,69343,69365,12.51,2,SP_NOV,,,Exact,0,"Euryglossa tenuicornis Cockerell, 1913",Euryglossa tenuicornis,3D4HN,1,Catalogue of Life,
203,Euryglossa,Euryglossa,70187,70197,4.90,1,NO_ANNOT,,,Exact,0,"Euryglossa Smith, 1853",Euryglossa,4GSJ,1,Catalogue of Life,
204,Thaumatosoma,Thaumatosoma,70768,70780,5.63,1,NO_ANNOT,,,Exact,0,"Thaumatosoma Smith, 1865",Thaumatosoma,urn:lsid:irmng.org:taxname:1205649,181,IRMNG,
205,Euryglossa sinapina,Euryglossa sinapina,70933,70952,11.89,2,SP_NOV,,,Exact,0,"Euryglossa sinapina Cockerell, 1913",Euryglossa sinapina,3D4H7,1,Catalogue of Life,
206,E. sinapipes,E. sinapipes,71126,71138,5.95,2,NO_ANNOT,,,NoMatch,,,,,,,,
207,Euryglossa sanguinosa,Euryglossa sanguinosa,72062,72083,12.49,2,SP_NOV,,,Exact,0,"Euryglossa sanguinosa Cockerell, 1913",Euryglossa sanguinosa,3D4GW,1,Catalogue of Life,
208,E. terminata,E. terminata,73312,73324,7.57,2,NO_ANNOT,,,NoMatch,,,,,,,,
209,E. salaris,E. salaris,73436,73446,6.55,2,NO_ANNOT,,,NoMatch,,,,,,,,
210,Euryglossa ruberrima,Euryglossa ruberrima,73491,73511,11.62,2,SP_NOV,,,Exact,0,"Euryglossa ruberrima Cockerell, 1913",Euryglossa ruberrima,3D4GS,1,Catalogue of Life,
211,Vjright terracotta,Vjright terracotta,73554,73572,1.31,2,NO_ANNOT,,,NoMatch,,,,,,,,
212,E. rubricata,E. rubricata,74180,74192,7.57,2,NO_ANNOT,,,NoMatch,,,,,,,,
213,E. rubricata,E. rubricata,74263,74275,7.57,2,NO_ANNOT,,,NoMatch,,,,,,,,
214,E. frenchii,E. frenchii,74489,74500,6.19,2,NO_ANNOT,,,NoMatch,,,,,,,,
215,E. leptospermi,E. leptospermi,74812,74826,4.80,2,NO_ANNOT,,,NoMatch,,,,,,,,
216,Pachyprosopis haematostoma,Pachyprosopis haematostoma,75163,75189,13.04,2,SP_NOV,,,Exact,0,"Pachyprosopis (Pachyprosopis) haematostoma Cockerell, 1913",Pachyprosopis haematostoma,7W7DD,1,Catalogue of Life,
217,Pachyprosopis atromicans,Pachyprosopis atromicans,76096,76120,11.96,2,SP_NOV,,,Exact,0,"Pachyprosopis atromicans Cockerell, 1913",Pachyprosopis atromicans,4BTW2,1,Catalogue of Life,
218,Pachyprosopis,Pachyprosopis,76944,76957,6.31,1,NO_ANNOT,,,Exact,0,"Pachyprosopis Perkins, 1908",Pachyprosopis,6BYV,1,Catalogue of Life,
219,Euryglossa,Euryglossa,77619,77629,4.90,1,NO_ANNOT,,,Exact,0,"Euryglossa Smith, 1853",Euryglossa,4GSJ,1,Catalogue of Life,
220,Pachyprosopis,Pachyprosopis,77634,77647,6.31,1,NO_ANNOT,,,Exact,0,"Pachyprosopis Perkins, 1908",Pachyprosopis,6BYV,1,Catalogue of Life,
221,Euryglossa neglectula,Euryglossa neglectula,77672,77693,12.02,2,NO_ANNOT,,,Exact,0,"Euryglossa neglectula Cockerell, 1905",Euryglossa neglectula,7TRCF,1,Catalogue of Life,
222,Pachyprosopis nitidiceps,Pachyprosopis nitidiceps,77726,77750,12.81,2,NO_ANNOT,,,Exact,0,"Pachyprosopis nitidiceps Cockerell, 1912",Pachyprosopis nitidiceps,4BTWR,1,Catalogue of Life,
223,Frosopis asinella,Frosopis asinella,77822,77839,6.16,2,SP_NOV,,,Fuzzy,1,"Prosopis asinella Cockerell, 1913",Prosopis asinella,'25882994',7,Union 4,
224,Prosopis,Prosopis,78894,78902,5.52,1,NO_ANNOT,,,Exact,0,Prosopis,Prosopis,6X78,1,Catalogue of Life,
225,Gnathoprosopis,Gnathoprosopis,79230,79244,6.53,1,SP_NOV,,,Exact,0,"Gnathoprosopis Perkins, 1912",Gnathoprosopis,urn:lsid:irmng.org:taxname:1014353,181,IRMNG,
226,Prosopis minuscula,Prosopis minuscula,79254,79272,12.52,2,SP_NOV,,,Exact,0,"Prosopis minuscula Cockerell, 1913",Prosopis minuscula,10481184,8,IRMNG (old),
227,Prosopis vittatifrons,Prosopis vittatifrons,80401,80422,10.27,2,SP_NOV,,,Exact,0,"Prosopis vittatifrons Cockerell, 1913",Prosopis vittatifrons,'25883680',7,Union 4,
228,Prosopis mediovirens,Prosopis mediovirens,82141,82161,12.37,2,SP_NOV,,,Exact,0,"Prosopis mediovirens Cockerell, 1913",Prosopis mediovirens,'25883368',7,Union 4,
229,P. vittatifrons,P. vittatifrons,84002,84017,4.42,2,NO_ANNOT,,,NoMatch,,,,,,,,
230,Prosopis chlorosoma,Prosopis chlorosoma,84077,84096,12.05,2,SP_NOV,,,Exact,0,"Prosopis chlorosoma Cockerell, 1913",Prosopis chlorosoma,'25883083',7,Union 4,
231,P. albonitens,P. albonitens,85161,85174,6.21,2,NO_ANNOT,,,NoMatch,,,,,,,,
232,P. minuscula.,P. minuscula,85259,85272,6.66,2,NO_ANNOT,,,NoMatch,,,,,,,,
233,P. minuscula,P. minuscula,85396,85408,6.66,2,NO_ANNOT,,,NoMatch,,,,,,,,
234,Prosopis scintilliformis,Prosopis scintilliformis,85492,85516,13.30,2,SP_NOV,,,Exact,0,"Prosopis scintilliformis Cockerell, 1913",Prosopis scintilliformis,'25883565',7,Union 4,
235,P. chlorosoma,P. chlorosoma,85576,85589,6.19,2,NO_ANNOT,,,NoMatch,,,,,,,,
236,P. chlorosoma,P. chlorosoma,86093,86106,6.19,2,NO_ANNOT,,,NoMatch,,,,,,,,
237,P. amicula,P. amicula,86516,86526,6.31,2,NO_ANNOT,,,NoMatch,,,,,,,,
238,P. minuscula,P. minuscula,86739,86751,6.66,2,NO_ANNOT,,,NoMatch,,,,,,,,
239,Prosopis xanthosphsera,Prosopis xanthosphsera,86828,86850,7.77,2,SP_NOV,,,Fuzzy,1,"Prosopis xanthosphaera Cockerell, 1913",Prosopis xanthosphaera,10476478,8,IRMNG (old),
240,P. rotundiceps,P. rotundiceps,88127,88141,6.48,2,NO_ANNOT,,,NoMatch,,,,,,,,
241,Prosopis leucosphaera,Prosopis leucosphaera,88250,88271,12.77,2,SP_NOV,,,Exact,0,"Prosopis leucosphaera Cockerell, 1913",Prosopis leucosphaera,10735974,8,IRMNG (old),
242,Prosopis,Prosopis,89367,89375,5.52,1,NO_ANNOT,,,Exact,0,Prosopis,Prosopis,6X78,1,Catalogue of Life,
243,Prosopis chromatica,Prosopis chromatica,89485,89504,13.06,2,NO_ANNOT,,,Exact,0,Prosopis chromatica,Prosopis chromatica,3518470,168,ION,
244,Prosopis,Prosopis,89590,89598,5.52,1,SP_NOV,,,Exact,0,Prosopis,Prosopis,6X78,1,Catalogue of Life,
245,P. lateralis,P. lateralis,89664,89676,6.97,2,NO_ANNOT,,,NoMatch,,,,,,,,
246,Prosopis proxima,Prosopis proxima,90134,90150,11.87,2,NO_ANNOT,,,Exact,0,"Prosopis proxima Smith, 1879",Prosopis proxima,'25883510',7,Union 4,
247,Prosopis chrysognatha,Prosopis chrysognatha,90497,90518,12.52,2,NO_ANNOT,,,Exact,0,"Prosopis chrysognatha Cockerell, 1910",Prosopis chrysognatha,11203482,8,IRMNG (old),
248,P. cognata,P. cognata,90791,90801,7.21,2,NO_ANNOT,,,NoMatch,,,,,,,,
249,Smith's cognata,Smith�s cognata,90846,90861,4.82,2,NO_ANNOT,,,NoMatch,,,,,,,,
250,Prosopis alcyonea,Prosopis alcyonea,91069,91086,11.91,2,NO_ANNOT,,,Exact,0,Prosopis alcyonea,Prosopis alcyonea,73107,183,Sherborn Index Animalium,
251,Euprosopis elegans,Euprosopis elegans,91129,91147,11.04,2,NO_ANNOT,,,Exact,0,Euprosopis elegans,Euprosopis elegans,3275846,179,Open Tree of Life,
252,Prosopis elegans,Prosopis elegans,91155,91171,10.71,2,NO_ANNOT,,,Exact,0,Prosopis elegans Spreng.,Prosopis elegans,145492148,165,Tropicos,
253,Euprosopis nodosicornis,Euprosopis nodosicornis,91475,91498,13.36,2,SP_NOV,,,Exact,0,Euprosopis nodosicornis Cockerell 1913,Euprosopis nodosicornis,3516509,168,ION,
254,E. elegans var.␤sydneyana,E. elegans var. sydneyana,91546,91571,13.32,3,NO_ANNOT,,,NoMatch,,,,,,,,
255,Kegachile semiluctuosa,Kegachile semiluctuosa,92087,92109,4.27,2,NO_ANNOT,,,Fuzzy,1,"Megachile semiluctuosa Smith, 1853",Megachile semiluctuosa,3YSDQ,1,Catalogue of Life,
256,M. famipennis,M. famipennis,92197,92210,6.96,2,NO_ANNOT,,,NoMatch,,,,,,,,
257,M. monstrosa,M. monstrosa,92276,92288,7.14,2,NO_ANNOT,,,NoMatch,,,,,,,,
258,M. cornifera,M. cornifera,92380,92392,6.60,2,NO_ANNOT,,,NoMatch,,,,,,,,
259,M. monstrosa cornifera.,M. monstrosa cornifera,92452,92475,12.19,3,NO_ANNOT,,,NoMatch,,,,,,,,
260,Saropoda bombiformis,Saropoda bombiformis,92476,92496,12.23,2,NO_ANNOT,,,Exact,0,"Saropoda bombiformis Smith, 1854",Saropoda bombiformis,79NMB,1,Catalogue of Life,
261,Anthophora rhodoscymna,Anthophora rhodoscymna,92714,92736,11.36,2,NO_ANNOT,,,Exact,0,"Anthophora rhodoscymna Cockerell, 1905",Anthophora rhodoscymna,67FT2,1,Catalogue of Life,
262,A. pulchra,A. pulchra,92832,92842,5.12,2,NO_ANNOT,,,NoMatch,,,,,,,,
263,Nomia australica,Nomia australica,92893,92909,11.47,2,NO_ANNOT,,,Exact,0,Nomia australica Rayment 1939,Nomia australica,3134685,168,ION,
264,N. flavoviridis,N. flavoviridis,92958,92973,6.72,2,NO_ANNOT,,,NoMatch,,,,,,,,
265,N. muSCOSa,N. muscosa,93094,93104,6.78,2,NO_ANNOT,,,NoMatch,,,,,,,,
266,Lestis bombylans,Lestis bombylans,93194,93210,10.64,2,NO_ANNOT,,,Exact,0,Lestis bombylans,Lestis bombylans,3270332,179,Open Tree of Life,
267,L. aerata,L. aerata,93299,93308,6.93,2,NO_ANNOT,,,NoMatch,,,,,,,,
268,L. aerata,L. aerata,93446,93455,6.93,2,NO_ANNOT,,,NoMatch,,,,,,,,
269,NOTES,Notes,93527,93532,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
270,Cycleptus elongatus,Cycleptus elongatus,93693,93712,13.17,2,NO_ANNOT,,,Exact,0,"Cycleptus elongatus (Lesueur, 1817)",Cycleptus elongatus,32T6V,1,Catalogue of Life,
271,AMBLODON,Amblodon,93815,93823,4.01,1,NO_ANNOT,,,Exact,0,"Amblodon Rafinesque, 1819",Amblodon,urn:lsid:marinespecies.org:taxname:295969,9,WoRMS,
272,Amblodon,Amblodon,93909,93917,4.01,1,NO_ANNOT,,,Exact,0,"Amblodon Rafinesque, 1819",Amblodon,urn:lsid:marinespecies.org:taxname:295969,9,WoRMS,
273,Amblodon niger,Amblodon niger,93974,93988,4.64,2,NO_ANNOT,,,Exact,0,"Amblodon niger Rafinesque, 1819",Amblodon niger,CL9Z,1,Catalogue of Life,
274,Amblodon,Amblodon,94036,94044,4.01,1,NO_ANNOT,,,Exact,0,"Amblodon Rafinesque, 1819",Amblodon,urn:lsid:marinespecies.org:taxname:295969,9,WoRMS,
275,Aplodinotus grunniens,Aplodinotus grunniens,94074,94095,12.17,2,NO_ANNOT,,,Exact,0,"Aplodinotus grunniens Rafinesque, 1819",Aplodinotus grunniens,FPF5,1,Catalogue of Life,
276,Amblodon,Amblodon,94128,94136,4.01,1,NO_ANNOT,,,Exact,0,"Amblodon Rafinesque, 1819",Amblodon,urn:lsid:marinespecies.org:taxname:295969,9,WoRMS,
277,Aplodinotus according,Aplodinotus according,94163,94184,4.97,2,NO_ANNOT,,,PartialExact,0,Aplodinotus,Aplodinotus,YR7,1,Catalogue of Life,
278,Amblodon,Amblodon,94213,94221,4.01,1,NO_ANNOT,,,Exact,0,"Amblodon Rafinesque, 1819",Amblodon,urn:lsid:marinespecies.org:taxname:295969,9,WoRMS,
279,Amblodon,Amblodon,94261,94269,4.01,1,NO_ANNOT,,,Exact,0,"Amblodon Rafinesque, 1819",Amblodon,urn:lsid:marinespecies.org:taxname:295969,9,WoRMS,
280,MEGASTOMATOBUS,Megastomatobus,94361,94375,5.32,1,NO_ANNOT,,,Exact,0,"Megastomatobus Fowler, 1913",Megastomatobus,urn:lsid:irmng.org:taxname:1226101,181,IRMNG,
281,Sckrognathus cyprinella,Sckrognathus cyprinella,94394,94417,6.27,2,NO_ANNOT,,,NoMatch,,,,,,,,
282,Lips,Lips,94511,94515,2.35,1,NO_ANNOT,,,Exact,0,Lips,Lips,639Y8,1,Catalogue of Life,
283,Carpiodes,Carpiodes,94785,94794,4.93,1,NO_ANNOT,,,Exact,0,Carpiodes,Carpiodes,3HTM,1,Catalogue of Life,
284,Amblodon cyprinella,Amblodon cyprinella,94845,94864,11.24,2,NO_ANNOT,,,PartialExact,0,"Amblodon Rafinesque, 1819",Amblodon,urn:lsid:marinespecies.org:taxname:295969,9,WoRMS,
285,Amblodon bubalus,Amblodon bubalus,94935,94951,10.78,2,NO_ANNOT,,,Exact,0,Amblodon bubalus,Amblodon bubalus,92766,183,Sherborn Index Animalium,
286,Carpiodes carpio,Carpiodes carpio,95137,95153,9.39,2,NO_ANNOT,,,Exact,0,"Carpiodes carpio (Rafinesque, 1820)",Carpiodes carpio,RG63,1,Catalogue of Life,
287,Carpiodes nummifer,Carpiodes nummifer,95166,95184,10.38,2,NO_ANNOT,,,Exact,0,Carpiodes nummifer Cope 1870,Carpiodes nummifer,141051037,151,Catalog of Fishes,
288,Carpiodes nummifer,Carpiodes nummifer,95289,95307,10.38,2,NO_ANNOT,,,Exact,0,Carpiodes nummifer Cope 1870,Carpiodes nummifer,141051037,151,Catalog of Fishes,
289,Carpiodes thompsoni,Carpiodes thompsoni,95957,95976,11.69,2,NO_ANNOT,,,Exact,0,Carpiodes thompsoni Agassiz 1855,Carpiodes thompsoni,141051040,151,Catalog of Fishes,
290,Carpiodes cyprinus,Carpiodes cyprinus,96263,96281,12.01,2,NO_ANNOT,,,Exact,0,"Carpiodes cyprinus (Lesueur, 1817)",Carpiodes cyprinus,RG64,1,Catalogue of Life,
291,Carpiodes tumidus,Carpiodes tumidus,96513,96530,11.32,2,NO_ANNOT,,,Exact,0,Carpiodes tumidus Baird & Girard 1854,Carpiodes tumidus,141051041,151,Catalog of Fishes,
292,Carpiodes difformis,Carpiodes difformis,96616,96635,11.72,2,NO_ANNOT,,,Exact,0,Carpiodes difformis Cope 1870,Carpiodes difformis,141051031,151,Catalog of Fishes,
293,Carpiodes cutisanserinus,Carpiodes cutisanserinus,97042,97066,12.58,2,NO_ANNOT,,,Exact,0,Carpiodes cutisanserinus Cope 1870,Carpiodes cutisanserinus,141051027,151,Catalog of Fishes,
294,Carpiodes difformis,Carpiodes difformis,97286,97305,11.72,2,NO_ANNOT,,,Exact,0,Carpiodes difformis Cope 1870,Carpiodes difformis,141051031,151,Catalog of Fishes,
295,Carpiodes difformis.,Carpiodes difformis,97548,97568,11.72,2,NO_ANNOT,,,Exact,0,Carpiodes difformis Cope 1870,Carpiodes difformis,141051031,151,Catalog of Fishes,
296,Carpiodes velifer,Carpiodes velifer,97569,97586,10.18,2,NO_ANNOT,,,Exact,0,"Carpiodes velifer (Rafinesque, 1820)",Carpiodes velifer,RG66,1,Catalogue of Life,
297,Carpiodes selene,Carpiodes selene,97822,97838,6.38,2,NO_ANNOT,,,Exact,0,Carpiodes selene Cope 1870,Carpiodes selene,141051038,151,Catalog of Fishes,
298,Carpiodes thompsoni,Carpiodes thompsoni,98059,98078,11.69,2,NO_ANNOT,,,Exact,0,Carpiodes thompsoni Agassiz 1855,Carpiodes thompsoni,141051040,151,Catalog of Fishes,
299,Carpiodes difformis,Carpiodes difformis,98133,98152,11.72,2,NO_ANNOT,,,Exact,0,Carpiodes difformis Cope 1870,Carpiodes difformis,141051031,151,Catalog of Fishes,
300,Carpiodes cutisanserinus,Carpiodes cutisanserinus,98157,98181,12.58,2,NO_ANNOT,,,Exact,0,Carpiodes cutisanserinus Cope 1870,Carpiodes cutisanserinus,141051027,151,Catalog of Fishes,
301,Carpiodes elongatus,Carpiodes elongatus,98206,98225,12.65,2,NO_ANNOT,,,Exact,0,Carpiodes elongatus Meek 1904,Carpiodes elongatus,141051032,151,Catalog of Fishes,
302,Carpiodes grayi,Carpiodes grayi,98305,98320,10.08,2,NO_ANNOT,,,Exact,0,Carpiodes grayi Cope 1870,Carpiodes grayi,141051034,151,Catalog of Fishes,
303,NOTOLEPIDOMYZON,Notolepidomyzon,98327,98342,3.81,1,NO_ANNOT,,,Exact,0,"Notolepidomyzon Fowler, 1913",Notolepidomyzon,urn:lsid:irmng.org:taxname:1206356,181,IRMNG,
304,Pantosteus arizonae,Pantosteus arizonae,98361,98380,12.32,2,NO_ANNOT,,,Exact,0,Pantosteus arizonae Gilbert in Jordan & Evermann 1896,Pantosteus arizonae,141084591,151,Catalog of Fishes,
305,Pantosteus arizonae,Pantosteus arizonae,98711,98730,12.32,2,NO_ANNOT,,,Exact,0,Pantosteus arizonae Gilbert in Jordan & Evermann 1896,Pantosteus arizonae,141084591,151,Catalog of Fishes,
306,Pantosteus generosus,Pantosteus generosus,98823,98843,12.96,2,NO_ANNOT,,,PartialExact,0,"Catostomus (Pantosteus) Cope in Cope & Yarrow, 1875",Pantosteus,606613,2,Wikispecies,
307,Pantosteus plebeius,Pantosteus plebeius,98959,98978,12.69,2,NO_ANNOT,,,Exact,0,"Pantosteus plebeius (Baird & Girard, 1854)",Pantosteus plebeius,10929844,11,GBIF Backbone Taxonomy,
308,Catostomus plebeius,Catostomus plebeius,98997,99016,12.33,2,NO_ANNOT,,,Exact,0,"Catostomus plebeius Baird & Girard, 1854",Catostomus plebeius,RW56,1,Catalogue of Life,
309,Catostomus plebeius,Catostomus plebeius,99148,99167,12.33,2,NO_ANNOT,,,Exact,0,"Catostomus plebeius Baird & Girard, 1854",Catostomus plebeius,RW56,1,Catalogue of Life,
310,Pantosteus santaanae,Pantosteus santaanae,99394,99414,12.49,2,NO_ANNOT,,,Exact,0,"Pantosteus santaanae Snyder, 1908",Pantosteus santaanae,4CHG6,1,Catalogue of Life,
311,Pantosteus delpMnus,Pantosteus delpmnus,99580,99599,7.91,2,NO_ANNOT,,,PartialExact,0,"Catostomus (Pantosteus) Cope in Cope & Yarrow, 1875",Pantosteus,606613,2,Wikispecies,
312,Catostomus latipinnis,Catostomus latipinnis,99627,99648,12.79,2,NO_ANNOT,,,Exact,0,"Catostomus latipinnis Baird & Girard, 1853",Catostomus latipinnis,RW4M,1,Catalogue of Life,
313,Eurystomus,Eurystomus,99720,99730,5.49,1,NO_ANNOT,,,Exact,0,"Eurystomus Vieillot, 1816",Eurystomus,4GZC,1,Catalogue of Life,
314,Acomus,Acomus,99797,99803,4.61,1,NO_ANNOT,,,Exact,0,"Acomus Reichenbach, 1848",Acomus,urn:lsid:irmng.org:taxname:1437816,181,IRMNG,
315,Eurystomus,Eurystomus,99930,99940,5.49,1,NO_ANNOT,,,Exact,0,"Eurystomus Vieillot, 1816",Eurystomus,4GZC,1,Catalogue of Life,
316,Acomus,Acomus,99945,99951,4.61,1,NO_ANNOT,,,Exact,0,"Acomus Reichenbach, 1848",Acomus,urn:lsid:irmng.org:taxname:1437816,181,IRMNG,
317,Catostomus.,Catostomus,99996,100007,5.49,1,NO_ANNOT,,,Exact,0,Catostomus,Catostomus,3JKY,1,Catalogue of Life,
318,Catostomus retropinnis,Catostomus retropinnis,100008,100030,13.10,2,NO_ANNOT,,,Exact,0,Catostomus retropinnis Jordan 1878,Catostomus retropinnis,141051203,151,Catalog of Fishes,
319,Catostomus occidentalis,Catostomus occidentalis,100111,100134,13.11,2,NO_ANNOT,,,Exact,0,"Catostomus occidentalis Ayres, 1854",Catostomus occidentalis,RW53,1,Catalogue of Life,
320,CaloHlomus labiatus,Calohlomus labiatus,100142,100161,6.75,2,NO_ANNOT,,,NoMatch,,,,,,,,
321,Catostomus labiatus,Catostomus labiatus,100255,100274,13.05,2,NO_ANNOT,,,Exact,0,Catostomus labiatus Ayres 1855,Catostomus labiatus,141051179,151,Catalog of Fishes,
322,Catostomus occidentalis given,Catostomus occidentalis given,100593,100622,11.79,3,NO_ANNOT,,,PartialExact,0,"Catostomus occidentalis Ayres, 1854",Catostomus occidentalis,RW53,1,Catalogue of Life,
323,Catostomus tsiltcoose7isis,Catostomus tsiltcoose�isis,100703,100729,8.51,2,NO_ANNOT,,,PartialExact,0,Catostomus,Catostomus,3JKY,1,Catalogue of Life,
324,Catostomus occidentalis humboldtianus,Catostomus occidentalis humboldtianus,100870,100907,18.74,3,NO_ANNOT,,,Exact,0,Catostomus occidentalis humboldtianus,Catostomus occidentalis humboldtianus,733710,179,Open Tree of Life,
325,Catostomus humboldtianus,Catostomus humboldtianus,100916,100940,13.09,2,NO_ANNOT,,,Exact,0,Catostomus humboldtianus Snyder 1908,Catostomus humboldtianus,141051177,151,Catalog of Fishes,
326,Catostomus humboldtianus,Catostomus humboldtianus,101075,101099,13.09,2,NO_ANNOT,,,Exact,0,Catostomus humboldtianus Snyder 1908,Catostomus humboldtianus,141051177,151,Catalog of Fishes,
327,Catostomus occidentalis lacusanserinus,Catostomus occidentalis lacusanserinus,101199,101237,18.97,3,SUBSP_NOV,,,Exact,0,"Catostomus occidentalis lacusanserinus Fowler, 1913",Catostomus occidentalis lacusanserinus,7JGKZ,1,Catalogue of Life,
328,Catostomus labiatus,Catostomus labiatus,101250,101269,13.05,2,NO_ANNOT,,,Exact,0,Catostomus labiatus Ayres 1855,Catostomus labiatus,141051179,151,Catalog of Fishes,
329,Catostomus occidentalis lacusanserinus,Catostomus occidentalis lacusanserinus,102073,102111,18.97,3,SUBSP_NOV,,,Exact,0,"Catostomus occidentalis lacusanserinus Fowler, 1913",Catostomus occidentalis lacusanserinus,7JGKZ,1,Catalogue of Life,
330,Mandibular rami,Mandibular rami,103025,103040,,2,NO_ANNOT,,,NoMatch,,,,,,,,
331,Lips,Lips,105410,105414,2.35,1,NO_ANNOT,,,Exact,0,Lips,Lips,639Y8,1,Catalogue of Life,
332,Catostoiuhf occidentalis,Catostoiuhf occidentalis,106100,106124,5.19,2,NO_ANNOT,,,NoMatch,,,,,,,,
333,C. occidentalis,C. occidentalis,106272,106287,7.29,2,NO_ANNOT,,,NoMatch,,,,,,,,
334,Catostomus snyderi,Catostomus snyderi,106340,106358,12.50,2,NO_ANNOT,,,Exact,0,"Catostomus snyderi Gilbert, 1898",Catostomus snyderi,RW5B,1,Catalogue of Life,
