Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,Cottus,Cottus,225,231,4.74,1,NO_ANNOT,,,Exact,0,Cottus,Cottus,62NHY,1,Catalogue of Life,
1,Aphredoderus,Aphredoderus,283,295,5.96,1,NO_ANNOT,,,Exact,0,Aphredoderus,Aphredoderus,YH8,1,Catalogue of Life,
2,"Cyprinus corporalis,",Cyprinus corporalis,320,340,13.01,2,NO_ANNOT,,,Exact,0,"Cyprinus corporalis Mitchill, 1817",Cyprinus corporalis,33HSL,1,Catalogue of Life,
3,"Squalus americanus,",Squalus americanus,362,381,12.87,2,NO_ANNOT,,,Exact,0,"Squalus americanus Gmelin, 1789",Squalus americanus,6ZDWV,1,Catalogue of Life,
4,"Odontaspis,",Odontaspis,411,422,5.86,1,NO_ANNOT,,,Exact,0,Odontaspis,Odontaspis,63FSQ,1,Catalogue of Life,
5,"Anableps,",Anableps,699,708,3.99,1,NO_ANNOT,,,Exact,0,Anableps,Anableps,62C82,1,Catalogue of Life,
6,"Anculosa,",Anculosa,842,851,4.61,1,NO_ANNOT,,,Exact,0,"Anculosa Say, 1821",Anculosa,urn:lsid:irmng.org:taxname:1008122,181,IRMNG,
7,Aphredoderus,Aphredoderus,1014,1026,5.96,1,NO_ANNOT,,,Exact,0,Aphredoderus,Aphredoderus,YH8,1,Catalogue of Life,
8,"Anisotremus,",Anisotremus,1088,1100,5.62,1,NO_ANNOT,,,Exact,0,Anisotremus,Anisotremus,WHD,1,Catalogue of Life,
9,"Aristelliger,",Aristelliger,1122,1135,3.66,1,NO_ANNOT,,,Exact,0,Aristelliger,Aristelliger,32WJ,1,Catalogue of Life,
10,"Baculites,",Baculites,1237,1247,3.38,1,NO_ANNOT,,,Exact,0,Baculites,Baculites,376L,1,Catalogue of Life,
11,"Bombyx cynthia,",Bombyx cynthia,1641,1656,5.01,2,NO_ANNOT,,,Exact,0,Bombyx cynthia,Bombyx cynthia,16860,183,Sherborn Index Animalium,
12,"Brachiopoda,",Brachiopoda,1729,1741,3.86,1,NO_ANNOT,,,Exact,0,Brachiopoda,Brachiopoda,622CF,1,Catalogue of Life,
13,"Centropyx,",Centropyx,2213,2223,3.58,1,NO_ANNOT,,,Exact,0,"Centropyx Peters, 1869",Centropyx,8FWH9,1,Catalogue of Life,
14,"Coleoptera,",Coleoptera,2502,2513,3.70,1,NO_ANNOT,,,Exact,0,Coleoptera,Coleoptera,C2L,1,Catalogue of Life,
15,"Panolopus,",Panolopus,2930,2940,5.90,1,NO_ANNOT,,,Exact,0,"Panolopus Cope, 1861",Panolopus,urn:lsid:irmng.org:taxname:1331905,181,IRMNG,
16,"Centropyx,",Centropyx,2941,2951,3.58,1,NO_ANNOT,,,Exact,0,"Centropyx Peters, 1869",Centropyx,8FWH9,1,Catalogue of Life,
17,"Aristelliger,",Aristelliger,2955,2968,3.66,1,NO_ANNOT,,,Exact,0,Aristelliger,Aristelliger,32WJ,1,Catalogue of Life,
18,"Elapomorphus,",Elapomorphus,3076,3089,5.35,1,NO_ANNOT,,,Exact,0,"Elapomorphus Smith, 1849",Elapomorphus,87FST,1,Catalogue of Life,
19,"Sympholis,",Sympholis,3090,3100,4.29,1,NO_ANNOT,,,Exact,0,Sympholis,Sympholis,63TSB,1,Catalogue of Life,
20,"Coniophanes,",Coniophanes,3108,3120,3.68,1,NO_ANNOT,,,Exact,0,Coniophanes,Coniophanes,3T8K,1,Catalogue of Life,
21,Cottus,Cottus,3198,3204,4.74,1,NO_ANNOT,,,Exact,0,Cottus,Cottus,62NHY,1,Catalogue of Life,
22,"Crustacea,",Crustacea,3442,3452,4.98,1,NO_ANNOT,,,Exact,0,"Crustacea Brünnich, 1772",Crustacea,83677,3,ITIS,
23,"Cyprinus corporalis,",Cyprinus corporalis,3720,3740,13.01,2,NO_ANNOT,,,Exact,0,"Cyprinus corporalis Mitchill, 1817",Cyprinus corporalis,33HSL,1,Catalogue of Life,
24,"Semotilus,",Semotilus,3764,3774,5.92,1,NO_ANNOT,,,Exact,0,Semotilus,Semotilus,7FHQ,1,Catalogue of Life,
25,"Cyrena,",Cyrena,3801,3808,4.76,1,NO_ANNOT,,,Exact,0,"Cyrena Lamarck, 1818",Cyrena,urn:lsid:irmng.org:taxname:1326429,181,IRMNG,
26,Lepidoptera,Lepidoptera,4055,4066,3.82,1,NO_ANNOT,,,Exact,0,Lepidoptera,Lepidoptera,LP,1,Catalogue of Life,
27,Kale- ␤␤ mys,Kalemys,4287,4299,4.82,1,NO_ANNOT,,,Exact,0,Kalemys,Kalemys,urn:lsid:irmng.org:taxname:1005048,181,IRMNG,
28,Sucia,Sucia,4972,4977,4.86,1,NO_ANNOT,,,Exact,0,"Sucia Blake, 1973",Sucia,urn:lsid:irmng.org:taxname:1440581,181,IRMNG,
29,"Brachiopoda,",Brachiopoda,5267,5279,3.86,1,NO_ANNOT,,,Exact,0,Brachiopoda,Brachiopoda,622CF,1,Catalogue of Life,
30,Gryphsea calceola,Gryphsea calceola,5308,5325,5.14,2,NO_ANNOT,,,Fuzzy,1,Gryphaea calceola Quen.,Gryphaea calceola,gn_92281,186,MCZbase,
31,Ostrea,Ostrea,5337,5343,3.76,1,NO_ANNOT,,,Exact,0,"Ostrea Linnaeus, 1758",Ostrea,7PBDT,1,Catalogue of Life,
32,Mollusca,Mollusca,5465,5473,4.51,1,NO_ANNOT,,,Exact,0,Mollusca,Mollusca,M2L,1,Catalogue of Life,
33,Baculites,Baculites,5924,5933,3.38,1,NO_ANNOT,,,Exact,0,Baculites,Baculites,376L,1,Catalogue of Life,
34,"Anableps,",Anableps,6256,6265,3.99,1,NO_ANNOT,,,Exact,0,Anableps,Anableps,62C82,1,Catalogue of Life,
35,Lembus,Lembus,6423,6429,3.76,1,NO_ANNOT,,,Exact,0,Lembus,Lembus,5C4Z,1,Catalogue of Life,
36,Lutjanus,Lutjanus,6720,6728,5.59,1,NO_ANNOT,,,Exact,0,Lutjanus,Lutjanus,62XT3,1,Catalogue of Life,
37,"Anisotremus,",Anisotremus,6941,6953,5.62,1,NO_ANNOT,,,Exact,0,Anisotremus,Anisotremus,WHD,1,Catalogue of Life,
38,"Hemiptera,",Hemiptera,8396,8406,5.15,1,NO_ANNOT,,,Exact,0,Hemiptera,Hemiptera,HP,1,Catalogue of Life,
39,"Homoptera,",Homoptera,8558,8568,5.15,1,NO_ANNOT,,,Exact,0,"Homoptera Boisduval in Guenée, 1852",Homoptera,urn:lsid:irmng.org:taxname:1405844,181,IRMNG,
40,"Hyporthodus flaviculata,",Hyporthodus flaviculata,8853,8877,8.55,2,NO_ANNOT,,,PartialExact,0,Hyporthodus,Hyporthodus,52W8,1,Catalogue of Life,
41,"Kalemys,",Kalemys,8989,8997,4.82,1,NO_ANNOT,,,Exact,0,Kalemys,Kalemys,urn:lsid:irmng.org:taxname:1005048,181,IRMNG,
42,Neritina,Neritina,9340,9348,3.96,1,NO_ANNOT,,,Exact,0,"Neritina Lamarck, 1816",Neritina,7P9RM,1,Catalogue of Life,
43,Anodonta,Anodonta,9500,9508,3.46,1,NO_ANNOT,,,Exact,0,"Anodonta Lamarck, 1799",Anodonta,7NP65,1,Catalogue of Life,
44,"Lithasia,",Lithasia,9513,9522,3.89,1,NO_ANNOT,,,Exact,0,"Lithasia Haldeman, 1840",Lithasia,7P7Q8,1,Catalogue of Life,
45,"Melania,",Melania,9797,9805,3.62,1,NO_ANNOT,,,Exact,0,"Melania Caziot, 1910",Melania,urn:lsid:irmng.org:taxname:1384483,181,IRMNG,
46,Mollusca,Mollusca,9847,9855,4.51,1,NO_ANNOT,,,Exact,0,Mollusca,Mollusca,M2L,1,Catalogue of Life,
47,"Unio,",Unio,10020,10025,2.35,1,NO_ANNOT,,,Exact,0,"Unio Philipsson, 1788",Unio,7PKHN,1,Catalogue of Life,
48,"LeConte,",Leconte,10105,10113,3.57,1,NO_ANNOT,,,Exact,0,Hypaetha (Leconte ),Leconte,4247785,168,ION,
49,Coleoptera,Coleoptera,10149,10159,3.70,1,NO_ANNOT,,,Exact,0,Coleoptera,Coleoptera,C2L,1,Catalogue of Life,
50,Paludina,Paludina,10473,10481,3.96,1,NO_ANNOT,,,Exact,0,"Paludina Férussac, 1812",Paludina,urn:lsid:irmng.org:taxname:1310550,181,IRMNG,
51,"Lembus,",Lembus,10791,10798,3.76,1,NO_ANNOT,,,Exact,0,Lembus,Lembus,5C4Z,1,Catalogue of Life,
52,"Lepidoptera,",Lepidoptera,10848,10860,3.82,1,NO_ANNOT,,,Exact,0,Lepidoptera,Lepidoptera,LP,1,Catalogue of Life,
