Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
0,Semotilus,Semotilus,1430,1439,5.92,1,NO_ANNOT,,,Exact,0,Semotilus,Semotilus,7FHQ,1,Catalogue of Life,
1,Pimephales,Pimephales,1560,1570,3.50,1,NO_ANNOT,,,Exact,0,Pimephales,Pimephales,6QKS,1,Catalogue of Life,
2,Aphredoderus,Aphredoderus,1591,1603,5.96,1,NO_ANNOT,,,Exact,0,Aphredoderus,Aphredoderus,YH8,1,Catalogue of Life,
3,Cyano- ␤␤␤␤corax,Cyanocorax,2068,2084,5.30,1,NO_ANNOT,,,Exact,0,"Cyanocorax F. Boie, 1826",Cyanocorax,3XNP,1,Catalogue of Life,
4,"Partula,",Partula,2298,2306,4.59,1,NO_ANNOT,,,Exact,0,"Partula A. Férussac, 1821",Partula,7PBZ7,1,Catalogue of Life,
5,Esox,Esox,2645,2649,2.08,1,NO_ANNOT,,,Exact,0,Esox,Esox,62RD5,1,Catalogue of Life,
6,Notes,Notes,2848,2853,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
7,Cervalces,Cervalces,2947,2956,3.30,1,NO_ANNOT,,,Exact,0,"Cervalces Scott, 1885",Cervalces,urn:lsid:irmng.org:taxname:1045827,181,IRMNG,
8,"Americanus,",Americanus,2957,2968,5.93,1,NO_ANNOT,,,Exact,0,Americanus,Americanus,30472096-2,167,IPNI,
9,Notes,Notes,3218,3223,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
10,Lanius robustus,Lanius robustus,3288,3303,11.83,2,NO_ANNOT,,,Exact,0,Lanius robustus,Lanius robustus,333329,183,Sherborn Index Animalium,
11,Colias,Colias,3407,3413,4.79,1,NO_ANNOT,,,Exact,0,Colias,Colias,3S9M,1,Catalogue of Life,
12,Samia,Samia,3481,3486,3.93,1,NO_ANNOT,,,Exact,0,Samia,Samia,7C3J,1,Catalogue of Life,
13,Cecropia,Cecropia,3491,3499,5.13,1,NO_ANNOT,,,Exact,0,Cecropia Loefl.,Cecropia,3JWC,1,Catalogue of Life,
14,Lepidoptera,Lepidoptera,3537,3548,3.82,1,NO_ANNOT,,,Exact,0,Lepidoptera,Lepidoptera,LP,1,Catalogue of Life,
